Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.002276,9.312169,[10 20] ; [44 22],[16.875 13.125] ; [37.125 28.875],0
p10,1,0.007484,7.153,[ 7 22] ; [34 29],[12.92391304 16.07608696] ; [28.07608696 34.92391304],0
d3,1,0.007536,7.140496,[15 15] ; [51 15],[20.625  9.375] ; [45.375 20.625],0
r1,1,0.008371,6.952433,[14 16] ; [49 17],[19.6875 10.3125] ; [43.3125 22.6875],0
p9,1,0.016255,5.775025,[ 9 20] ; [36 26],[14.34065934 14.65934066] ; [30.65934066 31.34065934],0
r2,1,0.036602,4.36885,[21  8] ; [59  7],[24.42105263  4.57894737] ; [55.57894737 10.42105263],0
d1,1,0.043358,4.081407,[12 18] ; [41 25],[16.5625 13.4375] ; [36.4375 29.5625],0
b5,1,0.044682,4.030617,[14 16] ; [45 21],[18.4375 11.5625] ; [40.5625 25.4375],0
s7,1,0.048907,3.878545,[ 4 21] ; [23 38],[ 7.84883721 17.15116279] ; [19.15116279 41.84883721],0
p7,1,0.05076,3.816164,[16 14] ; [21 44],[11.68421053 18.31578947] ; [25.31578947 39.68421053],0
p3,1,0.05606,3.650276,[15 15] ; [19 45],[10.85106383 19.14893617] ; [23.14893617 40.85106383],0
d5,1,0.067108,3.352381,[20 10] ; [55 11],[23.4375  6.5625] ; [51.5625 14.4375],0
v4,1,0.076309,3.141818,[22  8] ; [58  8],[25.  5.] ; [55. 11.],0
b1,1,0.078147,3.10303,[19 11] ; [29 37],[15. 15.] ; [33. 33.],0
p2,1,0.096759,2.758167,[13 17] ; [40 25],[16.73684211 13.26315789] ; [36.26315789 28.73684211],0
p4,1,0.101275,2.685343,[15 14] ; [22 43],[11.41489362 17.58510638] ; [25.58510638 39.41489362],0
a1,1,0.178746,1.808016,[ 2 28] ; [ 1 65],[ 0.9375 29.0625] ; [ 2.0625 63.9375],0
s6,1,0.190911,1.710571,[12 16] ; [38 28],[14.89361702 13.10638298] ; [35.10638298 30.89361702],0
n1,1,0.207119,1.591453,[4 8] ; [ 4 22],[2.52631579 9.47368421] ; [ 5.47368421 20.52631579],0
r4,1,0.212393,1.555041,[18 12] ; [48 18],[20.625  9.375] ; [45.375 20.625],0
n4,1,0.275717,1.188083,[11 19] ; [17 49],[ 8.75 21.25] ; [19.25 46.75],0
u2,1,0.286308,1.136902,[6 8] ; [14  9],[7.56756757 6.43243243] ; [12.43243243 10.56756757],0
r3,1,0.310673,1.027811,[24  6] ; [58  8],[25.625  4.375] ; [56.375  9.625],0
b3,1,0.366036,0.817077,[ 5 12] ; [ 5 23],[ 3.77777778 13.22222222] ; [ 6.22222222 21.77777778],0
b2,1,0.366036,0.817077,[ 5 12] ; [ 5 23],[ 3.77777778 13.22222222] ; [ 6.22222222 21.77777778],0
v1,1,0.377577,0.778574,[ 8 21] ; [24 41],[ 9.87234043 19.12765957] ; [22.12765957 42.87234043],0
v2,1,0.40891,0.681967,[12 18] ; [30 31],[13.84615385 16.15384615] ; [28.15384615 32.84615385],0
u3,1,0.419946,0.650467,[6 8] ; [13 10],[7.18918919 6.81081081] ; [11.81081081 11.18918919],0
s4,1,0.444139,0.585566,[10 20] ; [17 49],[ 8.4375 21.5625] ; [18.5625 47.4375],0
a3,1,0.524341,0.405347,[16 13] ; [41 25],[17.4 11.6] ; [39.6 26.4],0
a4,1,0.612472,0.256591,[13 17] ; [25 41],[11.875 18.125] ; [26.125 39.875],0
n3,1,0.662771,0.190175,[8 3] ; [17  9],[7.43243243 3.56756757] ; [17.56756757  8.43243243],0
s1,1,0.690377,0.158678,[ 3 27] ; [ 5 61],[ 2.5 27.5] ; [ 5.5 60.5],0
b4,1,0.693594,0.155222,[19 11] ; [39 27],[18.125 11.875] ; [39.875 26.125],0
v3,1,0.750549,0.101071,[ 8 17] ; [18 45],[ 7.38636364 17.61363636] ; [18.61363636 44.38636364],0
d2,1,0.782947,0.075889,[15 15] ; [31 35],[14.375 15.625] ; [31.625 34.375],0
n2,1,0.795953,0.066868,[7 5] ; [14 12],[6.63157895 5.36842105] ; [14.36842105 11.63157895],0
n6,1,0.816185,0.054035,[14 16] ; [32 33],[14.52631579 15.47368421] ; [31.47368421 33.52631579],0
p6,1,0.826397,0.048103,[ 6 23] ; [12 52],[ 5.61290323 23.38709677] ; [12.38709677 51.61290323],0
s5,1,0.831105,0.04549,[ 8 19] ; [17 45],[ 7.58426966 19.41573034] ; [17.41573034 44.58426966],0
s2,1,0.846393,0.037528,[13 17] ; [30 36],[13.4375 16.5625] ; [29.5625 36.4375],0
s3,1,0.855181,0.033311,[13 15] ; [32 34],[13.40425532 14.59574468] ; [31.59574468 34.40425532],0
p1,1,0.858831,0.031635,[ 2 28] ; [ 5 60],[ 2.21052632 27.78947368] ; [ 4.78947368 60.21052632],0
p8,1,0.870707,0.026491,[ 8 21] ; [19 46],[ 8.32978723 20.67021277] ; [18.67021277 46.32978723],0
s8,1,0.880685,0.02253,[ 7 22] ; [15 51],[ 6.71578947 22.28421053] ; [15.28421053 50.71578947],0
a5,1,0.933006,0.007067,[18 12] ; [39 27],[17.8125 12.1875] ; [39.1875 26.8125],0
d4,1,1.0,0.0,[25  5] ; [55 11],[25.  5.] ; [55. 11.],0
