Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,92.901981,[ 58 106] ; [135  18],[99.84858044 64.15141956] ; [93.15141956 59.84858044],1
r3,1,0.052516,3.759267,[137  27] ; [139  14],[142.78864353  21.21135647] ; [133.21135647  19.78864353],0
s5,1,0.060235,3.530892,[ 38 124] ; [48 97],[ 45.38110749 116.61889251] ; [ 40.61889251 104.38110749],0
p5,1,0.072073,3.235166,[  4 161] ; [ 10 142],[  7.28706625 157.71293375] ; [  6.71293375 145.28706625],0
r4,1,0.094603,2.794256,[119  47] ; [122  31],[125.41065831  40.58934169] ; [115.58934169  37.41065831],0
p9,1,0.095241,2.783485,[110  53] ; [114  36],[116.65175719  46.34824281] ; [107.34824281  42.65175719],0
a8,1,0.104153,2.640772,[ 23 136] ; [ 12 130],[ 18.48837209 140.51162791] ; [ 16.51162791 125.48837209],0
s8,1,0.122392,2.386445,[ 40 125] ; [ 49 104],[ 46.17924528 118.82075472] ; [ 42.82075472 110.17924528],0
u3,1,0.143995,2.134735,[35 40] ; [21 13],[38.53211009 36.46788991] ; [17.46788991 16.53211009],0
b3,1,0.18131,1.786851,[30 64] ; [40 57],[34.45026178 59.54973822] ; [35.54973822 61.45026178],0
b2,1,0.18131,1.786851,[30 64] ; [40 57],[34.45026178 59.54973822] ; [35.54973822 61.45026178],0
n2,1,0.182481,1.777302,[42 15] ; [36 22],[38.66086957 18.33913043] ; [39.33913043 18.66086957],0
n4,1,0.207126,1.591405,[104  61] ; [106  46],[109.30599369  55.69400631] ; [100.69400631  51.30599369],0
u2,1,0.266471,1.234824,[34 40] ; [19 14],[36.65420561 37.34579439] ; [16.34579439 16.65420561],0
n6,1,0.269266,1.220482,[115  49] ; [115  37],[119.36708861  44.63291139] ; [110.63291139  41.36708861],0
n3,1,0.309985,1.030741,[42 15] ; [37 20],[39.5 17.5] ; [39.5 17.5],0
v4,1,0.381783,0.764954,[137  26] ; [133  19],[139.71428571  23.28571429] ; [130.28571429  21.71428571],0
b4,1,0.382841,0.761561,[94 72] ; [94 59],[97.830721 68.169279] ; [90.169279 62.830721],0
s3,1,0.454191,0.560171,[81 83] ; [82 71],[84.32807571 79.67192429] ; [78.67192429 74.32807571],0
v1,1,0.502583,0.449479,[64 98] ; [53 95],[ 61.14193548 100.85806452] ; [55.85806452 92.14193548],0
u4,1,0.514695,0.424511,[  1 165] ; [  2 151],[  1.56112853 164.43887147] ; [  1.43887147 151.56112853],0
a1,1,0.527177,0.399831,[  9 157] ; [  6 147],[  7.80564263 158.19435737] ; [  7.19435737 145.80564263],0
p11,1,0.546814,0.363056,[102  64] ; [99 54],[104.59561129  61.40438871] ; [96.40438871 56.59561129],0
b5,1,0.554476,0.349359,[101  65] ; [98 55],[103.55485893  62.44514107] ; [95.44514107 57.55485893],0
n1,1,0.562554,0.335301,[18 38] ; [22 37],[19.47826087 36.52173913] ; [20.52173913 38.47826087],0
s4,1,0.631377,0.230199,[ 33 132] ; [ 27 124],[ 31.32911392 133.67088608] ; [ 28.67088608 122.32911392],0
s1,1,0.649222,0.206883,[  7 157] ; [  5 147],[  6.2278481 157.7721519] ; [  5.7721519 146.2278481],0
p2,1,0.654129,0.200734,[113  53] ; [107  45],[114.8427673  51.1572327] ; [105.1572327  46.8427673],0
p1,1,0.684365,0.165254,[  9 156] ; [ 10 143],[  9.85849057 155.14150943] ; [  9.14150943 143.85849057],0
p7,1,0.706352,0.141948,[66 97] ; [58 93],[64.36942675 98.63057325] ; [59.63057325 91.36942675],0
p6,1,0.755246,0.097175,[ 35 130] ; [ 34 116],[ 36.14285714 128.85714286] ; [ 32.85714286 117.14285714],0
p12,1,0.895072,0.017395,[  5 160] ; [  5 147],[  5.20504732 159.79495268] ; [  4.79495268 147.20504732],0
n5,1,0.950762,0.003813,[102  61] ; [95 56],[102.26433121  60.73566879] ; [94.73566879 56.26433121],0
b1,1,0.954636,0.003236,[70 96] ; [65 88],[70.2507837 95.7492163] ; [64.7492163 88.2507837],0
