Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,47.350848,[464  56] ; [71 41],[440.18987342  79.81012658] ; [94.81012658 17.18987342],1
p9,1,0.0,33.79003,[467  51] ; [77 34],[448.  70.] ; [96. 15.],1
r3,1,0.0,25.896908,[508  15] ; [96 16],[497.46771654  25.53228346] ; [106.53228346   5.46771654],1
p2,1,0.000308,13.019949,[455  69] ; [82 30],[442.43396226  81.56603774] ; [94.56603774 17.43396226],1
p8,1,0.000338,12.84517,[302 212] ; [45 67],[284.91693291 229.08306709] ; [62.08306709 49.91693291],1
b1,1,0.000561,11.901812,[188 339] ; [60 53],[204.2125 322.7875] ; [43.7875 69.2125],1
r4,1,0.002169,9.400331,[490  37] ; [95 18],[481.7109375  45.2890625] ; [103.2890625   9.7109375],0
p7,1,0.005608,7.672227,[347 167] ; [59 51],[334.42948718 179.57051282] ; [71.57051282 38.42948718],0
p3,1,0.007695,7.10316,[297 227] ; [48 64],[284.24528302 239.75471698] ; [60.75471698 51.24528302],0
p4,1,0.009841,6.663507,[349 175] ; [59 51],[337.21135647 186.78864353] ; [70.78864353 39.21135647],0
v1,1,0.012977,6.172203,[300 210] ; [52 61],[288.1540931 221.8459069] ; [63.8459069 49.1540931],0
u2,1,0.014309,5.999671,[76 59] ; [12 24],[69.47368421 65.52631579] ; [18.52631579 17.47368421],0
n1,1,0.015171,5.896494,[33 52] ; [21 12],[38.89830508 46.10169492] ; [15.10169492 17.89830508],0
v4,1,0.021682,5.271091,[505  20] ; [103  10],[500.31347962  24.68652038] ; [107.68652038   5.31347962],0
a6,1,0.028214,4.814958,[367 158] ; [67 46],[357.13166144 167.86833856] ; [76.86833856 36.13166144],0
a5,1,0.033899,4.499771,[412 114] ; [78 35],[403.34898279 122.65101721] ; [86.65101721 26.34898279],0
p12,1,0.043523,4.074969,[ 55 466] ; [  5 108],[ 49.30599369 471.69400631] ; [ 10.69400631 102.30599369],0
v2,1,0.05225,3.767736,[303 202] ; [56 56],[293.83306321 211.16693679] ; [65.16693679 46.83306321],0
b5,1,0.095147,2.785063,[305 222] ; [75 38],[312.90625 214.09375] ; [67.09375 45.90625],0
s1,1,0.104796,2.630996,[ 16 503] ; [  7 105],[ 18.91759113 500.08240887] ; [  4.08240887 107.91759113],0
u3,1,0.105221,2.624576,[75 60] ; [15 22],[70.63953488 64.36046512] ; [19.36046512 17.63953488],0
d4,1,0.146578,2.107503,[438  86] ; [88 25],[432.69073783  91.30926217] ; [93.30926217 19.69073783],0
b2,1,0.166104,1.917762,[146 209] ; [19 41],[141.14457831 213.85542169] ; [23.85542169 36.14457831],0
b3,1,0.166104,1.917762,[146 209] ; [19 41],[141.14457831 213.85542169] ; [23.85542169 36.14457831],0
a3,1,0.19295,1.694944,[391 134] ; [76 35],[385.49528302 139.50471698] ; [81.50471698 29.49528302],0
n3,1,0.206679,1.594541,[69 16] ; [24 10],[66.42857143 18.57142857] ; [26.57142857  7.42857143],0
r1,1,0.254548,1.298168,[432  93] ; [87 25],[427.74725275  97.25274725] ; [91.25274725 20.74725275],0
d1,1,0.259723,1.270231,[333 194] ; [65 48],[327.728125 199.271875] ; [70.271875 42.728125],0
s3,1,0.306171,1.047123,[301 214] ; [59 52],[296.16613419 218.83386581] ; [63.83386581 47.16613419],0
n5,1,0.353439,0.861071,[471  54] ; [98 15],[468.22100313  56.77899687] ; [100.77899687  12.22100313],0
s8,1,0.358164,0.844319,[258 264] ; [50 62],[253.58990536 268.41009464] ; [54.41009464 57.58990536],0
v3,1,0.411056,0.675744,[229 282] ; [45 66],[225.10289389 285.89710611] ; [48.89710611 62.10289389],0
r2,1,0.441208,0.593138,[496  24] ; [103   7],[494.41269841  25.58730159] ; [104.58730159   5.41269841],0
b4,1,0.475623,0.508883,[313 214] ; [63 50],[309.6125 217.3875] ; [66.3875 46.6125],0
d5,1,0.516427,0.421022,[437  89] ; [91 22],[434.62910798  91.37089202] ; [93.37089202 19.62910798],0
p5,1,0.532797,0.389055,[ 77 444] ; [14 98],[ 74.89889415 446.10110585] ; [16.10110585 95.89889415],0
a8,1,0.556875,0.345143,[ 78 402] ; [13 81],[ 76.09756098 403.90243902] ; [14.90243902 79.09756098],0
u1,1,0.582389,0.302389,[109 418] ; [26 87],[111.1640625 415.8359375] ; [23.8359375 89.1640625],0
p6,1,0.588041,0.293415,[217 301] ; [43 67],[214.45859873 303.54140127] ; [45.54140127 64.45859873],0
s2,1,0.619566,0.246478,[277 241] ; [57 55],[274.62222222 243.37777778] ; [59.37777778 52.62222222],0
n2,1,0.632687,0.228435,[62 23] ; [27  8],[63.04166667 21.95833333] ; [25.95833333  9.04166667],0
s4,1,0.678147,0.172219,[ 75 441] ; [18 94],[ 76.41401274 439.58598726] ; [16.58598726 95.41401274],0
a7,1,0.693882,0.154915,[376 148] ; [79 34],[374.28571429 149.71428571] ; [80.71428571 32.28571429],0
d2,1,0.702714,0.145664,[275 249] ; [61 51],[276.83018868 247.16981132] ; [59.16981132 52.83018868],0
d3,1,0.715135,0.133202,[363 163] ; [76 37],[361.36776213 164.63223787] ; [77.63223787 35.36776213],0
s6,1,0.808613,0.058669,[359 154] ; [75 34],[357.94533762 155.05466238] ; [76.05466238 32.94533762],0
s5,1,0.843206,0.039123,[179 324] ; [37 70],[178.11147541 324.88852459] ; [37.88852459 69.11147541],0
p1,1,0.850934,0.035317,[ 54 469] ; [ 11 102],[ 53.45125786 469.54874214] ; [ 11.54874214 101.45125786],0
a4,1,0.894209,0.017684,[256 268] ; [55 56],[256.63622047 267.36377953] ; [54.36377953 56.63622047],0
u4,1,0.909873,0.012814,[ 13 513] ; [  3 110],[ 13.17057903 512.82942097] ; [  2.82942097 110.17057903],0
s7,1,0.936408,0.006366,[273 230] ; [56 48],[272.63097199 230.36902801] ; [56.36902801 47.63097199],0
a2,1,0.96981,0.001432,[139 388] ; [30 83],[139.1609375 387.8390625] ; [29.8390625 83.1609375],0
a1,1,0.998848,2e-06,[ 28 499] ; [  6 107],[ 27.996875 499.003125] ; [  6.003125 106.996875],0
