Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,25.43283,[ 5 37] ; [35 21],[17.14285714 24.85714286] ; [22.85714286 33.14285714],1
p7,1,0.455131,0.557843,[12 28] ; [13 43],[10.41666667 29.58333333] ; [14.58333333 41.41666667],0
p9,1,0.476,0.508014,[20 20] ; [23 31],[18.29787234 21.70212766] ; [24.70212766 29.29787234],0
s3,1,0.493048,0.469869,[ 9 32] ; [16 41],[10.45918367 30.54081633] ; [14.54081633 42.45918367],0
s7,1,0.493636,0.468591,[ 5 36] ; [ 9 43],[ 6.17204301 34.82795699] ; [ 7.82795699 44.17204301],0
u2,1,0.50137,0.452036,[12 12] ; [5 8],[11.02702703 12.97297297] ; [5.97297297 7.02702703],0
n6,1,0.533472,0.387774,[21 21] ; [31 24],[22.51546392 19.48453608] ; [29.48453608 25.51546392],0
v4,1,0.575717,0.31321,[27 15] ; [39 17],[28.28571429 13.71428571] ; [37.71428571 18.28571429],0
v3,1,0.753147,0.098906,[10 30] ; [12 42],[ 9.36170213 30.63829787] ; [12.63829787 41.36170213],0
v1,1,0.77982,0.07815,[10 32] ; [12 44],[ 9.42857143 32.57142857] ; [12.57142857 43.42857143],0
p4,1,0.822555,0.050293,[ 7 33] ; [11 46],[ 7.42268041 32.57731959] ; [10.57731959 46.42268041],0
p10,1,0.854524,0.033617,[19 21] ; [26 31],[18.55670103 21.44329897] ; [26.44329897 30.55670103],0
r2,1,0.881742,0.02213,[33  8] ; [42 11],[32.71276596  8.28723404] ; [42.28723404 10.71276596],0
b4,1,0.882372,0.021893,[22 20] ; [29 28],[21.63636364 20.36363636] ; [29.36363636 27.63636364],0
r4,1,0.882372,0.021893,[22 20] ; [29 28],[21.63636364 20.36363636] ; [29.36363636 27.63636364],0
n1,1,0.895102,0.017385,[ 8 10] ; [13 15],[8.2173913 9.7826087] ; [12.7826087 15.2173913],0
r3,1,0.901025,0.015467,[28 14] ; [38 18],[28.28571429 13.71428571] ; [37.71428571 18.28571429],0
p8,1,0.9412,0.005441,[ 8 34] ; [11 45],[ 8.14285714 33.85714286] ; [10.85714286 45.14285714],0
u3,1,0.942842,0.005141,[10 14] ; [6 8],[10.10526316 13.89473684] ; [5.89473684 8.10526316],0
r1,1,0.953454,0.003407,[22 20] ; [29 27],[21.85714286 20.14285714] ; [29.14285714 26.85714286],0
n3,1,0.976903,0.000838,[10  8] ; [14 11],[10.04651163  7.95348837] ; [13.95348837 11.04651163],0
