Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,1e-06,24.047355,[39 14] ; [13 38],[26.5 26.5] ; [25.5 25.5],1
s8,1,1.7e-05,18.515965,[32 21] ; [10 42],[21.2 31.8] ; [20.8 31.2],1
s6,1,0.000202,13.809806,[40 10] ; [23 29],[30.88235294 19.11764706] ; [32.11764706 19.88235294],1
s5,1,0.001382,10.229726,[21 26] ; [ 8 44],[13.76767677 33.23232323] ; [15.23232323 36.76767677],0
s7,1,0.007574,7.131635,[30 21] ; [15 32],[23.41836735 27.58163265] ; [21.58163265 25.41836735],0
a5,1,0.060308,3.528906,[37 16] ; [27 25],[32.3047619 20.6952381] ; [31.6952381 20.3047619],0
d4,1,0.068091,3.32844,[43 10] ; [34 18],[38.86666667 14.13333333] ; [38.13333333 13.86666667],0
a1,1,0.086669,2.935187,[ 7 46] ; [ 2 50],[ 4.54285714 48.45714286] ; [ 4.45714286 47.54285714],0
v1,1,0.094332,2.798857,[29 22] ; [21 31],[24.75728155 26.24271845] ; [25.24271845 26.75728155],0
n3,1,0.123828,2.36822,[8 6] ; [14  3],[9.93548387 4.06451613] ; [12.06451613  4.93548387],0
s4,1,0.131218,2.278039,[12 41] ; [ 6 46],[ 9.08571429 43.91428571] ; [ 8.91428571 43.08571429],0
b5,1,0.139289,2.185796,[36 17] ; [28 24],[32.3047619 20.6952381] ; [31.6952381 20.3047619],0
d3,1,0.141418,2.162465,[35 18] ; [27 25],[31.2952381 21.7047619] ; [30.7047619 21.2952381],0
n5,1,0.158837,1.985261,[35 18] ; [40 11],[38.22115385 14.77884615] ; [36.77884615 14.22115385],0
u3,1,0.205903,1.6,[12  8] ; [ 8 12],[10. 10.] ; [10. 10.],0
p1,1,0.230206,1.439586,[ 2 51] ; [ 5 47],[ 3.53333333 49.46666667] ; [ 3.46666667 48.53333333],0
a7,1,0.269635,1.218605,[28 25] ; [33 19],[30.79047619 22.20952381] ; [30.20952381 21.79047619],0
v2,1,0.271013,1.211611,[26 26] ; [20 31],[23.22330097 28.77669903] ; [22.77669903 28.22330097],0
d1,1,0.277523,1.17918,[27 26] ; [21 31],[24.22857143 28.77142857] ; [23.77142857 28.22857143],0
d2,1,0.277955,1.177063,[17 36] ; [22 30],[19.68571429 33.31428571] ; [19.31428571 32.68571429],0
a4,1,0.277955,1.177063,[17 36] ; [22 30],[19.68571429 33.31428571] ; [19.31428571 32.68571429],0
p3,1,0.378625,0.775162,[35 18] ; [30 22],[32.80952381 20.19047619] ; [32.19047619 19.80952381],0
p11,1,0.396193,0.71985,[38 15] ; [41 11],[39.87619048 13.12380952] ; [39.12380952 12.87619048],0
n2,1,0.397332,0.716387,[11  3] ; [11  6],[9.93548387 4.06451613] ; [12.06451613  4.93548387],0
d5,1,0.422314,0.643868,[36 17] ; [39 13],[37.85714286 15.14285714] ; [37.14285714 14.85714286],0
u2,1,0.42681,0.631488,[12  8] ; [10 11],[10.73170732  9.26829268] ; [11.26829268  9.73170732],0
p10,1,0.43113,0.619776,[41 12] ; [36 15],[39.24038462 13.75961538] ; [37.75961538 13.24038462],0
r2,1,0.477212,0.505228,[38 13] ; [41 10],[39.5 11.5] ; [39.5 11.5],0
n1,1,0.490644,0.475113,[6 7] ; [10  7],[6.93333333 6.06666667] ; [9.06666667 7.93333333],0
