Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.004817,7.946917,[17  6] ; [73 98],[10.67010309 12.32989691] ; [79.32989691 91.67010309],0
v2,1,0.038311,4.291162,[17  8] ; [145  26],[20.66326531  4.33673469] ; [141.33673469  29.66326531],0
s2,1,0.055721,3.660375,[19  6] ; [96 76],[14.59390863 10.40609137] ; [100.40609137  71.59390863],0
s7,1,0.060998,3.510043,[19  5] ; [96 66],[14.83870968  9.16129032] ; [100.16129032  61.83870968],0
s3,1,0.067805,3.335382,[20  5] ; [104  66],[15.8974359  9.1025641] ; [108.1025641  61.8974359],0
a5,1,0.131872,2.27033,[17  8] ; [141  33],[19.84924623  5.15075377] ; [138.15075377  35.84924623],0
n4,1,0.1531,2.041092,[19  6] ; [151  23],[21.35678392  3.64321608] ; [148.64321608  25.35678392],0
v1,1,0.257188,1.283828,[16  9] ; [130  44],[18.34170854  6.65829146] ; [127.65829146  46.34170854],0
s8,1,0.275551,1.188901,[17  8] ; [96 74],[14.48717949 10.51282051] ; [98.51282051 71.48717949],0
p7,1,0.27737,1.179931,[23  2] ; [143  28],[21.17346939  3.82653061] ; [144.82653061  26.17346939],0
p10,1,0.309493,1.032837,[24  1] ; [155  18],[22.6010101  2.3989899] ; [156.3989899  16.6010101],0
p3,1,0.341144,0.906126,[19  6] ; [115  58],[16.91919192  8.08080808] ; [117.08080808  55.91919192],0
p2,1,0.346938,0.884627,[24  1] ; [157  17],[22.73869347  2.26130653] ; [158.26130653  15.73869347],0
p6,1,0.349944,0.873659,[15 10] ; [86 86],[12.81725888 12.18274112] ; [88.18274112 83.81725888],0
n1,1,0.39299,0.72967,[1 5] ; [ 8 15],[1.86206897 4.13793103] ; [ 7.13793103 15.86206897],0
a8,1,0.401046,0.705188,[ 2 21] ; [ 24 133],[ 3.32222222 19.67777778] ; [ 22.67777778 134.32222222],0
p11,1,0.410807,0.676464,[20  5] ; [150  24],[21.35678392  3.64321608] ; [148.64321608  25.35678392],0
d3,1,0.446512,0.57949,[20  5] ; [126  47],[18.43434343  6.56565657] ; [127.56565657  45.43434343],0
b4,1,0.460471,0.54475,[13 12] ; [104  70],[14.69849246 10.30150754] ; [102.30150754  71.69849246],0
p1,1,0.502978,0.448647,[ 3 22] ; [ 30 143],[ 4.16666667 20.83333333] ; [ 28.83333333 144.16666667],0
u1,1,0.51438,0.425146,[ 5 20] ; [ 26 148],[ 3.89447236 21.10552764] ; [ 27.10552764 146.89447236],0
b2,1,0.519546,0.414795,[4 8] ; [49 65],[5.04761905 6.95238095] ; [47.95238095 66.04761905],0
b3,1,0.519546,0.414795,[4 8] ; [49 65],[5.04761905 6.95238095] ; [47.95238095 66.04761905],0
d1,1,0.557404,0.344219,[18  7] ; [115  59],[16.70854271  8.29145729] ; [116.29145729  57.70854271],0
