Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,47.136605,[ 4 57] ; [47 26],[23.21641791 37.78358209] ; [27.78358209 45.21641791],1
a3,1,0.0,40.581402,[19 40] ; [63 10],[36.65151515 22.34848485] ; [45.34848485 27.65151515],1
d2,1,2e-06,22.618046,[15 47] ; [47 25],[28.68656716 33.31343284] ; [33.31343284 38.68656716],1
d5,1,0.000474,12.214339,[31 30] ; [58 15],[40.51492537 20.48507463] ; [48.48507463 24.51492537],1
d1,1,0.001014,10.802467,[17 45] ; [41 33],[26.44117647 35.55882353] ; [31.55882353 42.44117647],0
u1,1,0.001333,10.296269,[ 1 61] ; [14 60],[ 6.83823529 55.16176471] ; [ 8.16176471 65.83823529],0
a6,1,0.005229,7.798336,[25 37] ; [47 26],[33.06666667 28.93333333] ; [38.93333333 34.06666667],0
n4,1,0.006752,7.337879,[30 32] ; [52 21],[37.65925926 24.34074074] ; [44.34074074 28.65925926],0
r2,1,0.015269,5.88512,[46 16] ; [64  7],[51.27819549 10.72180451] ; [58.72180451 12.27819549],0
n1,1,0.024885,5.031838,[ 7 19] ; [19 15],[11.26666667 14.73333333] ; [14.73333333 19.26666667],0
n5,1,0.026693,4.91057,[33 29] ; [53 21],[39.20588235 22.79411765] ; [46.79411765 27.20588235],0
d4,1,0.051555,3.790141,[37 25] ; [55 18],[42.25185185 19.74814815] ; [49.74814815 23.25185185],0
d3,1,0.062712,3.464174,[29 31] ; [47 26],[34.28571429 25.71428571] ; [41.71428571 31.28571429],0
a8,1,0.064658,3.413672,[ 3 55] ; [11 61],[ 6.24615385 51.75384615] ; [ 7.75384615 64.24615385],0
r1,1,0.076493,3.137873,[32 30] ; [48 24],[37.01492537 24.98507463] ; [42.98507463 29.01492537],0
a7,1,0.080533,3.054115,[34 27] ; [52 22],[38.85925926 22.14074074] ; [47.14074074 26.85925926],0
b5,1,0.095468,2.779667,[43 19] ; [41 33],[38.29411765 23.70588235] ; [45.70588235 28.29411765],0
r4,1,0.133142,2.255481,[35 27] ; [51 23],[39.20588235 22.79411765] ; [46.79411765 27.20588235],0
s7,1,0.152684,2.045233,[16 42] ; [27 41],[19.79365079 38.20634921] ; [23.20634921 44.79365079],0
s5,1,0.172071,1.864808,[11 49] ; [20 50],[14.30769231 45.69230769] ; [16.69230769 53.30769231],0
n6,1,0.202494,1.624292,[35 27] ; [49 24],[38.57777778 23.42222222] ; [45.42222222 27.57777778],0
s8,1,0.204753,1.608142,[12 50] ; [21 52],[15.15555556 46.84444444] ; [17.84444444 55.15555556],0
a1,1,0.259292,1.272535,[ 4 58] ; [ 9 65],[ 5.92647059 56.07352941] ; [ 7.07352941 66.92647059],0
v4,1,0.334652,0.930813,[46 16] ; [60 14],[48.32352941 13.67647059] ; [57.67647059 16.32352941],0
b4,1,0.364244,0.823209,[35 27] ; [36 38],[32.36764706 29.63235294] ; [38.63235294 35.36764706],0
s3,1,0.419642,0.651317,[25 35] ; [36 38],[27.31343284 32.68656716] ; [33.68656716 40.31343284],0
u2,1,0.42127,0.64677,[17 25] ; [3 8],[15.8490566 26.1509434] ; [4.1509434 6.8490566],0
p7,1,0.427129,0.630618,[23 39] ; [32 41],[25.25925926 36.74074074] ; [29.74074074 43.25925926],0
s2,1,0.445501,0.582072,[24 38] ; [24 50],[21.88235294 40.11764706] ; [26.11764706 47.88235294],0
p2,1,0.446356,0.579888,[38 24] ; [40 33],[35.82222222 26.17777778] ; [42.17777778 30.82222222],0
p3,1,0.508928,0.436271,[22 40] ; [22 51],[20.20740741 41.79259259] ; [23.79259259 49.20740741],0
p1,1,0.523133,0.407712,[ 8 54] ; [ 7 67],[ 6.83823529 55.16176471] ; [ 8.16176471 65.83823529],0
s6,1,0.539456,0.376549,[26 36] ; [34 38],[27.76119403 34.23880597] ; [32.23880597 39.76119403],0
s4,1,0.572132,0.319128,[11 51] ; [16 58],[12.30882353 49.69117647] ; [14.69117647 59.30882353],0
r3,1,0.57934,0.307303,[41 20] ; [53 21],[42.47407407 18.52592593] ; [51.52592593 22.47407407],0
u3,1,0.597041,0.279481,[19 23] ; [4 7],[18.22641509 23.77358491] ; [4.77358491 6.22641509],0
v1,1,0.714922,0.13341,[18 43] ; [24 50],[18.97777778 42.02222222] ; [23.02222222 50.97777778],0
p4,1,0.754406,0.097866,[23 39] ; [29 44],[23.88148148 38.11851852] ; [28.11851852 44.88148148],0
n3,1,0.774513,0.082069,[14 12] ; [19 14],[14.54237288 11.45762712] ; [18.45762712 14.54237288],0
p5,1,0.785862,0.073815,[ 6 56] ; [ 6 66],[ 5.55223881 56.44776119] ; [ 6.44776119 65.55223881],0
n2,1,0.78655,0.073329,[15 11] ; [22 14],[15.51612903 10.48387097] ; [21.48387097 14.51612903],0
v3,1,0.83635,0.042669,[12 49] ; [15 56],[12.47727273 48.52272727] ; [14.52272727 56.47727273],0
p12,1,0.857289,0.032337,[ 2 60] ; [ 2 72],[ 1.82352941 60.17647059] ; [ 2.17647059 71.82352941],0
b2,1,0.86944,0.027018,[12 26] ; [13 26],[12.33766234 25.66233766] ; [12.66233766 26.33766234],0
b3,1,0.86944,0.027018,[12 26] ; [13 26],[12.33766234 25.66233766] ; [12.66233766 26.33766234],0
p10,1,0.888788,0.019555,[27 34] ; [31 41],[26.60150376 34.39849624] ; [31.39849624 40.60150376],0
p6,1,0.931094,0.007477,[12 49] ; [15 59],[12.2 48.8] ; [14.8 59.2],0
s1,1,0.961627,0.002315,[ 6 55] ; [ 7 66],[ 5.91791045 55.08208955] ; [ 7.08208955 65.91791045],0
p8,1,0.97298,0.001147,[18 44] ; [21 52],[17.91111111 44.08888889] ; [21.08888889 51.91111111],0
b1,1,0.979421,0.000665,[37 25] ; [44 30],[36.92647059 25.07352941] ; [44.07352941 29.92647059],0
p9,1,0.982872,0.000461,[32 28] ; [38 33],[32.0610687 27.9389313] ; [37.9389313 33.0610687],0
