Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,119.57605,[193  73] ; [ 61 189],[130.9379845 135.0620155] ; [123.0620155 126.9379845],1
s2,1,0.0,105.911327,[203  64] ; [ 76 171],[144.92801556 122.07198444] ; [134.07198444 112.92801556],1
s3,1,0.0,84.080434,[205  59] ; [ 92 153],[154.043222 109.956778] ; [142.956778 102.043222],1
s6,1,0.0,71.843922,[226  38] ; [125 121],[181.69411765  82.30588235] ; [169.30588235  76.69411765],1
s5,1,1e-06,25.116355,[121 134] ; [ 62 179],[ 94.08266129 160.91733871] ; [ 88.91733871 152.08266129],1
a3,1,3e-06,21.873469,[235  31] ; [180  70],[213.93410853  52.06589147] ; [201.06589147  48.93410853],1
p6,1,2.4e-05,17.805916,[127 138] ; [ 72 171],[103.80905512 161.19094488] ; [ 95.19094488 147.80905512],1
u1,1,5.2e-05,16.380812,[ 94 174] ; [ 48 202],[ 73.46718147 194.53281853] ; [ 68.53281853 181.46718147],1
n4,1,6.1e-05,16.069844,[232  35] ; [182  68],[213.8065764  53.1934236] ; [200.1934236  49.8065764],1
p3,1,6.6e-05,15.929442,[160 108] ; [104 143],[137.38252427 130.61747573] ; [126.61747573 120.38252427],1
p9,1,0.000347,12.797681,[241  24] ; [198  50],[226.77387914  38.22612086] ; [212.22612086  35.77387914],1
n5,1,0.000459,12.273729,[218  48] ; [171  78],[200.92038835  65.07961165] ; [188.07961165  60.92038835],1
p4,1,0.000625,11.700165,[189  78] ; [139 108],[170.38132296  96.61867704] ; [157.61867704  89.38132296],1
v3,1,0.001017,10.797106,[126 129] ; [ 82 154],[108.02443992 146.97556008] ; [ 99.97556008 136.02443992],0
p5,1,0.00183,9.712565,[ 44 220] ; [ 19 230],[ 32.42105263 231.57894737] ; [ 30.57894737 218.42105263],0
n6,1,0.00225,9.333348,[239  26] ; [201  48],[226.84824903  38.15175097] ; [213.15175097  35.84824903],0
p12,1,0.004658,8.007713,[ 33 234] ; [ 13 235],[ 23.84854369 243.15145631] ; [ 22.15145631 225.84854369],0
s4,1,0.006158,7.503355,[ 57 209] ; [ 30 214],[ 45.37647059 220.62352941] ; [ 41.62352941 202.37647059],0
r2,1,0.006883,7.303187,[261   3] ; [231  13],[255.68503937   8.31496063] ; [236.31496063   7.68503937],0
a2,1,0.007799,7.079148,[107 161] ; [ 72 178],[ 92.61003861 175.38996139] ; [ 86.38996139 163.61003861],0
a4,1,0.008289,6.969885,[169  98] ; [129 120],[154.19767442 112.80232558] ; [143.80232558 105.19767442],0
a1,1,0.017047,5.691566,[ 20 248] ; [  7 243],[ 13.96911197 254.03088803] ; [ 13.03088803 236.96911197],0
a8,1,0.018015,5.594657,[ 39 197] ; [ 21 208],[ 30.4516129 205.5483871] ; [ 29.5483871 199.4516129],0
p10,1,0.019716,5.436886,[230  37] ; [195  54],[219.9127907  47.0872093] ; [205.0872093  43.9127907],0
r1,1,0.021431,5.291374,[233  34] ; [197  50],[223.36575875  43.63424125] ; [206.63424125  40.36575875],0
p7,1,0.021848,5.257854,[177  81] ; [144 101],[164.64811133  93.35188867] ; [156.35188867  88.64811133],0
u4,1,0.024964,5.02641,[ 14 254] ; [  4 245],[  9.33075435 258.66924565] ; [  8.66924565 240.33075435],0
v4,1,0.042837,4.101809,[259   8] ; [232  17],[254.06395349  12.93604651] ; [236.93604651  12.06395349],0
d2,1,0.043052,4.093367,[205  63] ; [170  78],[194.76744186  73.23255814] ; [180.23255814  67.76744186],0
n1,1,0.060781,3.515958,[26 28] ; [20 44],[21.05084746 32.94915254] ; [24.94915254 39.05084746],0
p1,1,0.074335,3.184602,[ 29 238] ; [ 16 233],[ 23.28488372 243.71511628] ; [ 21.71511628 227.28488372],0
s1,1,0.092531,2.829775,[ 11 255] ; [  4 242],[  7.79296875 258.20703125] ; [  7.20703125 238.79296875],0
v2,1,0.093024,2.821241,[170  91] ; [137 100],[160.89759036 100.10240964] ; [146.10240964  90.89759036],0
n2,1,0.093736,2.809015,[41 13] ; [40 25],[36.75630252 17.24369748] ; [44.24369748 20.75630252],0
v1,1,0.111096,2.538559,[153 105] ; [128 117],[144.13121272 113.86878728] ; [136.86878728 108.13121272],0
r4,1,0.111925,2.526832,[247  21] ; [220  30],[241.61389961  26.38610039] ; [225.38610039  24.61389961],0
a5,1,0.119995,2.417391,[233  35] ; [205  45],[226.61003861  41.38996139] ; [211.38996139  38.61003861],0
r3,1,0.149996,2.072288,[259   9] ; [234  15],[255.5589942  12.4410058] ; [237.4410058  11.5589942],0
p8,1,0.231857,1.429435,[147 115] ; [125 121],[140.28346457 121.71653543] ; [131.71653543 114.28346457],0
a6,1,0.263966,1.247839,[188  79] ; [187  63],[193.66537718  73.33462282] ; [181.33462282  68.66537718],0
u2,1,0.265679,1.238923,[22 11] ; [38 31],[19.41176471 13.58823529] ; [40.58823529 28.41176471],0
u3,1,0.341236,0.905783,[23 10] ; [42 28],[20.82524272 12.17475728] ; [44.17475728 25.82524272],0
b2,1,0.357842,0.845454,[ 84 112] ; [53 87],[ 79.91666667 116.08333333] ; [57.08333333 82.91666667],0
b3,1,0.357842,0.845454,[ 84 112] ; [53 87],[ 79.91666667 116.08333333] ; [57.08333333 82.91666667],0
a7,1,0.360775,0.835192,[201  67] ; [196  54],[205.3976834  62.6023166] ; [191.6023166  58.3976834],0
b1,1,0.509675,0.434734,[104 164] ; [ 90 160],[100.37065637 167.62934363] ; [ 93.62934363 156.37065637],0
p11,1,0.535688,0.38359,[216  52] ; [196  54],[213.15830116  54.84169884] ; [198.84169884  51.15830116],0
b5,1,0.58733,0.294533,[161 107] ; [156  94],[164.00772201 103.99227799] ; [152.99227799  97.00772201],0
p2,1,0.654526,0.200242,[223  45] ; [201  45],[221.07392996  46.92607004] ; [202.92607004  43.07392996],0
n3,1,0.849267,0.03612,[35 18] ; [44 21],[35.48305085 17.51694915] ; [43.51694915 21.48305085],0
d3,1,0.872915,0.025586,[236  32] ; [219  31],[235.40540541  32.59459459] ; [219.59459459  30.40540541],0
d5,1,0.911593,0.012328,[263   5] ; [245   5],[262.82625483   5.17374517] ; [245.17374517   4.82625483],0
b4,1,0.986175,0.0003,[161 107] ; [150 100],[160.9034749 107.0965251] ; [150.0965251  99.9034749],0
