Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,127.435954,[345   7] ; [27 24],[324.92307692  27.07692308] ; [47.07692308  3.92307692],1
r1,1,0.0,75.820391,[290  61] ; [14 38],[264.77419355  86.22580645] ; [39.22580645 12.77419355],1
r2,1,0.0,69.875776,[337  13] ; [31 19],[322.  28.] ; [46.  4.],1
p11,1,1e-06,24.251873,[280  72] ; [25 27],[265.74257426  86.25742574] ; [39.25742574 12.74257426],1
a6,1,1.2e-05,19.089756,[255  97] ; [22 30],[241.34653465 110.65346535] ; [35.65346535 16.34653465],1
p9,1,1.4e-05,18.90968,[286  60] ; [28 22],[274.35353535  71.64646465] ; [39.64646465 10.35353535],1
a5,1,2.8e-05,17.521684,[262  90] ; [24 28],[249.18811881 102.81188119] ; [36.81188119 15.18811881],1
p7,1,0.00037,12.680241,[214 134] ; [17 32],[202.48866499 145.51133501] ; [28.51133501 20.48866499],1
p10,1,0.000374,12.658992,[274  73] ; [28 22],[263.96473552  83.03526448] ; [38.03526448 11.96473552],1
b1,1,0.000534,11.99285,[122 230] ; [31 21],[133.30693069 218.69306931] ; [19.69306931 32.30693069],1
n4,1,0.001347,10.276722,[259  93] ; [27 25],[249.18811881 102.81188119] ; [36.81188119 15.18811881],0
a7,1,0.00152,10.054388,[261  90] ; [27 24],[251.46268657  99.53731343] ; [36.53731343 14.46268657],0
v1,1,0.004952,7.896709,[183 166] ; [16 35],[173.6275 175.3725] ; [25.3725 25.6275],0
p3,1,0.008306,6.96637,[168 183] ; [14 36],[159.30673317 191.69326683] ; [22.69326683 27.30673317],0
s6,1,0.008924,6.83792,[159 185] ; [14 38],[150.28282828 193.71717172] ; [22.71717172 29.28282828],0
d4,1,0.009254,6.773183,[284  68] ; [33 18],[276.88337469  75.11662531] ; [40.11662531 10.88337469],0
d5,1,0.012864,6.187703,[288  63] ; [35 17],[281.32258065  69.67741935] ; [41.67741935 10.32258065],0
s8,1,0.014687,5.953658,[ 95 253] ; [ 6 46],[ 87.87 260.13] ; [13.13 38.87],0
a4,1,0.015326,5.878645,[157 194] ; [14 38],[148.93548387 202.06451613] ; [22.06451613 29.93548387],0
d1,1,0.018129,5.583661,[197 155] ; [20 32],[189.06930693 162.93069307] ; [27.93069307 24.06930693],0
n6,1,0.018707,5.528682,[297  55] ; [37 15],[291.00990099  60.99009901] ; [42.99009901  9.00990099],0
u1,1,0.02058,5.362032,[ 56 296] ; [ 2 50],[ 50.53465347 301.46534653] ; [ 7.46534653 44.53465347],0
a8,1,0.035134,4.438638,[ 39 273] ; [ 1 46],[ 34.7632312 277.2367688] ; [ 5.2367688 41.7632312],0
p4,1,0.037099,4.345874,[195 155] ; [20 30],[188.125 161.875] ; [26.875 23.125],0
a3,1,0.038289,4.292132,[240 111] ; [28 24],[233.41935484 117.58064516] ; [34.58064516 17.41935484],0
s5,1,0.039925,4.221074,[ 83 258] ; [ 6 46],[ 77.22391858 263.77608142] ; [11.77608142 40.22391858],0
a2,1,0.040203,4.209314,[ 77 275] ; [ 5 47],[ 71.44554455 280.55445545] ; [10.55445545 41.44554455],0
p8,1,0.042477,4.116106,[180 163] ; [19 32],[173.24111675 169.75888325] ; [25.75888325 25.24111675],0
d3,1,0.062381,3.472927,[239 112] ; [28 23],[233.12686567 117.87313433] ; [33.87313433 17.12686567],0
p2,1,0.092708,2.826715,[282  69] ; [35 15],[277.47381546  73.52618454] ; [39.52618454 10.47381546],0
d2,1,0.115914,2.471684,[158 193] ; [17 34],[152.79850746 198.20149254] ; [22.20149254 28.79850746],0
p6,1,0.120376,2.412422,[119 226] ; [12 39],[114.12878788 230.87121212] ; [16.87121212 34.12878788],0
