Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,96.461496,[214  78] ; [ 41 120],[164.37086093 127.62913907] ; [90.62913907 70.37086093],1
p6,1,0.0,46.10689,[156 138] ; [ 32 127],[122.01324503 171.98675497] ; [65.98675497 93.01324503],1
p2,1,0.0,38.314993,[273  22] ; [114  47],[250.36184211  44.63815789] ; [136.63815789  24.36184211],1
r4,1,0.0,35.746932,[290   6] ; [133  28],[273.97811816  22.02188184] ; [149.02188184  11.97811816],1
p3,1,0.0,33.71076,[193 103] ; [ 59 101],[163.57894737 132.42105263] ; [88.42105263 71.57894737],1
p10,1,0.0,32.599981,[271  24] ; [114  45],[250.16519824  44.83480176] ; [134.83480176  24.16519824],1
p9,1,1e-06,23.217696,[274  20] ; [121  35],[258.06666667  35.93333333] ; [136.93333333  19.06666667],1
p4,1,4e-06,21.463654,[222  73] ; [87 74],[199.90131579  95.09868421] ; [109.09868421  51.90131579],1
v1,1,5.3e-05,16.338685,[185 105] ; [67 86],[164.96613995 125.03386005] ; [87.03386005 65.96613995],1
p11,1,6.3e-05,16.023418,[258  38] ; [116  45],[242.24070022  53.75929978] ; [131.75929978  29.24070022],1
s5,1,0.000532,11.998978,[125 160] ; [ 41 111],[108.26086957 176.73913043] ; [57.73913043 94.26086957],1
a8,1,0.001364,10.253396,[ 49 214] ; [ 10 134],[ 38.12530713 224.87469287] ; [ 20.87469287 123.12530713],0
r1,1,0.001542,10.027388,[261  33] ; [125  36],[249.41538462  44.58461538] ; [136.58461538  24.41538462],0
v4,1,0.00449,8.074371,[289   5] ; [150  11],[283.66153846  10.33846154] ; [155.33846154   5.66153846],0
r3,1,0.00979,6.672744,[288   5] ; [150  10],[283.29801325   9.70198675] ; [154.70198675   5.29801325],0
r2,1,0.009819,6.667494,[286   5] ; [149  10],[281.3   9.7] ; [153.7   5.3],0
n4,1,0.017444,5.651143,[260  36] ; [128  33],[251.30853392  44.69146608] ; [136.69146608  24.30853392],0
a5,1,0.020101,5.403097,[261  35] ; [129  32],[252.60393873  43.39606127] ; [137.39606127  23.60393873],0
v3,1,0.02345,5.13489,[138 147] ; [56 95],[126.81192661 158.18807339] ; [67.18807339 83.81192661],0
a3,1,0.024795,5.038133,[248  46] ; [122  39],[239.07692308  54.92307692] ; [130.92307692  30.07692308],0
n3,1,0.029298,4.750021,[37  8] ; [33 20],[32.14285714 12.85714286] ; [37.85714286 15.14285714],0
p5,1,0.031143,4.645043,[ 45 250] ; [ 13 146],[ 37.68722467 257.31277533] ; [ 20.31277533 138.68722467],0
v2,1,0.064468,3.41855,[185 102] ; [86 69],[175.96606335 111.03393665] ; [95.03393665 59.96606335],0
s8,1,0.064838,3.409096,[158 136] ; [71 88],[148.62251656 145.37748344] ; [80.37748344 78.62251656],0
n1,1,0.079449,3.076138,[12 32] ; [24 30],[16.16326531 27.83673469] ; [19.83673469 34.16326531],0
n5,1,0.080312,3.058569,[249  47] ; [124  36],[242.12280702  53.87719298] ; [130.87719298  29.12280702],0
u3,1,0.091939,2.8401,[26 22] ; [28 11],[29.79310345 18.20689655] ; [24.20689655 14.79310345],0
s7,1,0.097417,2.747325,[163 123] ; [73 77],[154.80733945 131.19266055] ; [81.19266055 68.80733945],0
s6,1,0.106743,2.601787,[206  82] ; [102  57],[198.44295302  89.55704698] ; [109.55704698  49.44295302],0
b5,1,0.177889,1.815176,[174 122] ; [105  56],[180.70897155 115.29102845] ; [98.29102845 62.70897155],0
a1,1,0.181615,1.78436,[ 20 276] ; [  6 155],[ 16.84026258 279.15973742] ; [  9.15973742 151.84026258],0
d3,1,0.209759,1.573088,[267  29] ; [139  22],[262.96717724  33.03282276] ; [143.03282276  17.96717724],0
s1,1,0.286038,1.138175,[  6 287] ; [  6 155],[  7.74449339 285.25550661] ; [  4.25550661 156.74449339],0
d2,1,0.287325,1.132115,[213  83] ; [121  37],[217.76211454  78.23788546] ; [116.23788546  41.76211454],0
b1,1,0.293442,1.103764,[103 193] ; [64 97],[108.16630197 187.83369803] ; [ 58.83369803 102.16630197],0
b2,1,0.328711,0.95397,[ 80 107] ; [38 65],[ 76.08965517 110.91034483] ; [41.91034483 61.08965517],0
b3,1,0.328711,0.95397,[ 80 107] ; [38 65],[ 76.08965517 110.91034483] ; [41.91034483 61.08965517],0
b4,1,0.362001,0.830941,[169 127] ; [99 62],[173.58424508 122.41575492] ; [94.41575492 66.58424508],0
a6,1,0.373978,0.790405,[222  73] ; [115  46],[218.01535088  76.98464912] ; [118.98464912  42.01535088],0
s2,1,0.394468,0.725124,[168 125] ; [84 74],[163.71618625 129.28381375] ; [88.28381375 69.71618625],0
s4,1,0.433437,0.613597,[ 53 238] ; [ 24 133],[ 50.015625 240.984375] ; [ 26.984375 130.015625],0
s3,1,0.440083,0.596065,[172 119] ; [88 71],[168.13333333 122.86666667] ; [91.86666667 67.13333333],0
u4,1,0.471912,0.517494,[  9 286] ; [  7 154],[ 10.35087719 284.64912281] ; [  5.64912281 155.35087719],0
n2,1,0.558838,0.34172,[33 12] ; [36 17],[31.68367347 13.31632653] ; [37.31632653 15.68367347],0
a2,1,0.570783,0.321374,[109 187] ; [ 55 106],[106.22319475 189.77680525] ; [ 57.77680525 103.22319475],0
u2,1,0.590851,0.289017,[25 22] ; [23 16],[26.23255814 20.76744186] ; [21.76744186 17.23255814],0
u1,1,0.643864,0.213724,[ 84 212] ; [ 49 112],[ 86.14442013 209.85557987] ; [ 46.85557987 114.14442013],0
a7,1,0.667671,0.184338,[226  70] ; [125  35],[227.84210526  68.15789474] ; [123.15789474  36.84210526],0
p1,1,0.686334,0.163083,[ 31 264] ; [ 15 146],[ 29.75877193 265.24122807] ; [ 16.24122807 144.75877193],0
d4,1,0.712735,0.13556,[290   5] ; [158   2],[290.46153846   4.53846154] ; [157.53846154   2.46153846],0
p12,1,0.723575,0.125093,[ 28 266] ; [ 17 144],[ 29.07692308 264.92307692] ; [ 15.92307692 145.07692308],0
a4,1,0.733288,0.116114,[174 121] ; [97 63],[175.7032967 119.2967033] ; [95.2967033 64.7032967],0
d5,1,0.900419,0.015658,[289   6] ; [158   3],[289.17763158   5.82236842] ; [157.82236842   3.17763158],0
