Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,32.390706,[250  12] ; [23 11],[241.64189189  20.35810811] ; [31.35810811  2.64189189],1
p11,1,0.00057,11.869974,[219  43] ; [20 14],[211.5472973  50.4527027] ; [27.4527027  6.5472973],1
p7,1,0.020206,5.394022,[187  66] ; [18 15],[181.34615385  71.65384615] ; [23.65384615  9.34615385],0
a3,1,0.032981,4.546754,[222  39] ; [24 10],[217.64745763  43.35254237] ; [28.35254237  5.64745763],0
a8,1,0.055227,3.675231,[ 38 201] ; [ 9 21],[ 41.75836431 197.24163569] ; [ 5.24163569 24.75836431],0
n2,1,0.072124,3.234,[44 11] ; [6 5],[41.66666667 13.33333333] ; [8.33333333 2.66666667],0
b4,1,0.12692,2.329781,[141 121] ; [23 11],[145.16216216 116.83783784] ; [18.83783784 15.16216216],0
b5,1,0.160069,1.973575,[152 110] ; [24 10],[155.78378378 106.21621622] ; [20.21621622 13.78378378],0
p2,1,0.175073,1.838957,[223  38] ; [26  8],[220.30169492  40.69830508] ; [28.69830508  5.30169492],0
s5,1,0.182829,1.774478,[125 125] ; [12 20],[121.45390071 128.54609929] ; [15.54609929 16.45390071],0
n3,1,0.230985,1.434783,[40 15] ; [6 5],[38.33333333 16.66666667] ; [7.66666667 3.33333333],0
u4,1,0.231983,1.42866,[ 11 251] ; [ 3 31],[ 12.39189189 249.60810811] ; [ 1.60810811 32.39189189],0
s6,1,0.245634,1.347963,[230  28] ; [28  6],[227.95890411  30.04109589] ; [30.04109589  3.95890411],0
b1,1,0.250156,1.322432,[104 158] ; [17 17],[107.10135135 154.89864865] ; [13.89864865 20.10135135],0
p3,1,0.351523,0.867951,[153 109] ; [17 17],[150.47297297 111.52702703] ; [19.52702703 14.47297297],0
r4,1,0.355082,0.855211,[243  19] ; [30  4],[241.64189189  20.35810811] ; [31.35810811  2.64189189],0
b2,1,0.381949,0.76442,[ 86 101] ; [10 17],[ 83.88785047 103.11214953] ; [12.11214953 14.88785047],0
b3,1,0.381949,0.76442,[ 86 101] ; [10 17],[ 83.88785047 103.11214953] ; [12.11214953 14.88785047],0
n5,1,0.384642,0.755812,[221  40] ; [26  7],[219.2755102  41.7244898] ; [27.7244898  5.2755102],0
