Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.002118,9.443944,[15 37] ; [29 20],[22.65346535 29.34653465] ; [21.34653465 27.65346535],0
s4,1,0.009977,6.638998,[18 37] ; [ 6 45],[12.45283019 42.54716981] ; [11.54716981 39.45283019],0
p12,1,0.01879,5.520943,[10 44] ; [ 2 49],[ 6.17142857 47.82857143] ; [ 5.82857143 45.17142857],0
s7,1,0.01949,5.456975,[23 29] ; [33 16],[28.83168317 23.16831683] ; [27.16831683 21.83168317],0
b2,1,0.066143,3.376225,[ 5 19] ; [15 19],[ 8.27586207 15.72413793] ; [11.72413793 22.27586207],0
b3,1,0.066143,3.376225,[ 5 19] ; [15 19],[ 8.27586207 15.72413793] ; [11.72413793 22.27586207],0
n1,1,0.073691,3.198832,[ 2 11] ; [5 5],[3.95652174 9.04347826] ; [3.04347826 6.95652174],0
n2,1,0.080824,3.048259,[8 6] ; [9 1],[9.91666667 4.08333333] ; [7.08333333 2.91666667],0
r1,1,0.094307,2.799279,[35 20] ; [40 11],[38.91509434 16.08490566] ; [36.08490566 14.91509434],0
r2,1,0.09551,2.778959,[46  9] ; [47  3],[48.71428571  6.28571429] ; [44.28571429  5.71428571],0
a6,1,0.101104,2.688042,[38 16] ; [28 23],[33.94285714 20.05714286] ; [32.05714286 18.94285714],0
d3,1,0.101414,2.683167,[20 34] ; [27 24],[24.17142857 29.82857143] ; [22.82857143 28.17142857],0
v3,1,0.114155,2.495741,[15 38] ; [22 29],[18.85576923 34.14423077] ; [18.14423077 32.85576923],0
p1,1,0.12988,2.293936,[ 5 49] ; [10 41],[ 7.71428571 46.28571429] ; [ 7.28571429 43.71428571],0
s8,1,0.130766,2.283393,[19 36] ; [25 26],[22.83018868 32.16981132] ; [21.16981132 29.83018868],0
d4,1,0.132735,2.260225,[26 28] ; [32 19],[29.82857143 24.17142857] ; [28.17142857 22.82857143],0
s3,1,0.14974,2.0749,[33 20] ; [37 12],[36.37254902 16.62745098] ; [33.62745098 15.37254902],0
p11,1,0.166448,1.914643,[46  9] ; [37 14],[43.06603774 11.93396226] ; [39.93396226 11.06603774],0
d1,1,0.201421,1.632044,[ 2 53] ; [ 5 46],[ 3.63207547 51.36792453] ; [ 3.36792453 47.63207547],0
s5,1,0.210739,1.566345,[24 28] ; [17 33],[20.90196078 31.09803922] ; [20.09803922 29.90196078],0
a3,1,0.238969,1.386667,[24 30] ; [28 22],[27. 27.] ; [25. 25.],0
p5,1,0.24224,1.367509,[ 7 47] ; [11 40],[ 9.25714286 44.74285714] ; [ 8.74285714 42.25714286],0
p7,1,0.242334,1.366967,[29 24] ; [33 17],[31.90291262 21.09708738] ; [30.09708738 19.90291262],0
n3,1,0.285049,1.142857,[10  4] ; [5 5],[8.75 5.25] ; [6.25 3.75],0
r4,1,0.31893,0.993328,[46  9] ; [46  5],[47.73584906  7.26415094] ; [44.26415094  6.73584906],0
p9,1,0.393973,0.726644,[42 12] ; [43  8],[43.71428571 10.28571429] ; [41.28571429  9.71428571],0
b5,1,0.40301,0.699328,[29 26] ; [31 20],[31.13207547 23.86792453] ; [28.86792453 22.13207547],0
a8,1,0.408613,0.682832,[ 6 46] ; [ 8 38],[ 7.42857143 44.57142857] ; [ 6.57142857 39.42857143],0
n4,1,0.430596,0.621216,[36 19] ; [37 14],[37.87735849 17.12264151] ; [35.12264151 15.87735849],0
a5,1,0.48112,0.496324,[27 27] ; [29 22],[28.8 25.2] ; [27.2 23.8],0
n5,1,0.495248,0.465104,[40 15] ; [40 11],[41.50943396 13.49056604] ; [38.49056604 12.50943396],0
a1,1,0.514099,0.425715,[ 1 54] ; [ 2 49],[ 1.55660377 53.44339623] ; [ 1.44339623 49.55660377],0
a4,1,0.525191,0.403687,[ 9 45] ; [ 6 43],[ 7.86407767 46.13592233] ; [ 7.13592233 41.86407767],0
p2,1,0.618613,0.247821,[39 15] ; [39 12],[40.11428571 13.88571429] ; [37.88571429 13.11428571],0
u3,1,0.637365,0.222205,[15 15] ; [13 10],[15.8490566 14.1509434] ; [12.1509434 10.8490566],0
r3,1,0.640407,0.21821,[51  4] ; [46  5],[50.33018868  4.66981132] ; [46.66981132  4.33018868],0
p4,1,0.70274,0.145637,[29 24] ; [26 25],[28.02884615 24.97115385] ; [26.97115385 24.02884615],0
a7,1,0.703191,0.145173,[33 21] ; [33 18],[33.94285714 20.05714286] ; [32.05714286 18.94285714],0
p8,1,0.735213,0.114379,[30 24] ; [30 21],[30.85714286 23.14285714] ; [29.14285714 21.85714286],0
b1,1,0.743269,0.107274,[22 33] ; [22 29],[22.83018868 32.16981132] ; [21.16981132 29.83018868],0
u2,1,0.790018,0.070909,[18 12] ; [14  8],[18.46153846 11.53846154] ; [13.53846154  8.46153846],0
v4,1,0.794003,0.068182,[51  4] ; [47  3],[51.33333333  3.66666667] ; [46.66666667  3.33333333],0
a2,1,0.817878,0.053027,[ 5 50] ; [ 4 47],[ 4.66981132 50.33018868] ; [ 4.33018868 46.66981132],0
d2,1,0.833405,0.044242,[12 43] ; [12 39],[12.45283019 42.54716981] ; [11.54716981 39.45283019],0
p6,1,0.884243,0.021197,[18 36] ; [17 32],[18.34951456 35.65048544] ; [16.65048544 32.34951456],0
b4,1,0.890807,0.018847,[32 23] ; [29 22],[31.6509434 23.3490566] ; [29.3490566 21.6509434],0
s1,1,0.922628,0.009433,[ 3 51] ; [ 3 47],[ 3.11538462 50.88461538] ; [ 2.88461538 47.11538462],0
p10,1,0.9243,0.009029,[42 11] ; [40 10],[42.19417476 10.80582524] ; [39.80582524 10.19417476],0
u1,1,0.93863,0.005928,[ 2 53] ; [ 2 49],[ 2.0754717 52.9245283] ; [ 1.9245283 49.0754717],0
