Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,80.910565,[195  38] ; [29 61],[161.58513932  71.41486068] ; [62.41486068 27.58513932],1
a5,1,1e-06,24.076956,[181  53] ; [45 46],[162.72  71.28] ; [63.28 27.72],1
n6,1,2e-06,23.102282,[199  33] ; [56 35],[183.15789474  48.84210526] ; [71.84210526 19.15789474],1
d5,1,0.000234,13.53764,[203  31] ; [63 28],[191.52  42.48] ; [74.48 16.52],1
p4,1,0.00027,13.267206,[143  90] ; [35 55],[128.40247678 104.59752322] ; [49.59752322 40.40247678],1
s7,1,0.000325,12.921738,[111 112] ; [23 62],[ 97.01948052 125.98051948] ; [36.98051948 48.01948052],1
r1,1,0.000327,12.910632,[186  47] ; [55 36],[173.3117284  59.6882716] ; [67.6882716 23.3117284],1
r2,1,0.000424,12.424364,[217  12] ; [75 16],[208.9625  20.0375] ; [83.0375  7.9625],1
a3,1,0.000577,11.848234,[173  60] ; [49 41],[160.14241486  72.85758514] ; [61.85758514 28.14241486],1
r4,1,0.00068,11.543446,[206  28] ; [66 25],[195.84  38.16] ; [76.16 14.84],1
p11,1,0.000789,11.267094,[180  54] ; [53 38],[167.76  66.24] ; [65.24 25.76],1
u1,1,0.001275,10.378692,[ 47 187] ; [ 5 86],[ 37.44 196.56] ; [14.56 76.44],0
p5,1,0.00128,10.370984,[ 34 196] ; [ 2 89],[ 25.79439252 204.20560748] ; [10.20560748 80.79439252],0
p10,1,0.001394,10.21399,[183  49] ; [56 35],[171.66563467  60.33436533] ; [67.33436533 23.66563467],0
s8,1,0.001873,9.669827,[101 133] ; [22 68],[ 88.83333333 145.16666667] ; [34.16666667 55.83333333],0
a4,1,0.001963,9.584153,[116 117] ; [28 63],[103.55555556 129.44444444] ; [40.44444444 50.55555556],0
a2,1,0.002293,9.298614,[ 59 175] ; [ 9 82],[ 48.96 185.04] ; [19.04 71.96],0
p6,1,0.002732,8.978148,[ 91 142] ; [19 70],[ 79.59627329 153.40372671] ; [30.40372671 58.59627329],0
d1,1,0.003234,8.670657,[157  77] ; [45 46],[145.44  88.56] ; [56.56 34.44],0
r3,1,0.005937,7.569237,[216  17] ; [75 16],[209.26851852  23.73148148] ; [81.73148148  9.26851852],0
p3,1,0.006702,7.351104,[113 120] ; [29 62],[102.11728395 130.88271605] ; [39.88271605 51.11728395],0
a8,1,0.007412,7.170294,[ 31 189] ; [ 3 84],[ 24.36482085 195.63517915] ; [ 9.63517915 77.36482085],0
s4,1,0.008694,6.884666,[ 36 193] ; [26 65],[ 44.36875 184.63125] ; [17.63125 73.36875],0
s6,1,0.009181,6.787274,[153  76] ; [46 44],[142.85579937  86.14420063] ; [56.14420063 33.85579937],0
p2,1,0.009783,6.673914,[191  41] ; [63 28],[182.43962848  49.56037152] ; [71.56037152 19.43962848],0
p9,1,0.016918,5.704848,[190  42] ; [62 27],[182.13084112  49.86915888] ; [69.86915888 19.13084112],0
s3,1,0.025188,5.010911,[134  98] ; [40 51],[124.97832817 107.02167183] ; [49.02167183 41.97832817],0
d2,1,0.026728,4.908268,[121 111] ; [35 56],[112.0495356 119.9504644] ; [43.9504644 47.0495356],0
b3,1,0.032012,4.597844,[64 82] ; [13 36],[57.65128205 88.34871795] ; [19.34871795 29.65128205],0
b2,1,0.032012,4.597844,[64 82] ; [13 36],[57.65128205 88.34871795] ; [19.34871795 29.65128205],0
p12,1,0.035245,4.433288,[ 16 215] ; [ 1 90],[ 12.19565217 218.80434783] ; [ 4.80434783 86.19565217],0
p8,1,0.037736,4.316888,[120 114] ; [35 56],[111.6 122.4] ; [43.4 47.6],0
n1,1,0.063467,3.444382,[27 29] ; [10 25],[22.76923077 33.23076923] ; [14.23076923 20.76923077],0
s2,1,0.067506,3.342656,[117 116] ; [35 55],[109.64705882 123.35294118] ; [42.35294118 47.64705882],0
v3,1,0.083612,2.993258,[ 47 182] ; [11 79],[ 41.63636364 187.36363636] ; [16.36363636 73.63636364],0
v1,1,0.103636,2.648685,[ 92 137] ; [27 62],[ 85.69496855 143.30503145] ; [33.30503145 55.69496855],0
p7,1,0.116103,2.469119,[135  95] ; [42 44],[128.82911392 101.17088608] ; [48.17088608 37.82911392],0
v4,1,0.212,1.557715,[216  18] ; [80 11],[213.12  20.88] ; [82.88  8.12],0
a7,1,0.250612,1.319887,[167  67] ; [59 32],[162.72  71.28] ; [63.28 27.72],0
p1,1,0.406075,0.690264,[ 19 213] ; [ 5 86],[ 17.23839009 214.76160991] ; [ 6.76160991 84.23839009],0
b5,1,0.430801,0.620664,[138  96] ; [58 33],[141.12  92.88] ; [54.88 36.12],0
n3,1,0.437687,0.60234,[35 21] ; [19 16],[33.23076923 22.76923077] ; [20.76923077 14.23076923],0
b1,1,0.44929,0.572443,[106 128] ; [37 54],[102.96 131.04] ; [40.04 50.96],0
b4,1,0.464613,0.534759,[139  95] ; [50 41],[136.08  97.92] ; [52.92 38.08],0
s1,1,0.471139,0.519304,[ 12 220] ; [ 3 88],[ 10.77399381 221.22600619] ; [ 4.22600619 86.77399381],0
a6,1,0.564259,0.332384,[152  82] ; [56 35],[149.76  84.24] ; [58.24 32.76],0
u2,1,0.635807,0.224268,[40 21] ; [25 16],[38.87254902 22.12745098] ; [26.12745098 14.87254902],0
a1,1,0.637611,0.221881,[ 10 224] ; [ 5 86],[ 10.8 223.2] ; [ 4.2 86.8],0
u3,1,0.668008,0.183941,[37 23] ; [27 14],[38.01980198 21.98019802] ; [25.98019802 15.01980198],0
n2,1,0.762121,0.091626,[38 20] ; [24 11],[38.66666667 19.33333333] ; [23.33333333 11.66666667],0
d3,1,0.796674,0.066385,[173  61] ; [66 25],[172.08  61.92] ; [66.92 24.08],0
