Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.962576,[156  32] ; [11 19],[144.01834862  43.98165138] ; [22.98165138  7.01834862],1
r1,1,1.8e-05,18.416684,[137  51] ; [10 20],[126.7706422  61.2293578] ; [20.2293578  9.7706422],1
r3,1,2.4e-05,17.808819,[168  20] ; [18 12],[160.40366972  27.59633028] ; [25.59633028  4.40366972],1
p11,1,0.000101,15.123058,[154  34] ; [15 15],[145.74311927  42.25688073] ; [23.25688073  6.74311927],1
a5,1,0.000191,13.913813,[134  54] ; [11 19],[125.04587156  62.95412844] ; [19.95412844 10.04587156],1
v4,1,0.000266,13.29858,[172  16] ; [19  9],[166.24074074  21.75925926] ; [24.75925926  3.24074074],1
v3,1,0.000381,12.623782,[ 84 102] ; [ 3 26],[ 75.26511628 110.73488372] ; [11.73488372 17.26511628],1
p10,1,0.000796,11.251137,[152  34] ; [15 13],[145.14953271  40.85046729] ; [21.85046729  6.14953271],1
d4,1,0.000928,10.965396,[140  47] ; [13 16],[132.45833333  54.54166667] ; [20.54166667  8.45833333],1
s8,1,0.001286,10.362337,[97 91] ; [ 6 24],[88.82568807 99.17431193] ; [14.17431193 15.82568807],0
p8,1,0.00176,9.784458,[96 89] ; [ 6 23],[88.17757009 96.82242991] ; [13.82242991 15.17757009],0
p9,1,0.00311,8.741668,[157  28] ; [18 11],[151.28504673  33.71495327] ; [23.71495327  5.28504673],0
p3,1,0.003493,8.530102,[93 94] ; [ 6 23],[ 85.70833333 101.29166667] ; [13.29166667 15.70833333],0
d5,1,0.004066,8.254146,[141  46] ; [15 15],[134.43317972  52.56682028] ; [21.56682028  8.43317972],0
a3,1,0.011337,6.411642,[137  51] ; [15 15],[131.08256881  56.91743119] ; [20.91743119  9.08256881],0
s6,1,0.014841,5.935236,[121  61] ; [13 17],[115.03773585  66.96226415] ; [18.96226415 11.03773585],0
a4,1,0.032113,4.592434,[ 82 104] ; [ 7 23],[ 76.63888889 109.36111111] ; [12.36111111 17.63888889],0
r2,1,0.033558,4.51709,[166  19] ; [22  7],[162.52336449  22.47663551] ; [25.47663551  3.52336449],0
n4,1,0.035562,4.417971,[165  23] ; [22  8],[161.26605505  26.73394495] ; [25.73394495  4.26605505],0
b1,1,0.038024,4.303941,[ 87 101] ; [20 10],[92.27522936 95.72477064] ; [14.72477064 15.27522936],0
s5,1,0.048455,3.894137,[ 70 111] ; [ 6 24],[ 65.1943128 115.8056872] ; [10.8056872 19.1943128],0
s7,1,0.05094,3.810244,[101  81] ; [10 18],[96.2 85.8] ; [14.8 13.2],0
p2,1,0.083384,2.99768,[147  39] ; [18 10],[143.41121495  42.58878505] ; [21.58878505  6.41121495],0
d3,1,0.089307,2.88682,[ 81 107] ; [ 8 22],[ 76.75229358 111.24770642] ; [12.24770642 17.75229358],0
d1,1,0.111715,2.529791,[92 96] ; [10 20],[ 87.96330275 100.03669725] ; [14.03669725 15.96330275],0
p7,1,0.115273,2.480406,[117  67] ; [14 15],[113.16431925  70.83568075] ; [17.83568075 11.16431925],0
p4,1,0.137451,2.206267,[105  82] ; [12 17],[101.29166667  85.70833333] ; [15.70833333 13.29166667],0
a1,1,0.245012,1.351523,[  9 179] ; [ 3 27],[ 10.34862385 177.65137615] ; [ 1.65137615 28.34862385],0
s2,1,0.254329,1.299364,[89 97] ; [11 19],[86.11111111 99.88888889] ; [13.88888889 16.11111111],0
p6,1,0.271538,1.208963,[ 68 117] ; [ 7 20],[ 65.44811321 119.55188679] ; [ 9.55188679 17.44811321],0
p1,1,0.323019,0.976682,[ 16 171] ; [ 1 29],[ 14.64976959 172.35023041] ; [ 2.35023041 27.64976959],0
b3,1,0.373172,0.793076,[56 70] ; [ 6 12],[54.25 71.75] ; [ 7.75 10.25],0
b2,1,0.373172,0.793076,[56 70] ; [ 6 12],[54.25 71.75] ; [ 7.75 10.25],0
u3,1,0.374465,0.788796,[20 31] ; [ 4 11],[18.54545455 32.45454545] ; [5.45454545 9.54545455],0
p12,1,0.375029,0.786935,[ 15 170] ; [ 1 28],[ 13.8317757 171.1682243] ; [ 2.1682243 26.8317757],0
n3,1,0.390599,0.737078,[34 16] ; [9 7],[32.57575758 17.42424242] ; [10.42424242  5.57575758],0
a8,1,0.394155,0.726086,[ 22 156] ; [ 2 27],[ 20.63768116 157.36231884] ; [ 3.36231884 25.63768116],0
s3,1,0.421905,0.645003,[102  85] ; [14 16],[99.96313364 87.03686636] ; [16.03686636 13.96313364],0
u1,1,0.457407,0.552232,[ 13 175] ; [ 1 29],[ 12.0733945 175.9266055] ; [ 1.9266055 28.0733945],0
p5,1,0.463776,0.536765,[ 28 158] ; [ 3 27],[ 26.69444444 159.30555556] ; [ 4.30555556 25.69444444],0
s4,1,0.516576,0.420725,[ 34 153] ; [ 4 26],[ 32.74654378 154.25345622] ; [ 5.25345622 24.74654378],0
v1,1,0.556225,0.346283,[96 87] ; [14 16],[94.50704225 88.49295775] ; [15.49295775 14.50704225],0
v2,1,0.561806,0.336587,[85 97] ; [11 16],[83.59808612 98.40191388] ; [12.40191388 14.59808612],0
b5,1,0.586855,0.295283,[ 84 104] ; [15 15],[ 85.37614679 102.62385321] ; [13.62385321 16.37614679],0
n2,1,0.626971,0.236191,[35 16] ; [12  4],[35.7761194 15.2238806] ; [11.2238806  4.7761194],0
u2,1,0.645847,0.211176,[20 30] ; [7 8],[20.76923077 29.23076923] ; [6.23076923 8.76923077],0
d2,1,0.693954,0.154839,[94 92] ; [14 16],[93. 93.] ; [15. 15.],0
a2,1,0.788257,0.072132,[ 16 172] ; [ 3 27],[ 16.3853211 171.6146789] ; [ 2.6146789 27.3853211],0
a6,1,0.877716,0.023675,[ 78 110] ; [12 18],[ 77.6146789 110.3853211] ; [12.3853211 17.6146789],0
n1,1,0.935072,0.006637,[21 30] ; [6 9],[20.86363636 30.13636364] ; [6.13636364 8.86363636],0
b4,1,0.945273,0.004712,[99 89] ; [16 14],[99.17431193 88.82568807] ; [15.82568807 14.17431193],0
