Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,52.340954,[136   5] ; [21 19],[122.3038674  18.6961326] ; [34.6961326  5.3038674],1
r3,1,0.0,39.51029,[140   2] ; [30 14],[129.78494624  12.21505376] ; [40.21505376  3.78494624],1
r1,1,0.0,36.385763,[113  28] ; [14 30],[96.79459459 44.20540541] ; [30.20540541 13.79459459],1
v4,1,2e-06,22.623915,[133   8] ; [29 14],[124.14130435  16.85869565] ; [37.85869565  5.14130435],1
p9,1,0.001707,9.840884,[104  36] ; [21 22],[95.6284153 44.3715847] ; [29.3715847 13.6284153],0
s6,1,0.002914,8.860846,[80 59] ; [14 30],[71.3989071 67.6010929] ; [22.6010929 21.3989071],0
p11,1,0.003159,8.71317,[102  40] ; [21 23],[93.90322581 48.09677419] ; [29.09677419 14.90322581],0
p10,1,0.005089,7.847483,[95 45] ; [19 24],[87.21311475 52.78688525] ; [26.78688525 16.21311475],0
s8,1,0.005865,7.591272,[46 95] ; [ 5 39],[ 38.87027027 102.12972973] ; [12.12972973 31.87027027],0
a5,1,0.00639,7.436898,[91 51] ; [18 26],[83.21505376 58.78494624] ; [25.78494624 18.21505376],0
a6,1,0.010704,6.513867,[89 53] ; [18 26],[81.68817204 60.31182796] ; [25.31182796 18.68817204],0
p6,1,0.012354,6.259363,[44 96] ; [ 5 37],[ 37.69230769 102.30769231] ; [11.30769231 30.69230769],0
n6,1,0.013581,6.091785,[94 48] ; [20 24],[87.03225806 54.96774194] ; [26.96774194 17.03225806],0
b1,1,0.017465,5.649024,[52 90] ; [25 19],[58.78494624 83.21505376] ; [18.21505376 25.78494624],0
u3,1,0.022312,5.221262,[35 17] ; [ 9 14],[30.50666667 21.49333333] ; [13.49333333  9.50666667],0
a2,1,0.025689,4.97684,[ 26 116] ; [ 2 42],[ 21.37634409 120.62365591] ; [ 6.62365591 37.37634409],0
d5,1,0.036431,4.376808,[109  32] ; [27 17],[103.65405405  37.34594595] ; [32.34594595 11.65405405],0
a7,1,0.050149,3.836468,[105  36] ; [26 18],[99.84324324 41.15675676] ; [31.15675676 12.84324324],0
d3,1,0.054598,3.69433,[99 42] ; [24 20],[93.74594595 47.25405405] ; [29.25405405 14.74594595],0
n2,1,0.076452,3.13875,[29 11] ; [11 11],[25.80645161 14.19354839] ; [14.19354839  7.80645161],0
