Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,40.515947,[11 89] ; [72 71],[34.1563786 65.8436214] ; [48.8436214 94.1563786],1
a3,1,0.0,39.344168,[29 70] ; [101  43],[52.96296296 46.03703704] ; [77.03703704 66.96296296],1
d1,1,0.0,33.126111,[20 81] ; [82 63],[41.87804878 59.12195122] ; [60.12195122 84.87804878],1
d2,1,0.0,30.838943,[20 81] ; [79 64],[40.9795082 60.0204918] ; [58.0204918 84.9795082],1
d5,1,0.0,28.5929,[49 51] ; [118  27],[68.16326531 31.83673469] ; [98.83673469 46.16326531],1
a6,1,1e-06,24.339201,[48 53] ; [113  32],[66.10162602 34.89837398] ; [94.89837398 50.10162602],1
n4,1,9e-06,19.708412,[48 53] ; [109  36],[64.45934959 36.54065041] ; [92.54065041 52.45934959],1
r1,1,1.4e-05,18.80883,[46 55] ; [105  39],[62.24897959 38.75102041] ; [88.75102041 55.24897959],1
d4,1,3.9e-05,16.916476,[57 44] ; [117  28],[71.43902439 29.56097561] ; [102.56097561  42.43902439],1
r4,1,0.001072,10.699699,[66 35] ; [121  24],[76.77642276 24.22357724] ; [110.22357724  34.77642276],0
u1,1,0.001403,10.201575,[ 2 99] ; [ 20 125],[ 9.03252033 91.96747967] ; [ 12.96747967 132.03252033],0
d3,1,0.003549,8.501469,[42 57] ; [89 56],[53.15163934 45.84836066] ; [77.84836066 67.15163934],0
n5,1,0.005488,7.71107,[55 45] ; [104  40],[65.16393443 34.83606557] ; [93.83606557 50.16393443],0
v1,1,0.005918,7.575077,[23 77] ; [57 86],[32.9218107 67.0781893] ; [47.0781893 95.9218107],0
r2,1,0.010556,6.538493,[81 20] ; [129  12],[87.6446281 13.3553719] ; [122.3553719  18.6446281],0
p4,1,0.013044,6.163099,[32 68] ; [69 75],[41.39344262 58.60655738] ; [59.60655738 84.39344262],0
s8,1,0.022671,5.19353,[10 91] ; [ 30 114],[16.48979592 84.51020408] ; [ 23.51020408 120.48979592],0
p11,1,0.029878,4.716325,[59 42] ; [104  41],[66.92276423 34.07723577] ; [96.07723577 48.92276423],0
s6,1,0.0313,4.63644,[36 64] ; [70 70],[44.16666667 55.83333333] ; [61.83333333 78.16666667],0
v3,1,0.036134,4.390763,[ 8 91] ; [ 25 118],[13.5 85.5] ; [ 19.5 123.5],0
p10,1,0.043548,4.073995,[55 44] ; [97 45],[62.43983402 36.56016598] ; [89.56016598 52.43983402],0
a7,1,0.05045,3.826448,[59 41] ; [103  42],[66.12244898 33.87755102] ; [95.87755102 49.12244898],0
n6,1,0.058558,3.577763,[66 35] ; [110  34],[72.55510204 28.44489796] ; [103.44489796  40.55510204],0
