Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,53.77135,[ 20 135] ; [55 43],[ 45.9486166 109.0513834] ; [29.0513834 68.9486166],1
s2,1,1e-06,24.029334,[ 44 108] ; [59 39],[62.624 89.376] ; [40.376 57.624],1
s6,1,3e-06,21.563924,[76 75] ; [78 20],[93.38955823 57.61044177] ; [60.61044177 37.38955823],1
s5,1,4e-06,21.335606,[ 24 127] ; [40 54],[ 39.44489796 111.55510204] ; [24.55510204 69.44489796],1
p6,1,8.3e-05,15.48178,[ 33 120] ; [43 52],[ 46.88709677 106.11290323] ; [29.11290323 65.88709677],1
s3,1,0.00025,13.41111,[59 92] ; [61 36],[73.06451613 77.93548387] ; [46.93548387 50.06451613],1
p2,1,0.000396,12.550198,[116  38] ; [91  7],[126.5  27.5] ; [80.5 17.5],1
p5,1,0.000842,11.146617,[  7 145] ; [17 81],[ 14.592 137.408] ; [ 9.408 88.592],1
p7,1,0.002022,9.529069,[77 72] ; [68 27],[88.54508197 60.45491803] ; [56.45491803 38.54508197],0
u3,1,0.006212,7.48768,[35 36] ; [27  8],[41.52830189 29.47169811] ; [20.47169811 14.52830189],0
v4,1,0.008512,6.922505,[136  17] ; [95  2],[141.372  11.628] ; [89.628  7.372],0
p8,1,0.011796,6.341243,[64 87] ; [57 40],[73.6733871 77.3266129] ; [47.3266129 49.6733871],0
p4,1,0.015322,5.879115,[65 88] ; [57 41],[74.36653386 78.63346614] ; [47.63346614 50.36653386],0
r4,1,0.02074,5.348504,[126  29] ; [90  8],[132.33201581  22.66798419] ; [83.66798419 14.33201581],0
p9,1,0.047863,3.914778,[115  36] ; [83 13],[121.04453441  29.95546559] ; [76.95546559 19.04453441],0
n6,1,0.049983,3.842039,[114  40] ; [82 15],[120.25498008  33.74501992] ; [75.74501992 21.25498008],0
r2,1,0.060605,3.520747,[134  19] ; [91  5],[138.25301205  14.74698795] ; [86.74698795  9.25301205],0
p10,1,0.067101,3.35255,[107  42] ; [78 17],[112.97131148  36.02868852] ; [72.02868852 22.97131148],0
a3,1,0.076228,3.143537,[81 72] ; [63 35],[87.77689243 65.22310757] ; [56.22310757 41.77689243],0
a1,1,0.083225,3.000763,[  8 147] ; [ 1 97],[  5.51383399 149.48616601] ; [ 3.48616601 94.51383399],0
a5,1,0.085343,2.960101,[81 74] ; [62 36],[87.60869565 67.39130435] ; [55.39130435 42.60869565],0
v3,1,0.090293,2.869148,[ 40 112] ; [35 61],[ 45.96774194 106.03225806] ; [29.03225806 66.96774194],0
b5,1,0.098376,2.731668,[103  52] ; [55 43],[96.79841897 58.20158103] ; [61.20158103 36.79841897],0
r1,1,0.099998,2.705578,[106  48] ; [76 21],[111.66533865  42.33466135] ; [70.33466135 26.66533865],0
