Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.188689,[3 4] ; [255  14],[6.54347826 0.45652174] ; [251.45652174  17.54347826],1
r2,1,9.2e-05,15.304422,[4 2] ; [259   8],[5.78021978 0.21978022] ; [257.21978022   9.78021978],1
p9,1,0.000186,13.967734,[3 4] ; [233  28],[6.1641791 0.8358209] ; [229.8358209  31.1641791],1
p11,1,0.004237,8.179539,[3 4] ; [226  43],[5.80797101 1.19202899] ; [223.19202899  45.80797101],0
p10,1,0.01243,6.248445,[4 3] ; [232  30],[6.14126394 0.85873606] ; [229.85873606  32.14126394],0
p2,1,0.02552,4.988281,[4 3] ; [230  35],[6.02205882 0.97794118] ; [227.97794118  37.02205882],0
s1,1,0.028244,4.813096,[1 6] ; [  5 258],[0.15555556 6.84444444] ; [  5.84444444 257.15555556],0
b1,1,0.028354,4.806437,[5 2] ; [ 86 183],[2.30797101 4.69202899] ; [ 88.69202899 180.30797101],0
n3,1,0.031061,4.649597,[1 3] ; [37 12],[2.86792453 1.13207547] ; [35.13207547 13.86792453],0
n4,1,0.054942,3.683832,[4 3] ; [226  42],[5.85454545 1.14545455] ; [224.14545455  43.85454545],0
v4,1,0.097133,2.751994,[6 1] ; [260   8],[6.77090909 0.22909091] ; [259.22909091   8.77090909],0
s3,1,0.098756,2.725522,[2 5] ; [154 104],[4.12075472 2.87924528] ; [151.87924528 106.12075472],0
s6,1,0.140321,2.174438,[3 4] ; [179  80],[4.78947368 2.21052632] ; [177.21052632  81.78947368],0
s2,1,0.142899,2.146464,[2 5] ; [149 115],[3.900369 3.099631] ; [147.099631 116.900369],0
s8,1,0.148747,2.085058,[2 5] ; [148 116],[3.87453875 3.12546125] ; [146.12546125 117.87453875],0
p7,1,0.256081,1.289818,[3 3] ; [184  74],[4.25 1.75] ; [182.75  75.25],0
a7,1,0.275114,1.191071,[4 3] ; [201  66],[5.23722628 1.76277372] ; [199.76277372  67.23722628],0
p12,1,0.281356,1.160529,[2 5] ; [ 37 226],[1.01111111 5.98888889] ; [ 37.98888889 225.01111111],0
p5,1,0.32727,0.959672,[2 5] ; [ 40 226],[1.07692308 5.92307692] ; [ 40.92307692 225.07692308],0
n1,1,0.346517,0.88617,[2 2] ; [13 34],[1.17647059 2.82352941] ; [13.82352941 33.17647059],0
d2,1,0.35892,0.841667,[5 2] ; [144 123],[3.80656934 3.19343066] ; [145.19343066 121.80656934],0
a2,1,0.371412,0.798934,[3 4] ; [ 74 195],[1.95289855 5.04710145] ; [ 75.04710145 193.95289855],0
v1,1,0.439081,0.598684,[4 3] ; [188  78],[4.92307692 2.07692308] ; [187.07692308  78.92307692],0
a6,1,0.527313,0.399567,[4 3] ; [182  84],[4.76923077 2.23076923] ; [181.23076923  84.76923077],0
s5,1,0.539407,0.376641,[2 5] ; [103 154],[2.78409091 4.21590909] ; [102.21590909 154.78409091],0
u1,1,0.542907,0.370178,[2 5] ; [ 52 217],[1.36956522 5.63043478] ; [ 52.63043478 216.36956522],0
p8,1,0.576355,0.312164,[5 2] ; [158 101],[4.28947368 2.71052632] ; [158.71052632 100.28947368],0
a4,1,0.588978,0.291943,[4 3] ; [125 142],[3.29562044 3.70437956] ; [125.70437956 141.29562044],0
a5,1,0.661222,0.192042,[5 2] ; [210  58],[5.47272727 1.52727273] ; [209.52727273  58.47272727],0
b4,1,0.683423,0.166299,[5 2] ; [172  97],[4.48913043 2.51086957] ; [172.51086957  96.48913043],0
b2,1,0.717262,0.131131,[2 4] ; [68 99],[2.42774566 3.57225434] ; [67.57225434 99.42774566],0
b3,1,0.717262,0.131131,[2 4] ; [68 99],[2.42774566 3.57225434] ; [67.57225434 99.42774566],0
p1,1,0.721859,0.126719,[1 6] ; [ 27 239],[0.71794872 6.28205128] ; [ 27.28205128 238.71794872],0
n6,1,0.777535,0.079825,[6 1] ; [237  29],[6.23076923 0.76923077] ; [236.76923077  29.23076923],0
d1,1,0.786609,0.073287,[5 2] ; [179  90],[4.66666667 2.33333333] ; [179.33333333  89.66666667],0
n5,1,0.801341,0.063308,[6 1] ; [219  48],[5.74817518 1.25182482] ; [219.25182482  47.74817518],0
s4,1,0.833874,0.043989,[1 6] ; [ 31 234],[0.82352941 6.17647059] ; [ 31.17647059 233.82352941],0
p6,1,0.869173,0.027129,[3 4] ; [103 156],[2.78947368 4.21052632] ; [103.21052632 155.78947368],0
d5,1,0.900268,0.015706,[6 1] ; [225  43],[5.88 1.12] ; [225.12  42.88],0
p4,1,0.912802,0.011991,[4 2] ; [169  93],[3.87313433 2.12686567] ; [169.12686567  92.87313433],0
s7,1,0.92304,0.009333,[4 3] ; [148 103],[4.12403101 2.87596899] ; [147.87596899 103.12403101],0
d3,1,0.96017,0.002494,[5 2] ; [193  74],[5.05839416 1.94160584] ; [192.94160584  74.05839416],0
p3,1,0.965752,0.001844,[4 3] ; [153 111],[4.05535055 2.94464945] ; [152.94464945 111.05535055],0
d4,1,0.974197,0.001046,[6 1] ; [230  37],[6.02919708 0.97080292] ; [229.97080292  37.02919708],0
b5,1,0.979845,0.000638,[4 3] ; [155 114],[4.0326087 2.9673913] ; [154.9673913 114.0326087],0
r1,1,0.984247,0.00039,[6 1] ; [229  39],[5.98181818 1.01818182] ; [229.01818182  38.98181818],0
