Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,52.006109,[271  40] ; [15 23],[254.85959885  56.14040115] ; [31.14040115  6.85959885],1
n4,1,0.0,31.011914,[277  34] ; [21 17],[265.5530086  45.4469914] ; [32.4469914  5.5530086],1
v1,1,0.001417,10.183236,[198 102] ; [15 23],[189.05325444 110.94674556] ; [23.94674556 14.05325444],0
v4,1,0.002836,8.910018,[303   6] ; [34  4],[300.09510086   8.90489914] ; [36.90489914  1.09510086],0
s7,1,0.004451,8.090012,[179 115] ; [13 23],[171.05454545 122.94545455] ; [20.94545455 15.05454545],0
p9,1,0.017797,5.616052,[281  27] ; [30  8],[276.84393064  31.15606936] ; [34.15606936  3.84393064],0
s5,1,0.019714,5.437086,[131 164] ; [ 9 28],[124.39759036 170.60240964] ; [15.60240964 21.39759036],0
u2,1,0.043132,4.090222,[33 23] ; [10  1],[35.94029851 20.05970149] ; [7.05970149 3.94029851],0
p8,1,0.046875,3.949883,[205 104] ; [19 19],[199.46974063 109.53025937] ; [24.53025937 13.46974063],0
a4,1,0.054676,3.691936,[189 121] ; [17 21],[183.50574713 126.49425287] ; [22.49425287 15.50574713],0
v3,1,0.062996,3.456704,[140 156] ; [10 23],[134.95440729 161.04559271] ; [15.04559271 17.95440729],0
p11,1,0.067667,3.33872,[265  46] ; [28 10],[261.0974212  49.9025788] ; [31.9025788  6.0974212],0
s2,1,0.081123,3.042263,[194 112] ; [18 19],[189.13119534 116.86880466] ; [22.86880466 14.13119534],0
p1,1,0.082631,3.01238,[ 37 273] ; [ 1 37],[ 33.85057471 276.14942529] ; [ 4.14942529 33.85057471],0
u1,1,0.083052,3.004134,[100 211] ; [ 7 31],[ 95.3495702 215.6504298] ; [11.6504298 26.3495702],0
p12,1,0.083462,2.996165,[ 37 274] ; [ 1 37],[ 33.86246418 277.13753582] ; [ 4.13753582 33.86246418],0
a8,1,0.086562,2.937179,[ 38 238] ; [ 1 31],[ 34.94805195 241.05194805] ; [ 4.05194805 27.94805195],0
p3,1,0.098405,2.731204,[220  90] ; [22 16],[215.57471264  94.42528736] ; [26.42528736 11.57471264],0
u3,1,0.106185,2.610101,[38 19] ; [10  1],[40.23529412 16.76470588] ; [7.76470588 3.23529412],0
a3,1,0.108299,2.578867,[254  56] ; [27 11],[250.31609195  59.68390805] ; [30.68390805  7.31609195],0
p10,1,0.11596,2.471055,[272  37] ; [30  8],[268.92795389  40.07204611] ; [33.07204611  4.92795389],0
d2,1,0.135346,2.230093,[231  79] ; [24 14],[227.15517241  82.84482759] ; [27.84482759 10.15517241],0
b1,1,0.162472,1.95107,[119 192] ; [19 19],[122.97421203 188.02578797] ; [15.02578797 22.97421203],0
p6,1,0.188181,1.731802,[164 144] ; [15 21],[160.26744186 147.73255814] ; [18.73255814 17.26744186],0
p5,1,0.256928,1.285235,[ 55 253] ; [ 4 34],[ 52.52023121 255.47976879] ; [ 6.47976879 31.52023121],0
a1,1,0.32379,0.973574,[ 21 290] ; [ 1 37],[ 19.60458453 291.39541547] ; [ 2.39541547 35.60458453],0
a5,1,0.343301,0.898064,[271  40] ; [31  7],[269.11747851  41.88252149] ; [32.88252149  5.11747851],0
d3,1,0.349452,0.875447,[280  31] ; [36  2],[281.59312321  29.40687679] ; [34.40687679  3.59312321],0
s3,1,0.408972,0.681789,[191 114] ; [20 16],[188.72434018 116.27565982] ; [22.27565982 13.72434018],0
b2,1,0.529923,0.394539,[ 84 123] ; [10 19],[ 82.44915254 124.55084746] ; [11.55084746 17.44915254],0
b3,1,0.529923,0.394539,[ 84 123] ; [10 19],[ 82.44915254 124.55084746] ; [11.55084746 17.44915254],0
b5,1,0.532966,0.388734,[180 131] ; [24 14],[181.78796562 129.21203438] ; [22.21203438 15.78796562],0
r4,1,0.60615,0.26582,[293  18] ; [35  3],[292.28653295  18.71346705] ; [35.71346705  2.28653295],0
r1,1,0.615372,0.252427,[269  41] ; [31  6],[268.01152738  41.98847262] ; [31.98847262  5.01152738],0
p7,1,0.62283,0.241909,[222  87] ; [28  9],[223.26589595  85.73410405] ; [26.73410405 10.26589595],0
n3,1,0.692093,0.156828,[38 14] ; [6 3],[37.50819672 14.49180328] ; [6.49180328 2.50819672],0
