Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,7e-05,15.823782,[26 76] ; [35 27],[37.93902439 64.06097561] ; [23.06097561 38.93902439],1
p7,1,0.000304,13.048562,[44 57] ; [45 17],[55.14723926 45.85276074] ; [33.85276074 28.14723926],1
p2,1,0.000359,12.736241,[58 44] ; [52 10],[68.41463415 33.58536585] ; [41.58536585 20.41463415],1
p10,1,0.000379,12.631523,[53 47] ; [50 12],[63.58024691 36.41975309] ; [39.41975309 22.58024691],1
p4,1,0.000445,12.332793,[32 69] ; [37 25],[42.75460123 58.24539877] ; [26.24539877 35.75460123],1
v2,1,0.001349,10.274635,[28 70] ; [32 27],[37.4522293 60.5477707] ; [22.5477707 36.4522293],0
p6,1,0.002835,8.910989,[17 84] ; [23 38],[24.9382716 76.0617284] ; [15.0617284 45.9382716],0
p9,1,0.003029,8.789989,[60 40] ; [51 11],[68.51851852 31.48148148] ; [42.48148148 19.51851852],0
s6,1,0.004014,8.277687,[44 57] ; [39 19],[52.72327044 48.27672956] ; [30.27672956 27.72327044],0
s8,1,0.005834,7.600806,[26 75] ; [29 33],[34.0797546 66.9202454] ; [20.9202454 41.0797546],0
r3,1,0.01322,6.13943,[76 26] ; [56  6],[82.09756098 19.90243902] ; [49.90243902 12.09756098],0
s5,1,0.017918,5.604122,[19 78] ; [22 38],[25.33121019 71.66878981] ; [15.66878981 44.33121019],0
p11,1,0.021709,5.268969,[65 37] ; [50 12],[71.52439024 30.47560976] ; [43.47560976 18.52439024],0
a1,1,0.042016,4.134542,[10 92] ; [ 1 61],[ 6.84146341 95.15853659] ; [ 4.15853659 57.84146341],0
p1,1,0.065894,3.38246,[ 5 97] ; [ 8 54],[ 8.08536585 93.91463415] ; [ 4.91463415 57.08536585],0
p5,1,0.068837,3.310538,[ 5 96] ; [ 8 54],[ 8.05521472 92.94478528] ; [ 4.94478528 57.05521472],0
s7,1,0.070097,3.280752,[34 64] ; [30 31],[39.44654088 58.55345912] ; [24.55345912 36.44654088],0
s2,1,0.071816,3.241029,[33 68] ; [29 33],[38.41717791 62.58282209] ; [23.58282209 38.41717791],0
s3,1,0.084429,2.97751,[45 55] ; [36 25],[50.31055901 49.68944099] ; [30.68944099 30.31055901],0
n6,1,0.106958,2.598596,[68 33] ; [49 13],[72.49693252 28.50306748] ; [44.50306748 17.49693252],0
d2,1,0.11839,2.438496,[25 76] ; [ 9 53],[21.06748466 79.93251534] ; [12.93251534 49.06748466],0
v4,1,0.125463,2.347759,[82 19] ; [55  6],[85.41358025 15.58641975] ; [51.58641975  9.41358025],0
n4,1,0.130339,2.288457,[64 38] ; [46 16],[68.41463415 33.58536585] ; [41.58536585 20.41463415],0
r4,1,0.136448,2.217571,[66 36] ; [47 15],[70.2804878 31.7195122] ; [42.7195122 19.2804878],0
a4,1,0.147053,2.102559,[28 73] ; [11 51],[24.16564417 76.83435583] ; [14.83435583 47.16564417],0
b5,1,0.158492,1.988556,[56 46] ; [27 35],[51.62195122 50.37804878] ; [31.37804878 30.62195122],0
s1,1,0.21973,1.506132,[ 8 92] ; [ 2 60],[ 6.17283951 93.82716049] ; [ 3.82716049 58.17283951],0
s4,1,0.225249,1.470614,[14 88] ; [13 49],[16.79268293 85.20731707] ; [10.20731707 51.79268293],0
n1,1,0.289873,1.120211,[15 28] ; [8 8],[16.76271186 26.23728814] ; [6.23728814 9.76271186],0
u1,1,0.298109,1.082634,[  1 101] ; [ 2 60],[  1.86585366 100.13414634] ; [ 1.13414634 60.86585366],0
n5,1,0.305465,1.050182,[69 32] ; [47 15],[71.87730061 29.12269939] ; [44.12269939 17.87730061],0
a3,1,0.317309,1.000006,[57 44] ; [30 32],[53.90797546 47.09202454] ; [33.09202454 28.90797546],0
v3,1,0.322324,0.979492,[28 70] ; [22 39],[30.81761006 67.18238994] ; [19.18238994 41.81761006],0
u3,1,0.327448,0.958966,[19 26] ; [10 22],[16.94805195 28.05194805] ; [12.05194805 19.94805195],0
v1,1,0.385861,0.751944,[41 58] ; [30 32],[43.65838509 55.34161491] ; [27.34161491 34.65838509],0
d3,1,0.393868,0.726968,[19 83] ; [15 47],[21.14634146 80.85365854] ; [12.85365854 49.14634146],0
d4,1,0.443697,0.586703,[48 54] ; [33 29],[50.37804878 51.62195122] ; [30.62195122 31.37804878],0
u2,1,0.49936,0.456296,[19 26] ; [16 16],[20.45454545 24.54545455] ; [14.54545455 17.45454545],0
a8,1,0.512386,0.429191,[10 87] ; [ 8 50],[11.26451613 85.73548387] ; [ 6.73548387 51.26451613],0
p12,1,0.588022,0.293445,[ 6 96] ; [ 5 57],[ 6.84146341 95.15853659] ; [ 4.15853659 57.84146341],0
d5,1,0.661694,0.191473,[48 54] ; [27 35],[46.64634146 55.35365854] ; [28.35365854 33.64634146],0
b4,1,0.682112,0.167758,[56 46] ; [32 30],[54.73170732 47.26829268] ; [33.26829268 28.73170732],0
b2,1,0.682769,0.167025,[27 39] ; [14 24],[26.01923077 39.98076923] ; [14.98076923 23.01923077],0
b3,1,0.682769,0.167025,[27 39] ; [14 24],[26.01923077 39.98076923] ; [14.98076923 23.01923077],0
n3,1,0.765407,0.089035,[28 14] ; [10  6],[27.51724138 14.48275862] ; [10.48275862  5.51724138],0
a6,1,0.78448,0.074794,[45 57] ; [26 36],[44.15853659 57.84146341] ; [26.84146341 35.15853659],0
b1,1,0.78448,0.074794,[45 57] ; [26 36],[44.15853659 57.84146341] ; [26.84146341 35.15853659],0
r2,1,0.804163,0.061486,[82 20] ; [50 11],[82.60122699 19.39877301] ; [49.39877301 11.60122699],0
n2,1,0.853964,0.033879,[34 10] ; [12  4],[33.73333333 10.26666667] ; [12.26666667  3.73333333],0
a5,1,0.875011,0.024742,[49 53] ; [29 33],[48.51219512 53.48780488] ; [29.48780488 32.51219512],0
r1,1,0.888246,0.019747,[62 40] ; [37 25],[61.57317073 40.42682927] ; [37.42682927 24.57317073],0
