Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,48.777508,[110 150] ; [230  94],[151.36986301 108.63013699] ; [188.63013699 135.36986301],1
d3,1,0.061562,3.4948,[169  99] ; [234  99],[179.70715474  88.29284526] ; [223.29284526 109.70715474],0
n1,1,0.114435,2.491879,[31 42] ; [29 22],[35.32258065 37.67741935] ; [24.67741935 26.32258065],0
a3,1,0.115023,2.483812,[187  81] ; [250  81],[195.51919866  72.48080134] ; [241.48080134  89.51919866],0
d4,1,0.116927,2.458008,[212  55] ; [280  52],[219.30550918  47.69449082] ; [272.69449082  59.30550918],0
d5,1,0.121865,2.393181,[212  57] ; [278  54],[219.31780366  49.68219634] ; [270.68219634  61.31780366],0
a5,1,0.132347,2.264759,[196  73] ; [261  73],[203.86898839  65.13101161] ; [253.13101161  80.86898839],0
s3,1,0.133064,2.25639,[131 133] ; [182 144],[140.05423729 123.94576271] ; [172.94576271 153.05423729],0
u2,1,0.162117,1.954369,[39 42] ; [49 34],[43.46341463 37.53658537] ; [44.53658537 38.46341463],0
b3,1,0.166157,1.917282,[ 61 103] ; [102 129],[67.67594937 96.32405063] ; [ 95.32405063 135.67594937],0
b2,1,0.166157,1.917282,[ 61 103] ; [102 129],[67.67594937 96.32405063] ; [ 95.32405063 135.67594937],0
u1,1,0.223091,1.48438,[ 43 227] ; [ 66 268],[ 48.72516556 221.27483444] ; [ 60.27483444 273.72516556],0
n2,1,0.278,1.176841,[53 23] ; [40 11],[55.65354331 20.34645669] ; [37.34645669 13.65354331],0
n3,1,0.297998,1.083133,[48 25] ; [38 13],[50.62903226 22.37096774] ; [35.37096774 15.62903226],0
b1,1,0.322882,0.977238,[115 155] ; [129 205],[109.07284768 160.92715232] ; [134.92715232 199.07284768],0
a7,1,0.361218,0.833655,[184  84] ; [240  93],[189.07154742  78.92845258] ; [234.92845258  98.07154742],0
a8,1,0.442257,0.590419,[ 40 208] ; [ 55 240],[ 43.38858195 204.61141805] ; [ 51.61141805 243.38858195],0
a2,1,0.508291,0.437584,[ 64 206] ; [ 87 247],[ 67.5 202.5] ; [ 83.5 250.5],0
d2,1,0.545884,0.364743,[132 134] ; [173 159],[135.66889632 130.33110368] ; [169.33110368 162.66889632],0
a4,1,0.613968,0.254437,[124 144] ; [160 171],[127.06510851 140.93489149] ; [156.93489149 174.06510851],0
a1,1,0.753802,0.098364,[ 17 253] ; [ 19 315],[ 16.09271523 253.90728477] ; [ 19.90728477 314.09271523],0
p1,1,0.755618,0.09687,[ 26 241] ; [ 35 298],[ 27.145 239.855] ; [ 33.855 299.145],0
s1,1,0.796785,0.066312,[ 10 257] ; [ 11 317],[  9.42352941 257.57647059] ; [ 11.57647059 316.42352941],0
a6,1,0.87462,0.024899,[180  88] ; [225 107],[180.9  87.1] ; [224.1 107.9],0
b4,1,0.995599,3e-05,[160 110] ; [198 136],[160.03311258 109.96688742] ; [197.96688742 136.03311258],0
