Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,27.276572,[ 1 23] ; [38 18],[11.7 12.3] ; [27.3 28.7],1
a5,1,1.3e-05,18.966209,[ 4 20] ; [39 17],[12.9 11.1] ; [30.1 25.9],1
d3,1,0.000151,14.365045,[ 6 18] ; [39 16],[13.67088608 10.32911392] ; [31.32911392 23.67088608],1
a4,1,0.000336,12.859037,[ 2 22] ; [28 27],[ 9.11392405 14.88607595] ; [20.88607595 34.11392405],1
d4,1,0.001491,10.090159,[10 14] ; [43 12],[16.10126582  7.89873418] ; [36.89873418 18.10126582],0
d2,1,0.001962,9.584649,[ 6 18] ; [34 20],[12.30769231 11.69230769] ; [27.69230769 26.30769231],0
a3,1,0.007207,7.220721,[ 9 14] ; [40 16],[14.26582278  8.73417722] ; [34.73417722 21.26582278],0
a6,1,0.016498,5.749005,[ 8 16] ; [35 21],[12.9 11.1] ; [30.1 25.9],0
v2,1,0.016582,5.740091,[ 4 19] ; [25 29],[ 8.66233766 14.33766234] ; [20.33766234 33.66233766],0
s5,1,0.088085,2.909021,[ 2 21] ; [14 40],[ 4.77922078 18.22077922] ; [11.22077922 42.77922078],0
v3,1,0.107677,2.587982,[ 4 20] ; [19 36],[ 6.98734177 17.01265823] ; [16.01265823 38.98734177],0
r1,1,0.107677,2.587982,[ 4 20] ; [19 36],[ 6.98734177 17.01265823] ; [16.01265823 38.98734177],0
r3,1,0.111027,2.539535,[10 14] ; [33 21],[13.23076923 10.76923077] ; [29.76923077 24.23076923],0
p4,1,0.131256,2.277587,[ 5 19] ; [21 34],[ 7.89873418 16.10126582] ; [18.10126582 36.89873418],0
b3,1,0.137348,2.207425,[7 6] ; [ 9 21],[4.8372093 8.1627907] ; [11.1627907 18.8372093],0
b2,1,0.137348,2.207425,[7 6] ; [ 9 21],[4.8372093 8.1627907] ; [11.1627907 18.8372093],0
s8,1,0.148871,2.08378,[ 2 22] ; [12 43],[ 4.25316456 19.74683544] ; [ 9.74683544 45.25316456],0
u3,1,0.182566,1.776608,[ 4 11] ; [8 8],[5.80645161 9.19354839] ; [6.19354839 9.80645161],0
n3,1,0.19986,1.643397,[7 4] ; [11 16],[5.21052632 5.78947368] ; [12.78947368 14.21052632],0
a7,1,0.229213,1.445737,[10 14] ; [31 24],[12.4556962 11.5443038] ; [28.5443038 26.4556962],0
u2,1,0.231998,1.428571,[ 4 10] ; [8 8],[5.6 8.4] ; [6.4 9.6],0
p5,1,0.237272,1.396726,[ 1 23] ; [ 7 47],[ 2.46153846 21.53846154] ; [ 5.53846154 48.46153846],0
s2,1,0.255941,1.290579,[ 6 18] ; [21 34],[ 8.20253165 15.79746835] ; [18.79746835 36.20253165],0
p11,1,0.261592,1.260312,[10 14] ; [31 25],[12.3 11.7] ; [28.7 27.3],0
p3,1,0.263817,1.248617,[ 5 19] ; [18 36],[ 7.07692308 16.92307692] ; [15.92307692 38.07692308],0
p10,1,0.282716,1.153986,[12 12] ; [34 20],[14.15384615  9.84615385] ; [31.84615385 22.15384615],0
b4,1,0.297989,1.083172,[12 12] ; [35 21],[14.1  9.9] ; [32.9 23.1],0
p9,1,0.316554,1.003131,[12 11] ; [36 20],[13.97468354  9.02531646] ; [34.02531646 21.97468354],0
s3,1,0.350093,0.873121,[ 8 15] ; [25 29],[ 9.85714286 13.14285714] ; [23.14285714 30.85714286],0
s7,1,0.375962,0.783863,[ 6 17] ; [19 33],[ 7.66666667 15.33333333] ; [17.33333333 34.66666667],0
p8,1,0.390537,0.737269,[ 9 15] ; [15 39],[ 7.38461538 16.61538462] ; [16.61538462 37.38461538],0
s6,1,0.408727,0.6825,[ 7 17] ; [21 33],[ 8.61538462 15.38461538] ; [19.38461538 34.61538462],0
s4,1,0.466934,0.529222,[ 5 19] ; [ 8 48],[ 3.9 20.1] ; [ 9.1 46.9],0
p7,1,0.529359,0.395622,[10 13] ; [19 34],[ 8.77631579 14.22368421] ; [20.22368421 32.77631579],0
v4,1,0.533658,0.387421,[16  8] ; [39 14],[17.14285714  6.85714286] ; [37.85714286 15.14285714],0
n2,1,0.568403,0.325361,[7 4] ; [15 13],[6.20512821 4.79487179] ; [15.79487179 12.20512821],0
p2,1,0.580654,0.305179,[15  9] ; [29 23],[13.89473684 10.10526316] ; [30.10526316 21.89473684],0
n4,1,0.585645,0.297197,[13 11] ; [34 22],[14.1  9.9] ; [32.9 23.1],0
a1,1,0.588863,0.292123,[ 2 22] ; [ 7 49],[ 2.7 21.3] ; [ 6.3 49.7],0
s1,1,0.614295,0.253968,[ 2 22] ; [ 3 53],[ 1.5 22.5] ; [ 3.5 52.5],0
p6,1,0.62867,0.233869,[ 5 19] ; [14 40],[ 5.84615385 18.15384615] ; [13.15384615 40.84615385],0
p1,1,0.64414,0.213368,[ 3 21] ; [ 5 50],[ 2.43037975 21.56962025] ; [ 5.56962025 49.43037975],0
n6,1,0.674361,0.176543,[13 11] ; [32 22],[13.84615385 10.15384615] ; [31.15384615 22.84615385],0
v1,1,0.705717,0.142593,[ 7 15] ; [20 35],[ 7.71428571 14.28571429] ; [19.28571429 35.71428571],0
b1,1,0.732598,0.11674,[11 13] ; [28 28],[11.7 12.3] ; [27.3 28.7],0
n5,1,0.80067,0.063746,[15  9] ; [36 19],[15.49367089  8.50632911] ; [35.50632911 19.49367089],0
n1,1,0.865961,0.02849,[4 7] ; [11 17],[4.23076923 6.76923077] ; [10.76923077 17.23076923],0
b5,1,0.921867,0.00962,[13 11] ; [31 25],[13.2 10.8] ; [30.8 25.2],0
