Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,28.289515,[2 7] ; [71  7],[7.55172414 1.44827586] ; [65.44827586 12.55172414],1
v4,1,3e-06,22.123384,[4 5] ; [74  4],[8.06896552 0.93103448] ; [69.93103448  8.06896552],1
r1,1,0.001005,10.817566,[3 6] ; [64 14],[6.93103448 2.06896552] ; [60.06896552 17.93103448],0
s3,1,0.003145,8.721481,[1 8] ; [47 28],[5.14285714 3.85714286] ; [42.85714286 32.14285714],0
b4,1,0.004999,7.879787,[1 8] ; [47 31],[4.96551724 4.03448276] ; [43.03448276 34.96551724],0
b1,1,0.008031,7.02645,[8 1] ; [33 45],[4.24137931 4.75862069] ; [36.75862069 41.24137931],0
a7,1,0.009271,6.769921,[2 7] ; [52 26],[5.5862069 3.4137931] ; [48.4137931 29.5862069],0
a1,1,0.02491,5.030113,[2 7] ; [ 3 75],[0.51724138 8.48275862] ; [ 4.48275862 73.51724138],0
n6,1,0.033817,4.503938,[4 4] ; [64 14],[6.3255814 1.6744186] ; [61.6744186 16.3255814],0
n4,1,0.075603,3.156974,[4 5] ; [57 21],[6.31034483 2.68965517] ; [54.68965517 23.31034483],0
s6,1,0.100336,2.700188,[3 6] ; [47 29],[5.29411765 3.70588235] ; [44.70588235 31.29411765],0
s1,1,0.106475,2.60578,[2 7] ; [ 5 71],[0.74117647 8.25882353] ; [ 6.25882353 69.74117647],0
b5,1,0.121883,2.392952,[3 6] ; [47 31],[5.17241379 3.82758621] ; [44.82758621 33.17241379],0
v2,1,0.12663,2.333333,[3 6] ; [45 30],[5.14285714 3.85714286] ; [42.85714286 32.14285714],0
n5,1,0.132707,2.260545,[5 4] ; [61 17],[6.82758621 2.17241379] ; [59.17241379 18.82758621],0
s7,1,0.132966,2.257528,[2 7] ; [36 38],[4.12048193 4.87951807] ; [33.87951807 40.12048193],0
a6,1,0.141969,2.15649,[3 6] ; [46 32],[5.06896552 3.93103448] ; [43.93103448 34.06896552],0
p11,1,0.16259,1.949973,[5 4] ; [60 18],[6.72413793 2.27586207] ; [58.27586207 19.72413793],0
n1,1,0.195539,1.675385,[1 4] ; [7 6],[2.22222222 2.77777778] ; [5.77777778 7.22222222],0
r3,1,0.215381,1.534885,[6 2] ; [70  8],[7.06976744 0.93023256] ; [68.93023256  9.06976744],0
b3,1,0.225113,1.471479,[1 4] ; [27 29],[2.29508197 2.70491803] ; [25.70491803 30.29508197],0
b2,1,0.225113,1.471479,[1 4] ; [27 29],[2.29508197 2.70491803] ; [25.70491803 30.29508197],0
v3,1,0.244618,1.353783,[2 7] ; [33 45],[3.62068966 5.37931034] ; [31.37931034 46.62068966],0
p8,1,0.273536,1.198928,[3 6] ; [40 36],[4.55294118 4.44705882] ; [38.44705882 37.55294118],0
p2,1,0.283055,1.152363,[5 4] ; [56 21],[6.38372093 2.61627907] ; [54.61627907 22.38372093],0
p3,1,0.292375,1.108652,[2 7] ; [31 46],[3.45348837 5.54651163] ; [29.54651163 47.45348837],0
p10,1,0.317294,1.00007,[8 1] ; [56 20],[6.77647059 2.22352941] ; [57.22352941 18.77647059],0
s8,1,0.361316,0.833313,[2 7] ; [29 48],[3.24418605 5.75581395] ; [27.75581395 49.24418605],0
a3,1,0.361316,0.833313,[7 2] ; [48 29],[5.75581395 3.24418605] ; [49.24418605 27.75581395],0
d3,1,0.421513,0.646092,[3 6] ; [37 41],[4.13793103 4.86206897] ; [35.86206897 42.13793103],0
a4,1,0.525665,0.402765,[3 6] ; [18 58],[2.22352941 6.77647059] ; [18.77647059 57.22352941],0
p7,1,0.613132,0.255639,[6 3] ; [44 32],[5.29411765 3.70588235] ; [44.70588235 31.29411765],0
d2,1,0.68371,0.16598,[3 6] ; [21 57],[2.48275862 6.51724138] ; [21.51724138 56.48275862],0
n3,1,0.709815,0.138462,[3 2] ; [9 4],[3.33333333 1.66666667] ; [8.66666667 4.33333333],0
p4,1,0.780537,0.077628,[4 5] ; [38 39],[4.39534884 4.60465116] ; [37.60465116 39.39534884],0
p5,1,0.78413,0.075044,[1 8] ; [11 65],[1.27058824 7.72941176] ; [10.72941176 65.27058824],0
d1,1,0.833628,0.044121,[1 8] ; [ 7 71],[0.82758621 8.17241379] ; [ 7.17241379 70.82758621],0
d4,1,0.864828,0.028979,[5 4] ; [41 37],[4.75862069 4.24137931] ; [41.24137931 36.75862069],0
s2,1,0.899486,0.015954,[4 5] ; [35 40],[4.17857143 4.82142857] ; [34.82142857 40.17857143],0
p9,1,0.919796,0.010139,[7 2] ; [61 16],[7.11627907 1.88372093] ; [60.88372093 16.11627907],0
s4,1,0.946654,0.004477,[1 8] ; [ 8 69],[0.94186047 8.05813953] ; [ 8.05813953 68.94186047],0
a5,1,0.960959,0.002396,[5 4] ; [44 34],[5.06896552 3.93103448] ; [43.93103448 34.06896552],0
u2,1,0.962361,0.002227,[1 1] ; [15 14],[1.03225806 0.96774194] ; [14.96774194 14.03225806],0
