Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.004953,7.8964,[32 16] ; [16 27],[25.31868132 22.68131868] ; [22.68131868 20.31868132],0
v3,1,0.005055,7.859571,[23 25] ; [ 8 33],[16.71910112 31.28089888] ; [14.28089888 26.71910112],0
s4,1,0.104721,2.63213,[ 9 41] ; [14 29],[12.3655914 37.6344086] ; [10.6344086 32.3655914],0
s2,1,0.106492,2.605527,[40 10] ; [28 15],[36.55913978 13.44086022] ; [31.44086022 11.55913978],0
n6,1,0.111493,2.532933,[34 13] ; [37  6],[37.07777778  9.92222222] ; [33.92222222  9.07777778],0
d3,1,0.145618,2.117562,[39 11] ; [27 15],[35.86956522 14.13043478] ; [30.13043478 11.86956522],0
a8,1,0.171091,1.873359,[ 9 33] ; [ 4 35],[ 6.74074074 35.25925926] ; [ 6.25925926 32.74074074],0
a3,1,0.184486,1.761114,[34 15] ; [35  8],[36.75 12.25] ; [32.25 10.75],0
a6,1,0.192664,1.69713,[34 16] ; [23 19],[30.97826087 19.02173913] ; [26.02173913 15.97826087],0
p10,1,0.205479,1.602995,[34 14] ; [25 18],[31.12087912 16.87912088] ; [27.87912088 15.12087912],0
r3,1,0.207131,1.591368,[46  3] ; [37  6],[44.20652174  4.79347826] ; [38.79347826  4.20652174],0
p8,1,0.21069,1.566678,[21 28] ; [13 30],[18.10869565 30.89130435] ; [15.89130435 27.10869565],0
p7,1,0.240876,1.375462,[26 22] ; [18 25],[23.20879121 24.79120879] ; [20.79120879 22.20879121],0
p2,1,0.254147,1.300361,[40 10] ; [30 13],[37.6344086 12.3655914] ; [32.3655914 10.6344086],0
a2,1,0.255079,1.295271,[17 33] ; [10 33],[14.51612903 35.48387097] ; [12.48387097 30.51612903],0
n5,1,0.302802,1.061814,[36 12] ; [28 15],[33.75824176 14.24175824] ; [30.24175824 12.75824176],0
r4,1,0.367811,0.811047,[45  5] ; [36  7],[43.5483871  6.4516129] ; [37.4516129  5.5483871],0
u4,1,0.383857,0.758313,[ 3 47] ; [ 1 42],[ 2.15053763 47.84946237] ; [ 1.84946237 41.15053763],0
b1,1,0.391691,0.733685,[27 23] ; [27 16],[29.03225806 20.96774194] ; [24.96774194 18.03225806],0
s6,1,0.454335,0.559815,[40  7] ; [34  9],[38.64444444  8.35555556] ; [35.35555556  7.64444444],0
n1,1,0.454812,0.558633,[8 9] ; [13  9],[9.15384615 7.84615385] ; [11.84615385 10.15384615],0
b5,1,0.457494,0.552018,[30 20] ; [29 14],[31.72043011 18.27956989] ; [27.27956989 15.72043011],0
a4,1,0.471435,0.51861,[23 27] ; [23 20],[24.7311828 25.2688172] ; [21.2688172 21.7311828],0
r2,1,0.507751,0.4387,[48  2] ; [39  3],[47.2826087  2.7173913] ; [39.7173913  2.2826087],0
v4,1,0.512198,0.429575,[46  4] ; [41  2],[46.77419355  3.22580645] ; [40.22580645  2.77419355],0
a1,1,0.512198,0.429575,[ 4 46] ; [ 2 41],[ 3.22580645 46.77419355] ; [ 2.77419355 40.22580645],0
b2,1,0.517557,0.418758,[10 21] ; [ 9 13],[11.11320755 19.88679245] ; [ 7.88679245 14.11320755],0
b3,1,0.517557,0.418758,[10 21] ; [ 9 13],[11.11320755 19.88679245] ; [ 7.88679245 14.11320755],0
p4,1,0.527135,0.399912,[30 20] ; [23 20],[28.49462366 21.50537634] ; [24.50537634 18.49462366],0
p3,1,0.53009,0.39422,[23 27] ; [17 26],[21.50537634 28.49462366] ; [18.49462366 24.50537634],0
n2,1,0.568403,0.325361,[13  4] ; [15  7],[12.20512821  4.79487179] ; [15.79487179  6.20512821],0
p1,1,0.579417,0.307178,[ 6 43] ; [ 7 36],[ 6.92391304 42.07608696] ; [ 6.07608696 36.92391304],0
d2,1,0.621811,0.243331,[26 24] ; [24 18],[27.17391304 22.82608696] ; [22.82608696 19.17391304],0
p6,1,0.624874,0.239076,[23 26] ; [18 25],[21.83695652 27.16304348] ; [19.16304348 23.83695652],0
d1,1,0.663508,0.18929,[28 22] ; [26 17],[29.03225806 20.96774194] ; [24.96774194 18.03225806],0
b4,1,0.663508,0.18929,[28 22] ; [26 17],[29.03225806 20.96774194] ; [24.96774194 18.03225806],0
p5,1,0.67543,0.175316,[ 6 44] ; [ 4 39],[ 5.37634409 44.62365591] ; [ 4.62365591 38.37634409],0
d5,1,0.679666,0.170502,[41  9] ; [33  9],[40.2173913  9.7826087] ; [33.7826087  8.2173913],0
d4,1,0.727504,0.121416,[39 11] ; [34  8],[39.67391304 10.32608696] ; [33.32608696  8.67391304],0
n3,1,0.759338,0.09385,[10  7] ; [14  8],[10.46153846  6.53846154] ; [13.53846154  8.46153846],0
u3,1,0.769698,0.085714,[9 7] ; [5 3],[9.33333333 6.66666667] ; [4.66666667 3.33333333],0
u1,1,0.793089,0.068802,[14 36] ; [11 32],[13.44086022 36.55913978] ; [11.55913978 31.44086022],0
s5,1,0.793259,0.068686,[22 24] ; [18 22],[21.39534884 24.60465116] ; [18.60465116 21.39534884],0
a5,1,0.824541,0.049154,[35 15] ; [31 12],[35.48387097 14.51612903] ; [30.51612903 12.48387097],0
s1,1,0.832866,0.044532,[ 5 42] ; [ 4 39],[ 4.7 42.3] ; [ 4.3 38.7],0
a7,1,0.836154,0.042772,[37 13] ; [31 12],[36.55913978 13.44086022] ; [31.44086022 11.55913978],0
s3,1,0.854445,0.033654,[34 16] ; [30 13],[34.40860215 15.59139785] ; [29.59139785 13.40860215],0
p9,1,0.87097,0.026383,[39 10] ; [34  8],[39.30769231  9.69230769] ; [33.69230769  8.30769231],0
n4,1,0.87105,0.026349,[35 13] ; [32 11],[35.34065934 12.65934066] ; [31.65934066 11.34065934],0
u2,1,0.878854,0.023232,[8 7] ; [4 4],[7.82608696 7.17391304] ; [4.17391304 3.82608696],0
s8,1,0.937451,0.006158,[31 19] ; [27 16],[31.1827957 18.8172043] ; [26.8172043 16.1827957],0
r1,1,0.995094,3.8e-05,[41  8] ; [36  7],[41.01086957  7.98913043] ; [35.98913043  7.01086957],0
