Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,67.529722,[361   9] ; [69 26],[342.15053763  27.84946237] ; [87.84946237  7.15053763],1
v4,1,0.0,59.452707,[356  13] ; [68 27],[337.18965517  31.81034483] ; [86.81034483  8.18965517],1
p4,1,0.0,50.946782,[238 132] ; [22 72],[207.32758621 162.67241379] ; [52.67241379 41.32758621],1
p8,1,0.0,45.760102,[203 161] ; [16 79],[173.67320261 190.32679739] ; [45.32679739 49.67320261],1
p10,1,0.0,45.430353,[305  62] ; [47 47],[280.22559653  86.77440347] ; [71.77440347 22.22559653],1
r4,1,0.0,43.020199,[337  34] ; [61 34],[316.86266094  54.13733906] ; [81.13733906 13.86266094],1
p9,1,0.0,41.703871,[313  55] ; [50 42],[290.4  77.6] ; [72.6 19.4],1
p11,1,0.0,38.608109,[315  56] ; [53 42],[292.97854077  78.02145923] ; [75.02145923 19.97854077],1
p7,1,0.0,36.270976,[239 129] ; [27 63],[213.72925764 154.27074236] ; [52.27074236 37.72925764],1
p6,1,1e-06,23.555805,[136 232] ; [10 83],[116.54663774 251.45336226] ; [29.45336226 63.54663774],1
v1,1,0.000108,14.983653,[197 164] ; [29 62],[180.5 180.5] ; [45.5 45.5],1
r1,1,0.000455,12.289865,[299  70] ; [61 34],[286.29310345  82.70689655] ; [73.70689655 21.29310345],1
p3,1,0.000485,12.173143,[187 183] ; [29 66],[171.87096774 198.12903226] ; [44.12903226 50.87096774],1
d5,1,0.00073,11.412456,[307  64] ; [63 31],[295.20430108  75.79569892] ; [74.79569892 19.20430108],1
n6,1,0.000893,11.036305,[323  47] ; [69 25],[312.5862069  57.4137931] ; [79.4137931 14.5862069],1
d3,1,0.002097,9.462901,[256 115] ; [49 45],[243.34408602 127.65591398] ; [61.65591398 32.34408602],0
s6,1,0.002428,9.194028,[223 146] ; [41 54],[209.94827586 159.05172414] ; [54.05172414 40.94827586],0
a1,1,0.00259,9.075927,[ 14 357] ; [11 84],[ 19.90343348 351.09656652] ; [ 5.09656652 89.90343348],0
a5,1,0.005955,7.56393,[279  92] ; [58 37],[268.29828326 102.70171674] ; [68.70171674 26.29828326],0
r2,1,0.007899,7.056213,[344  22] ; [78 13],[337.96936543  28.03063457] ; [84.03063457  6.96936543],0
v2,1,0.025982,4.957233,[201 155] ; [40 52],[191.50892857 164.49107143] ; [49.49107143 42.50892857],0
b5,1,0.02799,4.82868,[237 134] ; [49 46],[227.69527897 143.30472103] ; [58.30472103 36.69527897],0
s1,1,0.030197,4.698046,[ 10 357] ; [ 7 87],[ 13.53362256 353.46637744] ; [ 3.46637744 90.53362256],0
n1,1,0.031046,4.650444,[23 43] ; [21 16],[28.19417476 37.80582524] ; [15.80582524 21.19417476],0
a7,1,0.040461,4.198466,[273  97] ; [60 35],[264.96774194 105.03225806] ; [68.03225806 26.96774194],0
b1,1,0.040672,4.189627,[137 234] ; [46 49],[145.69313305 225.30686695] ; [37.30686695 57.69313305],0
d4,1,0.056533,3.636278,[298  73] ; [67 27],[291.21505376  79.78494624] ; [73.78494624 20.21505376],0
u4,1,0.063762,3.436729,[  7 364] ; [ 5 90],[  9.55364807 361.44635193] ; [ 2.44635193 92.55364807],0
a6,1,0.085284,2.961206,[263 108] ; [58 36],[256.10967742 114.89032258] ; [64.89032258 29.10967742],0
s8,1,0.098983,2.721859,[147 223] ; [29 66],[140.04301075 229.95698925] ; [35.95698925 59.04301075],0
s7,1,0.135294,2.230684,[157 194] ; [32 57],[150.77045455 200.22954545] ; [38.22954545 50.77045455],0
n3,1,0.14406,2.134046,[49 18] ; [20 14],[45.77227723 21.22772277] ; [23.22772277 10.77227723],0
s3,1,0.1786,1.809232,[186 180] ; [40 53],[180.20915033 185.79084967] ; [45.79084967 47.20915033],0
p12,1,0.185059,1.756521,[ 25 343] ; [ 3 92],[ 22.25485961 345.74514039] ; [ 5.74514039 89.25485961],0
s2,1,0.208041,1.585007,[150 218] ; [32 63],[144.65658747 223.34341253] ; [37.34341253 57.65658747],0
u3,1,0.245321,1.349754,[57 55] ; [13 20],[54.06896552 57.93103448] ; [15.93103448 17.06896552],0
u1,1,0.275127,1.191007,[ 57 314] ; [19 76],[ 60.50643777 310.49356223] ; [15.49356223 79.50643777],0
u2,1,0.412167,0.672542,[60 52] ; [15 18],[57.93103448 54.06896552] ; [17.06896552 15.93103448],0
a8,1,0.416593,0.659908,[ 52 280] ; [11 79],[ 49.56398104 282.43601896] ; [13.43601896 76.56398104],0
b3,1,0.43102,0.620073,[ 81 148] ; [28 41],[ 83.76174497 145.23825503] ; [25.23825503 43.76174497],0
b2,1,0.43102,0.620073,[ 81 148] ; [28 41],[ 83.76174497 145.23825503] ; [25.23825503 43.76174497],0
d1,1,0.512933,0.428079,[213 158] ; [51 44],[210.18025751 160.81974249] ; [53.81974249 41.18025751],0
n2,1,0.529116,0.39609,[43 24] ; [26 11],[44.45192308 22.54807692] ; [24.54807692 12.45192308],0
v3,1,0.549861,0.357567,[144 215] ; [33 57],[141.52115813 217.47884187] ; [35.47884187 54.52115813],0
a3,1,0.567634,0.326657,[258 112] ; [62 31],[255.72354212 114.27645788] ; [64.27645788 28.72354212],0
d2,1,0.658799,0.194985,[178 193] ; [47 46],[179.90301724 191.09698276] ; [45.09698276 47.90301724],0
s4,1,0.79852,0.065159,[ 36 333] ; [10 84],[ 36.66090713 332.33909287] ; [ 9.33909287 84.66090713],0
a2,1,0.824039,0.049441,[ 86 285] ; [21 74],[ 85.18669528 285.81330472] ; [21.81330472 73.18669528],0
