Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,49.964592,[ 9 92] ; [27 14],[25.6056338 75.3943662] ; [10.3943662 30.6056338],1
s6,1,1e-06,23.643867,[35 64] ; [33  8],[48.08571429 50.91428571] ; [19.91428571 21.08571429],1
s2,1,6e-06,20.576876,[23 76] ; [26 15],[34.65 64.35] ; [14.35 26.65],1
s3,1,0.000192,13.912662,[35 62] ; [29 12],[44.98550725 52.01449275] ; [19.01449275 21.98550725],1
a5,1,0.000395,12.556307,[36 65] ; [28 13],[45.52112676 55.47887324] ; [18.47887324 22.52112676],1
p2,1,0.002067,9.489029,[56 45] ; [34  7],[64.01408451 36.98591549] ; [25.98591549 15.01408451],0
p8,1,0.002817,8.922381,[29 70] ; [23 18],[36.77142857 62.22857143] ; [15.22857143 25.77142857],0
a3,1,0.003125,8.733247,[40 58] ; [28 13],[47.94244604 50.05755396] ; [20.05755396 20.94244604],0
n5,1,0.005108,7.840945,[57 41] ; [34  7],[64.15827338 33.84172662] ; [26.84172662 14.15827338],0
p9,1,0.007094,7.248984,[64 34] ; [36  5],[70.50359712 27.49640288] ; [29.49640288 11.50359712],0
p4,1,0.010811,6.496046,[28 70] ; [21 20],[34.54676259 63.45323741] ; [14.45323741 26.54676259],0
p10,1,0.011994,6.31177,[57 41] ; [33  8],[63.45323741 34.54676259] ; [26.54676259 14.45323741],0
v1,1,0.012373,6.256578,[36 62] ; [24 16],[42.60869565 55.39130435] ; [17.39130435 22.60869565],0
a2,1,0.02427,5.075207,[ 4 97] ; [ 6 35],[ 7.11267606 93.88732394] ; [ 2.88732394 38.11267606],0
u3,1,0.03128,4.637508,[22 38] ; [9 4],[25.47945205 34.52054795] ; [5.52054795 7.47945205],0
s5,1,0.057766,3.600384,[15 83] ; [12 29],[19.03597122 78.96402878] ; [ 7.96402878 33.03597122],0
r3,1,0.065891,3.382528,[76 23] ; [37  4],[79.90714286 19.09285714] ; [33.09285714  7.90714286],0
p5,1,0.086018,2.947368,[ 3 97] ; [ 4 36],[ 5. 95.] ; [ 2. 38.],0
p3,1,0.092004,2.838953,[23 78] ; [15 26],[27.02816901 73.97183099] ; [10.97183099 30.02816901],0
r4,1,0.112012,2.525602,[65 36] ; [32  9],[68.99295775 32.00704225] ; [28.00704225 12.99295775],0
n4,1,0.11833,2.439288,[56 43] ; [29 12],[60.10714286 38.89285714] ; [24.89285714 16.10714286],0
r1,1,0.145208,2.121887,[55 45] ; [28 13],[58.86524823 41.13475177] ; [24.13475177 16.86524823],0
p1,1,0.149161,2.080805,[ 7 94] ; [ 6 35],[ 9.24647887 91.75352113] ; [ 3.75352113 37.24647887],0
u2,1,0.170625,1.877445,[24 35] ; [8 5],[26.22222222 32.77777778] ; [5.77777778 7.22222222],0
d4,1,0.194889,1.68027,[47 54] ; [24 17],[50.5 50.5] ; [20.5 20.5],0
p7,1,0.202134,1.626888,[36 61] ; [20 21],[39.36231884 57.63768116] ; [16.63768116 24.36231884],0
b2,1,0.205382,1.603687,[18 40] ; [13 16],[20.66666667 37.33333333] ; [10.33333333 18.66666667],0
b3,1,0.205382,1.603687,[18 40] ; [13 16],[20.66666667 37.33333333] ; [10.33333333 18.66666667],0
a8,1,0.239611,1.382882,[ 8 86] ; [ 6 33],[ 9.89473684 84.10526316] ; [ 4.10526316 34.89473684],0
v4,1,0.240001,1.380586,[82 18] ; [36  4],[84.28571429 15.71428571] ; [33.71428571  6.28571429],0
u1,1,0.243267,1.361564,[ 3 98] ; [ 3 38],[ 4.26760563 96.73239437] ; [ 1.73239437 39.26760563],0
a1,1,0.292809,1.10666,[ 7 94] ; [ 1 40],[ 5.69014085 95.30985915] ; [ 2.30985915 38.69014085],0
n6,1,0.314544,1.0115,[69 31] ; [31  9],[71.42857143 28.57142857] ; [28.57142857 11.42857143],0
p12,1,0.335782,0.926471,[ 2 98] ; [ 2 38],[ 2.85714286 97.14285714] ; [ 1.14285714 38.85714286],0
d2,1,0.34347,0.897437,[22 79] ; [12 29],[24.18309859 76.81690141] ; [ 9.81690141 31.18309859],0
r2,1,0.349575,0.875,[78 22] ; [34  6],[80. 20.] ; [32.  8.],0
p11,1,0.366598,0.815162,[66 35] ; [30 11],[68.28169014 32.71830986] ; [27.71830986 13.28169014],0
v2,1,0.376805,0.7811,[31 63] ; [16 23],[33.21804511 60.78195489] ; [13.78195489 25.21804511],0
d1,1,0.402414,0.701102,[ 4 97] ; [ 3 38],[ 4.97887324 96.02112676] ; [ 2.02112676 38.97887324],0
n2,1,0.441418,0.592593,[26 10] ; [10  2],[27.  9.] ; [9. 3.],0
d3,1,0.48782,0.48133,[38 63] ; [18 23],[39.83098592 61.16901408] ; [16.16901408 24.83098592],0
s4,1,0.614301,0.253959,[16 84] ; [ 8 33],[17.0212766 82.9787234] ; [ 6.9787234 34.0212766],0
n1,1,0.646091,0.210864,[12 23] ; [5 7],[12.65957447 22.34042553] ; [4.34042553 7.65957447],0
b4,1,0.646905,0.209824,[56 45] ; [21 20],[54.76760563 46.23239437] ; [22.23239437 18.76760563],0
v3,1,0.678914,0.171351,[26 72] ; [12 28],[26.98550725 71.01449275] ; [11.01449275 28.98550725],0
b5,1,0.694913,0.153818,[53 48] ; [23 18],[54.05633803 46.94366197] ; [21.94366197 19.05633803],0
s1,1,0.805672,0.060522,[ 6 91] ; [ 3 38],[ 6.32608696 90.67391304] ; [ 2.67391304 38.32608696],0
a6,1,0.808049,0.059022,[54 47] ; [21 20],[53.34507042 47.65492958] ; [21.65492958 19.34507042],0
a7,1,0.810814,0.057301,[49 51] ; [21 20],[49.64539007 50.35460993] ; [20.35460993 20.64539007],0
b1,1,0.923911,0.009122,[41 60] ; [17 24],[41.25352113 59.74647887] ; [16.74647887 24.25352113],0
a4,1,0.947428,0.004348,[20 80] ; [ 8 33],[19.85815603 80.14184397] ; [ 8.14184397 32.85815603],0
n3,1,0.95209,0.00361,[23 12] ; [8 4],[23.08510638 11.91489362] ; [7.91489362 4.08510638],0
