Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,63.879938,[108  23] ; [ 60 106],[74.1010101 56.8989899] ; [93.8989899 72.1010101],1
p8,1,0.0,26.720174,[86 44] ; [ 60 107],[63.90572391 66.09427609] ; [82.09427609 84.90572391],1
p6,1,2e-06,22.668683,[66 63] ; [ 41 127],[46.47474747 82.52525253] ; [ 60.52525253 107.47474747],1
p7,1,0.000103,15.084841,[93 37] ; [80 83],[76.75767918 53.24232082] ; [96.24232082 66.75767918],1
p5,1,0.000445,12.331133,[ 25 105] ; [ 10 157],[ 15.31986532 114.68013468] ; [ 19.68013468 147.31986532],1
s7,1,0.000534,11.991754,[71 50] ; [ 61 100],[56.63829787 64.36170213] ; [75.36170213 85.63829787],1
p9,1,0.000636,11.667202,[111  19] ; [114  53],[98.48484848 31.51515152] ; [126.51515152  40.48484848],1
s6,1,0.002137,9.428246,[97 28] ; [100  65],[84.9137931 40.0862069] ; [112.0862069  52.9137931],0
p10,1,0.002948,8.839656,[107  24] ; [110  56],[95.71380471 35.28619529] ; [121.28619529  44.71380471],0
s5,1,0.003586,8.482589,[54 71] ; [ 44 120],[42.38754325 82.61245675] ; [ 55.61245675 108.38754325],0
s2,1,0.00609,7.523444,[75 56] ; [68 97],[63.28716216 67.71283784] ; [79.71283784 85.28716216],0
n4,1,0.006468,7.415012,[111  20] ; [120  48],[101.20735786  29.79264214] ; [129.79264214  38.20735786],0
u1,1,0.00722,7.217311,[ 30 101] ; [ 19 149],[ 21.46822742 109.53177258] ; [ 27.53177258 140.46822742],0
d1,1,0.007431,7.165629,[85 46] ; [83 85],[73.60535117 57.39464883] ; [94.39464883 73.60535117],0
d5,1,0.007505,7.147927,[111  19] ; [121  46],[101.54882155  28.45117845] ; [130.45117845  36.54882155],0
p2,1,0.011607,6.369891,[113  18] ; [125  43],[104.27424749  26.72575251] ; [133.72575251  34.27424749],0
s4,1,0.012423,6.249447,[34 95] ; [ 24 140],[ 25.53583618 103.46416382] ; [ 32.46416382 131.53583618],0
v3,1,0.015542,5.853959,[33 94] ; [ 24 140],[ 24.87628866 102.12371134] ; [ 32.12371134 131.87628866],0
n6,1,0.020101,5.403073,[113  18] ; [126  41],[105.06375839  25.93624161] ; [133.93624161  33.06375839],0
s3,1,0.02722,4.876787,[85 46] ; [86 79],[75.67905405 55.32094595] ; [95.32094595 69.67905405],0
s8,1,0.038537,4.281182,[63 67] ; [ 61 106],[54.27609428 75.72390572] ; [69.72390572 97.27609428],0
r4,1,0.055361,3.671181,[126   5] ; [152  16],[121.7993311   9.2006689] ; [156.2006689  11.7993311],0
r2,1,0.058325,3.584378,[127   3] ; [156  12],[123.45637584   6.54362416] ; [159.54362416   8.45637584],0
r3,1,0.077488,3.116822,[124   6] ; [151  17],[119.96644295  10.03355705] ; [155.03355705  12.96644295],0
p11,1,0.080474,3.055302,[103  28] ; [117  51],[96.38795987 34.61204013] ; [123.61204013  44.38795987],0
v4,1,0.080509,3.054597,[127   4] ; [154  13],[123.52684564   7.47315436] ; [157.47315436   9.52684564],0
p12,1,0.120548,2.410185,[ 10 120] ; [  6 161],[  7.003367 122.996633] ; [  8.996633 158.003367],0
a8,1,0.135147,2.232365,[ 11 108] ; [ 24 133],[ 15.09057971 103.90942029] ; [ 19.90942029 137.09057971],0
d2,1,0.138097,2.199041,[67 64] ; [71 96],[60.66442953 70.33557047] ; [77.33557047 89.66442953],0
n5,1,0.141286,2.163897,[101  30] ; [116  51],[95.39261745 35.60738255] ; [121.60738255  45.39261745],0
p1,1,0.144161,2.132973,[ 15 116] ; [ 11 155],[ 11.46801347 119.53198653] ; [ 14.53198653 151.46801347],0
v1,1,0.149239,2.080009,[59 68] ; [ 64 104],[52.95254237 74.04745763] ; [70.04745763 97.95254237],0
d3,1,0.233035,1.422242,[94 37] ; [109  58],[89.23825503 41.76174497] ; [113.76174497  53.23825503],0
d4,1,0.24079,1.375962,[109  21] ; [131  36],[105.05050505  24.94949495] ; [134.94949495  32.05050505],0
n2,1,0.26206,1.257839,[14 10] ; [44 18],[16.18604651  7.81395349] ; [41.81395349 20.18604651],0
a4,1,0.271982,1.206723,[66 65] ; [73 93],[61.30976431 69.69023569] ; [77.69023569 88.30976431],0
a1,1,0.293993,1.101244,[  6 125] ; [  4 164],[  4.3812709 126.6187291] ; [  5.6187291 162.3812709],0
b1,1,0.301431,1.067854,[64 67] ; [72 96],[59.58528428 71.41471572] ; [76.41471572 91.58528428],0
s1,1,0.303904,1.056983,[  7 123] ; [ 14 151],[  9.25423729 120.74576271] ; [ 11.74576271 153.25423729],0
a5,1,0.383228,0.76032,[95 36] ; [114  54],[91.56856187 39.43143813] ; [117.43143813  50.56856187],0
u3,1,0.396116,0.720085,[29 11] ; [36 20],[27.08333333 12.91666667] ; [37.91666667 18.08333333],0
b5,1,0.461275,0.542799,[74 57] ; [102  66],[77.11036789 53.88963211] ; [98.88963211 69.11036789],0
a6,1,0.547649,0.361546,[86 45] ; [104  63],[83.52348993 47.47651007] ; [106.47651007  60.52348993],0
b4,1,0.559205,0.341083,[72 59] ; [98 70],[74.48160535 56.51839465] ; [95.51839465 72.48160535],0
a3,1,0.565596,0.330107,[91 39] ; [111  55],[88.71621622 41.28378378] ; [113.28378378  52.71621622],0
