Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,87.186786,[45 79] ; [288  67],[86.2045929 37.7954071] ; [246.7954071 108.2045929],1
d3,1,0.0,44.171156,[63 61] ; [289  66],[91.12317328 32.87682672] ; [260.87682672  94.12317328],1
a2,1,0.0,28.750407,[ 11 113] ; [120 235],[33.91231733 90.08768267] ; [ 97.08768267 257.91231733],1
u1,1,0.0,26.053581,[  6 118] ; [ 94 261],[25.88726514 98.11273486] ; [ 74.11273486 280.88726514],1
r4,1,1e-06,24.226221,[101  23] ; [339  16],[113.9039666  10.0960334] ; [326.0960334  28.9039666],1
r1,1,0.000117,14.845049,[88 36] ; [303  48],[102.07157895  21.92842105] ; [288.92842105  62.07157895],1
v4,1,0.000199,13.839787,[112  11] ; [346   6],[118.59789474   4.40210526] ; [339.40210526  12.59789474],1
b5,1,0.00025,13.410467,[56 68] ; [227 128],[73.26096033 50.73903967] ; [209.73903967 145.26096033],1
b1,1,0.001689,9.860137,[62 62] ; [121 234],[47.3736952 76.6263048] ; [135.6263048 219.3736952],0
r2,1,0.005793,7.613543,[108  13] ; [337  14],[114.07838983   6.92161017] ; [330.92161017  20.07838983],0
a5,1,0.00598,7.556335,[88 36] ; [293  62],[98.63048017 25.36951983] ; [282.36951983  72.63048017],0
r3,1,0.007057,7.258414,[114  10] ; [343   9],[119.05042017   4.94957983] ; [337.94957983  14.05042017],0
d1,1,0.01564,5.842919,[70 54] ; [243 112],[81.02713987 42.97286013] ; [231.97286013 123.02713987],0
p2,1,0.039889,4.222619,[106  16] ; [329  25],[111.49159664  10.50840336] ; [323.50840336  30.49159664],0
v2,1,0.068361,3.321945,[62 57] ; [212 132],[70.42332613 48.57667387] ; [203.57667387 140.42332613],0
u3,1,0.081765,3.029456,[14 14] ; [58 27],[17.84070796 10.15929204] ; [54.15929204 30.84070796],0
s7,1,0.087317,2.923158,[78 42] ; [186 146],[70.08849558 49.91150442] ; [193.91150442 138.08849558],0
s8,1,0.088987,2.892598,[73 51] ; [176 176],[64.86554622 59.13445378] ; [184.13445378 167.86554622],0
n5,1,0.117307,2.452907,[109  15] ; [288  64],[103.42016807  20.57983193] ; [293.57983193  58.42016807],0
p12,1,0.122215,2.388697,[  9 114] ; [ 44 311],[ 13.63807531 109.36192469] ; [ 39.36192469 315.63807531],0
p10,1,0.124504,2.359723,[112  12] ; [333  20],[115.68134172   8.31865828] ; [329.31865828  23.68134172],0
d5,1,0.151535,2.056734,[99 24] ; [305  50],[103.958159  19.041841] ; [300.041841  54.958159],0
