Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,150.622911,[543  44] ; [14 31],[517.34018987  69.65981013] ; [39.65981013  5.34018987],1
r2,1,0.0,109.670485,[561  19] ; [24 18],[545.49839228  34.50160772] ; [39.50160772  2.49839228],1
r3,1,0.0,86.238147,[560  25] ; [26 18],[545.00794913  39.99205087] ; [40.99205087  3.00794913],1
p2,1,0.0,55.792866,[496  89] ; [18 27],[477.28571429 107.71428571] ; [36.71428571  8.28571429],1
r1,1,0.0,47.793951,[485 100] ; [18 27],[467.07142857 117.92857143] ; [35.92857143  9.07142857],1
p11,1,0.0,43.061847,[479 108] ; [18 27],[461.61234177 125.38765823] ; [35.38765823  9.61234177],1
p10,1,0.0,33.961316,[476 107] ; [19 24],[460.99840256 122.00159744] ; [34.00159744  8.99840256],1
p9,1,0.0,30.791696,[489  92] ; [21 21],[475.61797753 105.38202247] ; [34.38202247  7.61797753],1
n6,1,0.0,28.049726,[516  71] ; [26 18],[504.20602219  82.79397781] ; [37.79397781  6.20602219],1
p7,1,0.0,26.368057,[364 211] ; [11 34],[347.78225806 227.21774194] ; [27.21774194 17.78225806],1
s6,1,0.0,25.632007,[385 195] ; [12 31],[369.59871589 210.40128411] ; [27.40128411 15.59871589],1
p8,1,1e-06,23.65958,[293 282] ; [ 6 39],[277.2983871 297.7016129] ; [21.7016129 23.2983871],1
p4,1,1.8e-05,18.413893,[347 236] ; [12 33],[333.27547771 249.72452229] ; [25.72452229 19.27547771],1
a1,1,0.000264,13.310118,[ 22 565] ; [ 7 38],[ 26.93512658 560.06487342] ; [ 2.06487342 42.93512658],1
s7,1,0.00048,12.190689,[281 279] ; [ 9 32],[270.21630616 289.78369384] ; [19.78369384 21.21630616],1
d4,1,0.000802,11.237386,[482 102] ; [28 17],[473.51351351 110.48648649] ; [36.48648649  8.51351351],1
a7,1,0.000986,10.853732,[422 163] ; [22 23],[412.28571429 172.71428571] ; [31.71428571 13.28571429],1
u3,1,0.001008,10.812755,[88 70] ; [ 3 16],[81.23163842 76.76836158] ; [9.76836158 9.23163842],0
d3,1,0.001946,9.599585,[405 181] ; [21 24],[395.61965135 190.38034865] ; [30.38034865 14.61965135],0
s2,1,0.002739,8.973803,[294 286] ; [12 32],[284.42307692 295.57692308] ; [21.57692308 22.42307692],0
p3,1,0.003038,8.784681,[290 295] ; [12 33],[280.42857143 304.57142857] ; [21.57142857 23.42857143],0
a5,1,0.003082,8.758438,[454 133] ; [26 19],[445.82278481 141.17721519] ; [34.17721519 10.82278481],0
s8,1,0.003592,8.479345,[260 324] ; [10 35],[250.6836248 333.3163752] ; [19.3163752 25.6836248],0
v1,1,0.004507,8.067293,[310 264] ; [14 30],[300.93203883 273.06796117] ; [23.06796117 20.93203883],0
n3,1,0.005494,7.709124,[88 23] ; [10 10],[83.03816794 27.96183206] ; [14.96183206  5.03816794],0
b1,1,0.005709,7.639855,[229 358] ; [27 18],[237.7721519 349.2278481] ; [18.2278481 26.7721519],0
d5,1,0.006578,7.38481,[485 100] ; [30 15],[478.21428571 106.78571429] ; [36.78571429  8.21428571],0
