Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,100.073695,[215  48] ; [145 204],[154.70588235 108.29411765] ; [205.29411765 143.70588235],1
r2,1,0.267478,1.229636,[253   9] ; [339  19],[250.16774194  11.83225806] ; [341.83225806  16.16774194],0
d3,1,0.27375,1.19786,[189  76] ; [242 118],[182.744  82.256] ; [248.256 111.744],0
a5,1,0.302099,1.064903,[209  56] ; [272  89],[203.61821086  61.38178914] ; [277.38178914  83.61821086],0
a4,1,0.314051,1.01356,[127 137] ; [159 202],[120.8064 143.1936] ; [165.1936 195.8064],0
s6,1,0.335783,0.926465,[188  69] ; [247 108],[182.67156863  74.32843137] ; [252.32843137 102.67156863],0
p11,1,0.367348,0.812617,[230  35] ; [304  57],[226.0543131  38.9456869] ; [307.9456869  53.0543131],0
p2,1,0.462325,0.54026,[234  30] ; [312  48],[231.  33.] ; [315.  45.],0
b5,1,0.612435,0.256644,[151 114] ; [213 148],[154.08945687 110.91054313] ; [209.91054313 151.08945687],0
n3,1,0.640053,0.218672,[34 12] ; [59 17],[35.06557377 10.93442623] ; [57.93442623 18.06557377],0
n1,1,0.64521,0.211993,[16 29] ; [31 47],[17.19512195 27.80487805] ; [29.80487805 48.19512195],0
a7,1,0.648503,0.207792,[190  74] ; [265  95],[192.5  71.5] ; [262.5  97.5],0
b1,1,0.718047,0.130372,[ 91 174] ; [129 232],[ 93.13099042 171.86900958] ; [126.86900958 234.13099042],0
a8,1,0.812579,0.056217,[ 34 203] ; [ 46 291],[ 33.03135889 203.96864111] ; [ 46.96864111 290.03135889],0
u2,1,0.891545,0.018591,[31 26] ; [57 50],[30.58536585 26.41463415] ; [57.41463415 49.58536585],0
b4,1,0.896129,0.017044,[157 108] ; [212 149],[156.20607029 108.79392971] ; [212.79392971 148.20607029],0
s1,1,0.942438,0.005214,[  7 254] ; [ 10 350],[  7.14492754 253.85507246] ; [  9.85507246 350.14492754],0
a6,1,0.949368,0.004032,[180  84] ; [247 114],[180.3648  83.6352] ; [246.6352 114.3648],0
p9,1,0.98889,0.000194,[250  14] ; [341  19],[250.03846154  13.96153846] ; [340.96153846  19.03846154],0
n2,1,0.991517,0.000113,[34 11] ; [59 19],[34.02439024 10.97560976] ; [58.97560976 19.02439024],0
u3,1,0.99357,6.5e-05,[32 25] ; [60 47],[31.97560976 25.02439024] ; [60.02439024 46.97560976],0
