Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,64.263959,[38 49] ; [490 106],[67.25622255 19.74377745] ; [460.74377745 135.25622255],1
n4,1,0.0,32.708333,[50 38] ; [496 101],[70.14306569 17.85693431] ; [475.85693431 121.14306569],1
p10,1,0.000214,13.70177,[64 23] ; [522  70],[75.08394698 11.91605302] ; [510.91605302  81.08394698],1
s5,1,0.001505,10.072261,[16 70] ; [206 367],[28.97116844 57.02883156] ; [193.02883156 379.97116844],0
p9,1,0.002272,9.315946,[69 19] ; [529  61],[77.61651917 10.38348083] ; [520.38348083  69.61651917],0
s6,1,0.002478,9.156916,[46 42] ; [400 183],[58.49180328 29.50819672] ; [387.50819672 195.49180328],0
s7,1,0.003693,8.428886,[29 55] ; [296 279],[41.42640364 42.57359636] ; [283.57359636 291.42640364],0
v3,1,0.004312,8.147337,[22 61] ; [248 329],[33.95454545 49.04545455] ; [236.04545455 340.95454545],0
p6,1,0.007055,7.258797,[20 63] ; [232 357],[31.125 51.875] ; [220.875 368.125],0
p8,1,0.009219,6.779888,[37 49] ; [339 246],[48.19076006 37.80923994] ; [327.80923994 257.19076006],0
p3,1,0.010365,6.571135,[34 53] ; [320 275],[45.15835777 41.84164223] ; [308.84164223 286.15835777],0
r4,1,0.013743,6.070899,[78 10] ; [569  29],[82.99708455  5.00291545] ; [564.00291545  33.99708455],0
a4,1,0.017997,5.596425,[29 59] ; [276 319],[39.29721816 48.70278184] ; [265.70278184 329.29721816],0
a2,1,0.019745,5.434291,[12 76] ; [149 449],[20.65306122 67.34693878] ; [140.34693878 457.65306122],0
u3,1,0.021106,5.318026,[24  6] ; [94 69],[18.34196891 11.65803109] ; [99.65803109 63.34196891],0
u1,1,0.024246,5.076985,[ 8 80] ; [113 485],[15.52186589 72.47813411] ; [105.47813411 492.52186589],0
d2,1,0.025816,4.968305,[32 56] ; [292 303],[41.74524158 46.25475842] ; [282.25475842 312.74524158],0
b1,1,0.042203,4.127029,[39 49] ; [199 399],[30.53061224 57.46938776] ; [207.46938776 390.53061224],0
p4,1,0.044704,4.029783,[44 42] ; [371 223],[52.48529412 33.51470588] ; [362.51470588 231.48529412],0
n2,1,0.046479,3.964149,[22  2] ; [79 30],[18.22556391  5.77443609] ; [82.77443609 26.22556391],0
d1,1,0.048823,3.881418,[44 44] ; [365 233],[52.4664723 35.5335277] ; [356.5335277 241.4664723],0
u2,1,0.053143,3.739404,[22  8] ; [88 74],[17.1875 12.8125] ; [92.8125 69.1875],0
a5,1,0.058211,3.587634,[58 30] ; [450 147],[65.26131387 22.73868613] ; [442.73868613 154.26131387],0
s2,1,0.059396,3.554178,[36 51] ; [308 282],[44.20679468 42.79320532] ; [299.79320532 290.20679468],0
p12,1,0.065883,3.382721,[ 3 83] ; [ 56 535],[ 7.49483013 78.50516987] ; [ 51.50516987 539.49483013],0
p7,1,0.073964,3.192772,[47 35] ; [391 190],[54.1719457 27.8280543] ; [383.8280543 197.1719457],0
n1,1,0.077504,3.116488,[12 10] ; [38 72],[ 8.33333333 13.66666667] ; [41.66666667 68.33333333],0
a8,1,0.082662,3.011768,[ 6 74] ; [ 80 466],[10.99041534 69.00958466] ; [ 75.00958466 470.99041534],0
v1,1,0.091437,2.848891,[40 45] ; [330 251],[47.22222222 37.77777778] ; [322.77777778 258.22222222],0
b5,1,0.101829,2.676654,[59 29] ; [346 252],[51.95335277 36.04664723] ; [353.04664723 244.95335277],0
p2,1,0.10889,2.570255,[69 17] ; [514  79],[73.84094256 12.15905744] ; [509.15905744  83.84094256],0
p5,1,0.128933,2.305305,[ 6 81] ; [ 74 517],[10.26548673 76.73451327] ; [ 69.73451327 521.26548673],0
v2,1,0.130796,2.283031,[41 41] ; [337 236],[47.3221374 34.6778626] ; [330.6778626 242.3221374],0
a3,1,0.167144,1.908371,[58 30] ; [435 161],[63.42690058 24.57309942] ; [429.57309942 166.42690058],0
d3,1,0.174775,1.841503,[55 33] ; [416 181],[60.5080292 27.4919708] ; [410.4919708 186.5080292],0
v4,1,0.176534,1.826561,[83  4] ; [583  13],[84.83455344  2.16544656] ; [581.16544656  14.83455344],0
a7,1,0.181257,1.787288,[58 30] ; [433 162],[63.26207906 24.73792094] ; [427.73792094 167.26207906],0
b2,1,0.238386,1.390113,[17 36] ; [154 226],[20.93071594 32.06928406] ; [150.06928406 229.93071594],0
b3,1,0.238386,1.390113,[17 36] ; [154 226],[20.93071594 32.06928406] ; [150.06928406 229.93071594],0
s8,1,0.270563,1.213892,[35 53] ; [273 320],[39.80029369 48.19970631] ; [268.19970631 324.80029369],0
d4,1,0.307707,1.040491,[69 19] ; [493 102],[72.40995608 15.59004392] ; [489.59004392 105.40995608],0
r3,1,0.333446,0.935468,[84  4] ; [580  16],[85.42690058  2.57309942] ; [578.57309942  17.42690058],0
r1,1,0.34193,0.903182,[69 18] ; [498  99],[72.11842105 14.88157895] ; [494.88157895 102.11842105],0
s4,1,0.375741,0.784589,[11 77] ; [ 95 492],[13.81925926 74.18074074] ; [ 92.18074074 494.81925926],0
n3,1,0.388468,0.743731,[16  8] ; [82 27],[17.68421053  6.31578947] ; [80.31578947 28.68421053],0
u4,1,0.425929,0.633899,[ 1 87] ; [ 15 583],[ 2.05247813 85.94752187] ; [ 13.94752187 584.05247813],0
a1,1,0.54968,0.357891,[ 3 85] ; [ 29 569],[ 4.10495627 83.89504373] ; [ 27.89504373 570.10495627],0
d5,1,0.55434,0.349599,[69 19] ; [484 113],[71.04233577 16.95766423] ; [481.95766423 115.04233577],0
a6,1,0.758258,0.094722,[60 28] ; [416 180],[61.23976608 26.76023392] ; [414.76023392 181.23976608],0
s3,1,0.766719,0.088013,[48 38] ; [337 249],[49.27083333 36.72916667] ; [335.72916667 250.27083333],0
p1,1,0.780833,0.077414,[ 7 80] ; [ 53 539],[ 7.68777614 79.31222386] ; [ 52.31222386 539.68777614],0
b4,1,0.889862,0.019176,[52 36] ; [358 240],[52.59475219 35.40524781] ; [357.40524781 240.59475219],0
s1,1,0.91519,0.011341,[ 2 83] ; [ 15 574],[ 2.14391691 82.85608309] ; [ 14.85608309 574.14391691],0
