Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.01337,6.119476,[69 13] ; [2 3],[66.91954023 15.08045977] ; [4.08045977 0.91954023],0
r2,1,0.014891,5.929345,[75  6] ; [3 2],[73.46511628  7.53488372] ; [4.53488372 0.46511628],0
s2,1,0.019664,5.441489,[57 24] ; [1 4],[54.62790698 26.37209302] ; [3.37209302 1.62790698],0
s7,1,0.036006,4.396804,[56 20] ; [1 3],[54.15 21.85] ; [2.85 1.15],0
d2,1,0.079613,3.072793,[20 62] ; [3 2],[21.67816092 60.32183908] ; [1.32183908 3.67816092],0
a8,1,0.110261,2.550477,[10 64] ; [2 3],[11.24050633 62.75949367] ; [0.75949367 4.24050633],0
v1,1,0.166528,1.913924,[41 38] ; [1 4],[39.5 39.5] ; [2.5 2.5],0
p10,1,0.218587,1.513626,[65 14] ; [3 2],[63.95238095 15.04761905] ; [4.04761905 0.95238095],0
s1,1,0.23364,1.418564,[ 5 77] ; [1 4],[ 5.65517241 76.34482759] ; [0.34482759 4.65517241],0
p9,1,0.249139,1.328125,[65 15] ; [3 2],[64. 16.] ; [4. 1.],0
p3,1,0.250209,1.322139,[38 44] ; [1 4],[36.75862069 45.24137931] ; [2.24137931 2.75862069],0
a4,1,0.272222,1.205514,[16 66] ; [2 3],[16.96551724 65.03448276] ; [1.03448276 3.96551724],0
p12,1,0.317612,0.998754,[ 6 75] ; [1 4],[ 6.59302326 74.40697674] ; [0.40697674 4.59302326],0
p7,1,0.346722,0.885417,[49 31] ; [2 3],[48. 32.] ; [3. 2.],0
b5,1,0.353094,0.862305,[50 32] ; [2 3],[49.01149425 32.98850575] ; [2.98850575 2.01149425],0
p6,1,0.362554,0.829026,[32 47] ; [1 4],[31.03571429 47.96428571] ; [1.96428571 3.03571429],0
s3,1,0.403346,0.698329,[62 19] ; [3 2],[61.22093023 19.77906977] ; [3.77906977 1.22093023],0
p4,1,0.415676,0.662508,[48 34] ; [2 3],[47.12643678 34.87356322] ; [2.87356322 2.12643678],0
v3,1,0.419154,0.652685,[32 45] ; [3 2],[32.86585366 44.13414634] ; [2.13414634 2.86585366],0
r1,1,0.446419,0.579728,[61 20] ; [3 2],[60.27906977 20.72093023] ; [3.72093023 1.27906977],0
b1,1,0.448485,0.574477,[35 47] ; [3 2],[35.81609195 46.18390805] ; [2.18390805 2.81609195],0
u2,1,0.508805,0.436524,[28 11] ; [1 1],[27.58536585 11.41463415] ; [1.41463415 0.58536585],0
a7,1,0.536919,0.381281,[54 27] ; [4 1],[54.62790698 26.37209302] ; [3.37209302 1.62790698],0
r4,1,0.53907,0.377266,[73  9] ; [4 1],[72.57471264  9.42528736] ; [4.42528736 0.57471264],0
n4,1,0.582763,0.301789,[56 26] ; [4 1],[56.55172414 25.44827586] ; [3.44827586 1.55172414],0
a6,1,0.62615,0.237318,[40 42] ; [3 2],[40.52873563 41.47126437] ; [2.47126437 2.52873563],0
d5,1,0.656597,0.197684,[58 24] ; [4 1],[58.43678161 23.56321839] ; [3.56321839 1.43678161],0
n5,1,0.656597,0.197684,[58 24] ; [4 1],[58.43678161 23.56321839] ; [3.56321839 1.43678161],0
p11,1,0.695844,0.152831,[59 23] ; [4 1],[59.37931034 22.62068966] ; [3.62068966 1.37931034],0
a3,1,0.702868,0.145505,[42 40] ; [3 2],[42.4137931 39.5862069] ; [2.5862069 2.4137931],0
d4,1,0.736735,0.113017,[60 22] ; [4 1],[60.32183908 21.67816092] ; [3.67816092 1.32183908],0
b4,1,0.742292,0.108123,[43 39] ; [3 2],[43.35632184 38.64367816] ; [2.64367816 2.35632184],0
v2,1,0.749118,0.102274,[40 36] ; [3 2],[40.34567901 35.65432099] ; [2.65432099 2.34567901],0
s4,1,0.779344,0.078497,[21 61] ; [1 4],[20.73563218 61.26436782] ; [1.26436782 3.73563218],0
p8,1,0.823084,0.049988,[45 37] ; [3 2],[45.24137931 36.75862069] ; [2.75862069 2.24137931],0
s6,1,0.876566,0.024126,[67 14] ; [4 1],[66.87209302 14.12790698] ; [4.12790698 0.87209302],0
d3,1,0.965378,0.001884,[50 32] ; [3 2],[49.95402299 32.04597701] ; [3.04597701 1.95402299],0
d1,1,0.991385,0.000117,[33 49] ; [2 3],[32.98850575 49.01149425] ; [2.01149425 2.98850575],0
