Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,49.481002,[52 43] ; [ 44 213],[25.90909091 69.09090909] ; [ 70.09090909 186.90909091],1
s6,1,4e-06,21.517177,[64 33] ; [103 164],[44.50274725 52.49725275] ; [122.49725275 144.50274725],1
p7,1,0.00194,9.605566,[72 24] ; [153 115],[59.34065934 36.65934066] ; [165.65934066 102.34065934],0
p6,1,0.002044,9.510019,[41 55] ; [ 69 198],[29.09090909 66.90909091] ; [ 80.90909091 186.09090909],0
a8,1,0.002334,9.266477,[18 69] ; [ 21 226],[10.15868263 76.84131737] ; [ 28.84131737 218.15868263],0
d2,1,0.004708,7.988255,[53 45] ; [102 169],[41.16531165 56.83468835] ; [113.83468835 157.16531165],0
v3,1,0.004738,7.976788,[45 51] ; [ 82 184],[33.67955801 62.32044199] ; [ 93.32044199 172.67955801],0
s3,1,0.006097,7.521493,[32 65] ; [ 52 217],[22.26229508 74.73770492] ; [ 61.73770492 207.26229508],0
n4,1,0.008893,6.844148,[83 15] ; [194  78],[73.36756757 24.63243243] ; [203.63243243  68.36756757],0
p9,1,0.015572,5.850588,[90  7] ; [224  47],[82.76630435 14.23369565] ; [231.23369565  39.76630435],0
b2,1,0.025766,4.97168,[35 39] ; [ 48 102],[27.41964286 46.58035714] ; [55.58035714 94.41964286],0
b3,1,0.025766,4.97168,[35 39] ; [ 48 102],[27.41964286 46.58035714] ; [55.58035714 94.41964286],0
r1,1,0.029529,4.736491,[82 15] ; [201  72],[74.19189189 22.80810811] ; [208.80810811  64.19189189],0
p3,1,0.059445,3.552809,[53 45] ; [117 155],[45.02702703 52.97297297] ; [124.97297297 147.02702703],0
p8,1,0.060326,3.52839,[59 36] ; [137 132],[51.15384615 43.84615385] ; [144.84615385 124.15384615],0
p10,1,0.061936,3.484771,[84 12] ; [212  57],[77.85205479 18.14794521] ; [218.14794521  50.85205479],0
d1,1,0.063877,3.43375,[57 41] ; [129 144],[49.13207547 48.86792453] ; [136.86792453 136.13207547],0
r4,1,0.065697,3.387391,[91  7] ; [234  39],[85.8490566 12.1509434] ; [239.1509434  33.8490566],0
a5,1,0.069436,3.296294,[75 23] ; [182  91],[67.88679245 30.11320755] ; [189.11320755  83.88679245],0
p5,1,0.092277,2.83419,[15 83] ; [ 25 248],[10.56603774 87.43396226] ; [ 29.43396226 243.56603774],0
u2,1,0.101039,2.689067,[20  8] ; [53 45],[16.22222222 11.77777778] ; [56.77777778 41.22222222],0
p12,1,0.108043,2.582621,[ 8 88] ; [ 11 258],[ 4.99726027 91.00273973] ; [ 14.00273973 254.99726027],0
a6,1,0.108536,2.575403,[63 35] ; [199  74],[69.20754717 28.79245283] ; [192.79245283  80.20754717],0
a3,1,0.168603,1.895319,[70 28] ; [174  99],[64.45283019 33.54716981] ; [179.54716981  93.45283019],0
r3,1,0.192983,1.694699,[96  2] ; [257  14],[93.75067751  4.24932249] ; [259.24932249  11.75067751],0
p4,1,0.217224,1.522613,[59 39] ; [143 127],[53.79347826 44.20652174] ; [148.20652174 121.79347826],0
s5,1,0.247018,1.340093,[21 72] ; [ 46 222],[17.26038781 75.73961219] ; [ 49.73961219 218.26038781],0
v1,1,0.255164,1.294805,[52 43] ; [128 139],[47.23756906 47.76243094] ; [132.76243094 134.23756906],0
u1,1,0.308679,1.03632,[15 83] ; [ 31 242],[12.1509434 85.8490566] ; [ 33.8490566 239.1509434],0
s1,1,0.31259,1.019701,[ 3 93] ; [  4 266],[ 1.83606557 94.16393443] ; [  5.16393443 264.83606557],0
n3,1,0.37574,0.784592,[15  6] ; [50 12],[16.44578313  4.55421687] ; [48.55421687 13.44578313],0
b1,1,0.429589,0.623934,[37 61] ; [ 91 182],[33.81132075 64.18867925] ; [ 94.18867925 178.81132075],0
b5,1,0.43695,0.604278,[53 45] ; [160 113],[56.26415094 41.73584906] ; [156.73584906 116.26415094],0
d4,1,0.438354,0.600587,[78 20] ; [206  66],[75.22162162 22.77837838] ; [208.77837838  63.22162162],0
a7,1,0.453602,0.561634,[71 27] ; [186  86],[68.07027027 29.92972973] ; [188.92972973  83.07027027],0
v2,1,0.466885,0.529339,[56 39] ; [142 118],[52.98591549 42.01408451] ; [145.01408451 114.98591549],0
d5,1,0.491899,0.472371,[78 20] ; [208  65],[75.54716981 22.45283019] ; [210.45283019  62.54716981],0
u3,1,0.50477,0.444893,[16 12] ; [49 49],[14.44444444 13.55555556] ; [50.55555556 47.44444444],0
n5,1,0.508565,0.437019,[71 26] ; [188  82],[68.45504087 28.54495913] ; [190.54495913  79.45504087],0
n1,1,0.509459,0.435179,[ 5 15] ; [21 43],[ 6.19047619 13.80952381] ; [19.80952381 44.19047619],0
n2,1,0.576999,0.311111,[14  7] ; [46 17],[15.  6.] ; [45. 18.],0
a1,1,0.580542,0.305359,[ 4 94] ; [  8 265],[ 3.16981132 94.83018868] ; [  8.83018868 264.16981132],0
v4,1,0.614072,0.254288,[90  8] ; [253  18],[91.09485095  6.90514905] ; [251.90514905  19.09485095],0
s4,1,0.624131,0.240104,[10 88] ; [ 23 246],[ 8.8119891 89.1880109] ; [ 24.1880109 244.8119891],0
d3,1,0.65365,0.20133,[66 32] ; [177  96],[64.18867925 33.81132075] ; [178.81132075  94.18867925],0
a2,1,0.670059,0.181533,[18 80] ; [ 45 228],[16.64150943 81.35849057] ; [ 46.35849057 226.64150943],0
b4,1,0.729606,0.119474,[58 40] ; [167 106],[59.43396226 38.56603774] ; [165.56603774 107.43396226],0
p1,1,0.834562,0.04362,[ 8 90] ; [ 24 247],[ 8.49864499 89.50135501] ; [ 23.50135501 247.49864499],0
n6,1,0.855229,0.033288,[81 17] ; [227  45],[81.57837838 16.42162162] ; [226.42162162  45.57837838],0
a4,1,0.871646,0.026104,[38 60] ; [108 164],[38.67027027 59.32972973] ; [107.32972973 164.67027027],0
r2,1,0.89428,0.01766,[87  9] ; [245  24],[87.32054795  8.67945205] ; [244.67945205  24.32054795],0
u4,1,0.948538,0.004166,[ 1 97] ; [  3 270],[ 1.05660377 96.94339623] ; [  2.94339623 270.05660377],0
p2,1,0.953383,0.003418,[83 15] ; [228  42],[82.82065217 15.17934783] ; [228.17934783  41.82065217],0
