Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,28.037851,[ 7 39] ; [44 23],[20.76106195 25.23893805] ; [30.23893805 36.76106195],1
p7,1,0.0,27.981278,[19 26] ; [58  7],[31.5 13.5] ; [45.5 19.5],1
p4,1,0.000209,13.745512,[20 26] ; [52 15],[29.30973451 16.69026549] ; [42.69026549 24.30973451],1
p3,1,0.000378,12.638192,[16 30] ; [46 21],[25.23893805 20.76106195] ; [36.76106195 30.23893805],1
p2,1,0.003291,8.638709,[32 14] ; [61  6],[37.85840708  8.14159292] ; [55.14159292 11.85840708],0
s7,1,0.010415,6.562532,[22 24] ; [48 19],[28.49557522 17.50442478] ; [41.50442478 25.49557522],0
n5,1,0.014343,5.995419,[31 15] ; [58  9],[36.2300885  9.7699115] ; [52.7699115 14.2300885],0
b1,1,0.020128,5.400753,[ 9 37] ; [27 40],[14.65486726 31.34513274] ; [21.34513274 45.65486726],0
s8,1,0.031603,4.619911,[18 28] ; [40 27],[23.61061947 22.38938053] ; [34.38938053 32.61061947],0
a3,1,0.03439,4.475191,[35 11] ; [38 29],[29.71681416 16.28318584] ; [43.28318584 23.71681416],0
b4,1,0.065501,3.392311,[32 14] ; [35 32],[27.27433628 18.72566372] ; [39.72566372 27.27433628],0
d5,1,0.100516,2.697329,[30 16] ; [53 14],[33.78761062 12.21238938] ; [49.21238938 17.78761062],0
p10,1,0.104147,2.64086,[38  8] ; [62  5],[40.7079646  5.2920354] ; [59.2920354  7.7079646],0
d1,1,0.140988,2.167147,[21 25] ; [40 27],[24.83185841 21.16814159] ; [36.16814159 30.83185841],0
p5,1,0.162681,1.949128,[ 2 44] ; [ 8 59],[ 4.07079646 41.92920354] ; [ 5.92920354 61.07079646],0
s1,1,0.227232,1.458102,[ 1 44] ; [ 5 62],[ 2.41071429 42.58928571] ; [ 3.58928571 63.41071429],0
p1,1,0.23934,1.384477,[ 2 44] ; [ 7 60],[ 3.66371681 42.33628319] ; [ 5.33628319 61.66371681],0
r2,1,0.23934,1.384477,[44  2] ; [60  7],[42.33628319  3.66371681] ; [61.66371681  5.33628319],0
