Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,36.396184,[100  22] ; [29 44],[80.70769231 41.29230769] ; [48.29230769 24.70769231],1
n2,1,0.180954,1.789773,[30 10] ; [18 12],[27.42857143 12.57142857] ; [20.57142857  9.42857143],0
n5,1,0.198932,1.650199,[90 31] ; [48 25],[86.07216495 34.92783505] ; [51.92783505 21.07216495],0
p8,1,0.232332,1.426527,[43 79] ; [20 54],[39.21428571 82.78571429] ; [23.78571429 50.21428571],0
a8,1,0.299764,1.075244,[ 12 104] ; [ 4 64],[ 10.08695652 105.91304348] ; [ 5.91304348 62.08695652],0
p7,1,0.301234,1.068725,[58 63] ; [29 43],[54.54404145 66.45595855] ; [32.45595855 39.54404145],0
u1,1,0.325065,0.96846,[  7 115] ; [ 2 72],[  5.60204082 116.39795918] ; [ 3.39795918 70.60204082],0
p1,1,0.326701,0.96193,[  7 115] ; [ 7 67],[  8.71428571 113.28571429] ; [ 5.28571429 68.71428571],0
n1,1,0.386831,0.748881,[17 22] ; [10 20],[15.26086957 23.73913043] ; [11.73913043 18.26086957],0
u3,1,0.515502,0.422883,[ 7 15] ; [18 27],[ 8.20895522 13.79104478] ; [16.79104478 28.20895522],0
s4,1,0.544037,0.368109,[ 19 103] ; [14 60],[ 20.54081633 101.45918367] ; [12.45918367 61.54081633],0
a1,1,0.603551,0.269674,[  7 115] ; [ 3 71],[  6.2244898 115.7755102] ; [ 3.7755102 70.2244898],0
p5,1,0.708825,0.139453,[ 10 110] ; [ 5 68],[  9.32642487 110.67357513] ; [ 5.67357513 67.32642487],0
u4,1,0.719556,0.128919,[  1 121] ; [ 1 73],[  1.24489796 120.75510204] ; [ 0.75510204 73.24489796],0
b1,1,0.742766,0.10771,[59 63] ; [34 40],[57.8877551 64.1122449] ; [35.1122449 38.8877551],0
s1,1,0.754581,0.097721,[  7 115] ; [ 5 68],[  7.50769231 114.49230769] ; [ 4.49230769 68.50769231],0
p12,1,0.79456,0.067805,[  6 116] ; [ 3 70],[  5.63076923 116.36923077] ; [ 3.36923077 69.63076923],0
u2,1,0.809362,0.058201,[10 11] ; [20 25],[ 9.54545455 11.45454545] ; [20.45454545 24.54545455],0
b4,1,0.946979,0.004422,[67 55] ; [41 33],[67.2244898 54.7755102] ; [40.7755102 33.2244898],0
s3,1,0.987657,0.000239,[60 62] ; [35 36],[60.05181347 61.94818653] ; [34.94818653 36.05181347],0
