Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,65.807884,[299 187] ; [ 31 107],[257.01923077 228.98076923] ; [72.98076923 65.01923077],1
d1,1,0.0,52.096923,[345 142] ; [52 87],[308.84824281 178.15175719] ; [88.15175719 50.84824281],1
a4,1,0.0,50.732008,[272 213] ; [ 30 108],[235.10433387 249.89566613] ; [66.89566613 71.10433387],1
a3,1,0.0,49.622811,[393  93] ; [70 67],[361.18459069 124.81540931] ; [101.81540931  35.18459069],1
u1,1,0.0,35.382618,[133 354] ; [  5 134],[107.35782748 379.64217252] ; [ 30.64217252 108.35782748],1
d5,1,1e-06,23.318666,[421  65] ; [96 43],[402.0192  83.9808] ; [114.9808  24.0192],1
a6,1,5e-06,20.674023,[360 126] ; [75 64],[338.256 147.744] ; [96.744 42.256],1
n4,1,2.8e-05,17.573135,[420  67] ; [98 40],[403.6256  83.3744] ; [114.3744  23.6256],1
p9,1,0.000115,14.879978,[427  54] ; [103  33],[413.17666126  67.82333874] ; [116.82333874  19.17666126],1
d4,1,0.000146,14.425552,[424  62] ; [102  36],[409.67307692  76.32692308] ; [116.32692308  21.67307692],1
d3,1,0.000157,14.282758,[367 120] ; [82 57],[349.30191693 137.69808307] ; [99.69808307 39.30191693],1
p10,1,0.000647,11.63441,[420  62] ; [103  34],[407.24717286  74.75282714] ; [115.75282714  21.24717286],1
v2,1,0.004186,8.201288,[297 174] ; [65 67],[282.75621891 188.24378109] ; [79.24378109 52.75621891],0
b2,1,0.005373,7.749546,[132 180] ; [18 55],[121.55844156 190.44155844] ; [28.44155844 44.55844156],0
b3,1,0.005373,7.749546,[132 180] ; [18 55],[121.55844156 190.44155844] ; [28.44155844 44.55844156],0
v1,1,0.005622,7.66753,[284 192] ; [63 73],[269.88888889 206.11111111] ; [77.11111111 58.88888889],0
s8,1,0.005624,7.66689,[247 233] ; [53 86],[232.63327948 247.36672052] ; [67.36672052 71.63327948],0
p4,1,0.006855,7.310697,[319 165] ; [73 64],[305.52012882 178.47987118] ; [86.47987118 50.52012882],0
s7,1,0.007028,7.265876,[263 203] ; [57 75],[249.36454849 216.63545151] ; [70.63545151 61.36454849],0
p8,1,0.011096,6.449957,[276 201] ; [63 75],[262.93170732 214.06829268] ; [76.06829268 61.93170732],0
p3,1,0.011857,6.332175,[264 220] ; [59 80],[250.93418941 233.06581059] ; [72.06581059 66.93418941],0
p2,1,0.015654,5.841328,[419  64] ; [109  30],[410.00643087  72.99356913] ; [117.99356913  21.00643087],0
s5,1,0.015783,5.826882,[187 283] ; [38 96],[175.08278146 294.91721854] ; [49.91721854 84.08278146],0
n5,1,0.03306,4.542673,[405  81] ; [104  34],[396.43269231  89.56730769] ; [112.56730769  25.43269231],0
p6,1,0.040073,4.214773,[198 284] ; [43 94],[187.66074313 294.33925687] ; [53.33925687 83.66074313],0
s1,1,0.049467,3.859424,[ 12 468] ; [  8 128],[ 15.58441558 464.41558442] ; [  4.41558442 131.58441558],0
p11,1,0.055445,3.668656,[406  81] ; [106  33],[398.31309904  88.68690096] ; [113.68690096  25.31309904],0
p12,1,0.05817,3.588806,[ 50 433] ; [  7 131],[ 44.33333333 438.66666667] ; [ 12.66666667 125.33333333],0
r4,1,0.06599,3.380048,[472  15] ; [130   9],[468.32907348  18.67092652] ; [133.67092652   5.32907348],0
r2,1,0.093635,2.81075,[474   9] ; [132   6],[471.33333333  11.66666667] ; [134.66666667   3.33333333],0
p7,1,0.102287,2.669512,[323 152] ; [81 53],[315.10673235 159.89326765] ; [88.89326765 45.10673235],0
u4,1,0.119829,2.419548,[ 15 472] ; [  1 138],[ 12.44728435 474.55271565] ; [  3.55271565 135.44728435],0
r3,1,0.131211,2.278122,[471  15] ; [129   8],[468.05778491  17.94221509] ; [131.94221509   5.05778491],0
a1,1,0.156243,2.010215,[ 24 463] ; [  3 136],[ 21.00479233 465.99520767] ; [  5.99520767 133.00479233],0
v4,1,0.190893,1.710716,[474  11] ; [133   6],[471.78685897  13.21314103] ; [135.21314103   3.78685897],0
s2,1,0.285428,1.14106,[259 220] ; [67 70],[253.49675325 225.50324675] ; [72.50324675 64.49675325],0
v3,1,0.286525,1.135876,[209 263] ; [52 81],[203.6231405 268.3768595] ; [57.3768595 75.6231405],0
s6,1,0.307002,1.043531,[343 131] ; [93 44],[338.23895254 135.76104746] ; [97.76104746 39.23895254],0
a7,1,0.337693,0.919172,[368 119] ; [98 39],[363.68910256 123.31089744] ; [102.31089744  34.68910256],0
n3,1,0.37849,0.775602,[72 22] ; [22 10],[70.12698413 23.87301587] ; [23.87301587  8.12698413],0
b1,1,0.39232,0.73174,[184 303] ; [47 92],[179.70766773 307.29233227] ; [51.29233227 87.70766773],0
s4,1,0.464164,0.535835,[ 83 395] ; [ 20 116],[ 80.18566775 397.81433225] ; [ 22.81433225 113.18566775],0
u3,1,0.5438,0.368541,[55 39] ; [43 25],[56.86419753 37.13580247] ; [41.13580247 26.86419753],0
p1,1,0.65071,0.205006,[ 43 441] ; [ 14 124],[ 44.35369775 439.64630225] ; [ 12.64630225 125.35369775],0
n2,1,0.656256,0.198103,[72 24] ; [22  9],[71.05511811 24.94488189] ; [22.94488189  8.05511811],0
b5,1,0.658007,0.195953,[287 200] ; [79 60],[284.73162939 202.26837061] ; [81.26837061 57.73162939],0
b4,1,0.658007,0.195953,[287 200] ; [79 60],[284.73162939 202.26837061] ; [81.26837061 57.73162939],0
n1,1,0.66224,0.190814,[37 57] ; [14 18],[38.04761905 55.95238095] ; [12.95238095 19.04761905],0
a8,1,0.749542,0.101916,[ 66 368] ; [ 18 110],[ 64.8683274 369.1316726] ; [ 19.1316726 108.8683274],0
p5,1,0.802687,0.062436,[ 64 420] ; [ 17 120],[ 63.13043478 420.86956522] ; [ 17.86956522 119.13043478],0
s3,1,0.803851,0.061686,[274 204] ; [79 56],[275.2593801 202.7406199] ; [77.7406199 57.2593801],0
u2,1,0.974661,0.001009,[49 44] ; [36 32],[49.09937888 43.90062112] ; [35.90062112 32.09937888],0
