Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,58.379376,[189 153] ; [ 25 118],[150.90309278 191.09690722] ; [63.09690722 79.90309278],1
a3,1,0.0,49.89302,[270  73] ; [65 76],[237.40702479 105.59297521] ; [97.59297521 43.40702479],1
a4,1,0.0,39.144163,[178 164] ; [ 30 112],[146.97520661 195.02479339] ; [61.02479339 80.97520661],1
d1,1,0.0,39.098524,[219 124] ; [47 96],[187.73251029 155.26748971] ; [78.26748971 64.73251029],1
d5,1,0.0,30.874838,[292  50] ; [89 53],[269.21900826  72.78099174] ; [111.78099174  30.21900826],1
u1,1,0.0,28.898667,[ 70 273] ; [  2 141],[ 50.81481481 292.18518519] ; [ 21.18518519 121.81481481],1
r1,1,0.0,26.574666,[283  60] ; [86 56],[260.9628866  82.0371134] ; [108.0371134  33.9628866],1
a6,1,1e-06,24.10249,[261  81] ; [77 66],[238.34226804 103.65773196] ; [99.65773196 43.34226804],1
d4,1,6.9e-05,15.825058,[287  55] ; [97 46],[270.77938144  71.22061856] ; [113.22061856  29.77938144],1
n4,1,8.4e-05,15.460632,[276  67] ; [91 52],[259.01440329  83.98559671] ; [107.98559671  35.01440329],1
p3,1,0.001826,9.717047,[172 169] ; [50 93],[156.40909091 184.59090909] ; [65.59090909 77.40909091],0
s7,1,0.002463,9.16794,[151 177] ; [43 96],[136.25695931 191.74304069] ; [57.74304069 81.25695931],0
p4,1,0.002745,8.969928,[209 132] ; [66 76],[194.15113872 146.84886128] ; [80.84886128 61.15113872],0
r4,1,0.012143,6.289884,[307  36] ; [116  27],[298.53703704  44.46296296] ; [124.46296296  18.53703704],0
v2,1,0.012392,6.253941,[193 134] ; [62 72],[180.87852495 146.12147505] ; [74.12147505 59.87852495],0
d3,1,0.017024,5.693857,[242 100] ; [84 57],[230.83229814 111.16770186] ; [95.16770186 45.83229814],0
s8,1,0.022701,5.191228,[143 199] ; [44 99],[131.86391753 210.13608247] ; [55.13608247 87.86391753],0
n6,1,0.034411,4.474182,[290  52] ; [109  33],[281.93801653  60.06198347] ; [117.06198347  24.93801653],0
r3,1,0.037091,4.346247,[329  13] ; [131  12],[324.37113402  17.62886598] ; [135.62886598   7.37113402],0
p10,1,0.044394,4.041524,[308  33] ; [120  23],[301.54545455  39.45454545] ; [126.45454545  16.54545455],0
a1,1,0.065182,3.400372,[ 17 326] ; [  2 141],[ 13.40946502 329.59053498] ; [  5.59053498 137.40946502],0
s6,1,0.08118,3.041119,[207 134] ; [74 68],[198.38716356 142.61283644] ; [82.61283644 59.38716356],0
v3,1,0.093468,2.813611,[130 196] ; [44 95],[121.98709677 204.01290323] ; [52.01290323 86.98709677],0
u4,1,0.104502,2.635462,[ 11 332] ; [  1 142],[  8.4691358 334.5308642] ; [  3.5308642 139.4691358],0
a7,1,0.111336,2.535148,[260  83] ; [97 44],[252.99793388  90.00206612] ; [104.00206612  36.99793388],0
b2,1,0.113244,2.508354,[ 80 132] ; [21 55],[ 74.34722222 137.65277778] ; [26.65277778 49.34722222],0
b3,1,0.113244,2.508354,[ 80 132] ; [21 55],[ 74.34722222 137.65277778] ; [26.65277778 49.34722222],0
p2,1,0.117737,2.447169,[293  45] ; [116  27],[287.40540541  50.59459459] ; [121.59459459  21.40540541],0
