Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,64.22046,[ 4 68] ; [62 30],[28.97560976 43.02439024] ; [37.02439024 54.97560976],1
d5,1,0.0,46.038602,[40 31] ; [91  1],[57.06134969 13.93865031] ; [73.93865031 18.06134969],1
d3,1,0.0,34.533408,[37 34] ; [85  7],[53.14110429 17.85889571] ; [68.85889571 23.14110429],1
d4,1,0.0,34.253225,[47 25] ; [91  1],[60.58536585 11.41463415] ; [77.41463415 14.58536585],1
a5,1,0.000584,11.827535,[39 33] ; [73 19],[49.17073171 22.82926829] ; [62.82926829 29.17073171],1
a2,1,0.003638,8.456133,[ 5 67] ; [22 70],[11.85365854 60.14634146] ; [15.14634146 76.85365854],0
a4,1,0.007649,7.11396,[19 53] ; [43 49],[27.2195122 44.7804878] ; [34.7804878 57.2195122],0
v2,1,0.01255,6.231422,[27 42] ; [51 35],[34.72258065 34.27741935] ; [43.27741935 42.72258065],0
u1,1,0.013596,6.089901,[ 3 69] ; [15 77],[ 7.90243902 64.09756098] ; [10.09756098 81.90243902],0
r3,1,0.017612,5.634381,[64  8] ; [90  2],[67.6097561  4.3902439] ; [86.3902439  5.6097561],0
r2,1,0.023713,5.115499,[62  9] ; [88  3],[65.74074074  5.25925926] ; [84.25925926  6.74074074],0
r1,1,0.032819,4.555192,[49 23] ; [75 16],[54.77300613 17.22699387] ; [69.22699387 21.77300613],0
b3,1,0.042218,4.126446,[ 8 31] ; [20 29],[12.40909091 26.59090909] ; [15.59090909 33.40909091],0
b2,1,0.042218,4.126446,[ 8 31] ; [20 29],[12.40909091 26.59090909] ; [15.59090909 33.40909091],0
p3,1,0.055193,3.676255,[23 49] ; [43 49],[28.97560976 43.02439024] ; [37.02439024 54.97560976],0
r4,1,0.077002,3.127062,[58 14] ; [83  9],[61.90243902 10.09756098] ; [79.09756098 12.90243902],0
s3,1,0.078857,3.088303,[31 39] ; [53 38],[36.52173913 33.47826087] ; [47.47826087 43.52173913],0
a6,1,0.094668,2.793153,[41 31] ; [64 28],[46.09756098 25.90243902] ; [58.90243902 33.09756098],0
a3,1,0.10016,2.702995,[42 30] ; [65 27],[46.97560976 25.02439024] ; [60.02439024 31.97560976],0
v1,1,0.124328,2.361933,[31 40] ; [28 60],[26.34591195 44.65408805] ; [32.65408805 55.34591195],0
p6,1,0.132114,2.267484,[16 54] ; [31 61],[20.30864198 49.69135802] ; [26.69135802 65.30864198],0
s2,1,0.150858,2.063553,[29 42] ; [48 44],[33.5398773 37.4601227] ; [43.4601227 48.5398773],0
a8,1,0.166686,1.9125,[ 6 62] ; [ 3 82],[ 4. 64.] ; [ 5. 80.],0
p4,1,0.168323,1.897813,[29 43] ; [47 45],[33.36585366 38.63414634] ; [42.63414634 49.36585366],0
