Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,80.418797,[10 46] ; [114  19],[36.74074074 19.25925926] ; [87.25925926 45.74074074],1
p11,1,6e-06,20.474518,[25 31] ; [104  29],[38.22222222 17.77777778] ; [90.77777778 42.22222222],1
b1,1,5.1e-05,16.417044,[31 25] ; [ 33 100],[18.96296296 37.03703704] ; [45.03703704 87.96296296],1
s6,1,0.000121,14.770321,[19 36] ; [86 46],[30.88235294 24.11764706] ; [74.11764706 57.88235294],1
s8,1,0.000204,13.792545,[ 7 48] ; [54 79],[17.84574468 37.15425532] ; [43.15425532 89.84574468],1
n6,1,0.000348,12.793629,[23 33] ; [91 41],[33.95744681 22.04255319] ; [80.04255319 51.95744681],1
p2,1,0.000562,11.896866,[33 23] ; [109  23],[42.29787234 13.70212766] ; [99.70212766 32.29787234],1
d3,1,0.000666,11.581193,[30 26] ; [104  29],[39.7037037 16.2962963] ; [94.2962963 38.7037037],1
r4,1,0.0009,11.022817,[45 11] ; [127   6],[50.96296296  5.03703704] ; [121.03703704  11.96296296],1
a6,1,0.003376,8.592255,[28 28] ; [96 37],[36.74074074 19.25925926] ; [87.25925926 45.74074074],0
p7,1,0.004187,8.200775,[21 35] ; [79 52],[29.94652406 26.05347594] ; [70.05347594 60.94652406],0
a7,1,0.004421,8.102079,[34 22] ; [107  26],[41.77777778 14.22222222] ; [99.22222222 33.77777778],0
v4,1,0.006708,7.349535,[46  9] ; [126   6],[50.58823529  4.41176471] ; [121.41176471  10.58823529],0
p8,1,0.01674,5.723457,[16 40] ; [63 70],[23.40740741 32.59259259] ; [55.59259259 77.40740741],0
s2,1,0.034432,4.473121,[15 41] ; [57 75],[21.44680851 34.55319149] ; [50.55319149 81.44680851],0
d1,1,0.037048,4.348184,[24 32] ; [79 54],[30.51851852 25.48148148] ; [72.48148148 60.51851852],0
r3,1,0.037473,4.328788,[51  5] ; [130   3],[53.62962963  2.37037037] ; [127.37037037   5.62962963],0
s7,1,0.044579,4.034483,[12 38] ; [52 78],[17.77777778 32.22222222] ; [46.22222222 83.77777778],0
s5,1,0.05698,3.623182,[ 9 46] ; [37 87],[14.13407821 40.86592179] ; [31.86592179 92.13407821],0
a5,1,0.059236,3.558642,[34 22] ; [99 34],[39.40740741 16.59259259] ; [93.59259259 39.40740741],0
a8,1,0.062041,3.48197,[ 1 52] ; [ 12 108],[ 3.98265896 49.01734104] ; [  9.01734104 110.98265896],0
r2,1,0.066347,3.371149,[50  6] ; [126   5],[52.70588235  3.29411765] ; [123.29411765   7.70588235],0
u2,1,0.132812,2.259326,[11 13] ; [26 14],[13.875 10.125] ; [23.125 16.875],0
a3,1,0.137508,2.205625,[32 24] ; [91 42],[36.44444444 19.55555556] ; [86.55555556 46.44444444],0
s3,1,0.146131,2.112175,[23 33] ; [69 62],[27.55080214 28.44919786] ; [64.44919786 66.55080214],0
p6,1,0.149531,2.077028,[10 45] ; [37 94],[13.89784946 41.10215054] ; [33.10215054 97.89784946],0
p4,1,0.167304,1.906938,[20 36] ; [62 71],[24.2962963 31.7037037] ; [57.7037037 75.2962963],0
d4,1,0.17503,1.839325,[44 12] ; [115  18],[47.11111111  8.88888889] ; [111.88888889  21.11111111],0
b3,1,0.192556,1.697954,[ 6 25] ; [23 49],[ 8.72815534 22.27184466] ; [20.27184466 51.72815534],0
b2,1,0.192556,1.697954,[ 6 25] ; [23 49],[ 8.72815534 22.27184466] ; [20.27184466 51.72815534],0
n1,1,0.19294,1.695022,[ 8 14] ; [ 7 27],[ 5.89285714 16.10714286] ; [ 9.10714286 24.89285714],0
v2,1,0.195735,1.673918,[26 29] ; [71 52],[29.97191011 25.02808989] ; [67.02808989 55.97191011],0
d5,1,0.215546,1.533777,[40 16] ; [106  27],[43.25925926 12.74074074] ; [102.74074074  30.25925926],0
p3,1,0.274203,1.195597,[18 38] ; [54 79],[21.33333333 34.66666667] ; [50.66666667 82.33333333],0
s4,1,0.279344,1.170279,[ 8 48] ; [ 28 105],[10.66666667 45.33333333] ; [ 25.33333333 107.66666667],0
b4,1,0.296062,1.091847,[39 17] ; [82 51],[35.85185185 20.14814815] ; [85.14814815 47.85185185],0
s1,1,0.318587,0.994737,[ 4 52] ; [  5 128],[ 2.66666667 53.33333333] ; [  6.33333333 126.66666667],0
v1,1,0.409952,0.67894,[20 36] ; [54 74],[22.52173913 33.47826087] ; [51.47826087 76.52173913],0
a1,1,0.479761,0.499407,[ 1 55] ; [  5 128],[ 1.77777778 54.22222222] ; [  4.22222222 128.77777778],0
n4,1,0.583963,0.299872,[26 30] ; [56 77],[24.2962963 31.7037037] ; [57.7037037 75.2962963],0
u1,1,0.691352,0.157626,[ 6 50] ; [ 17 116],[ 6.81481481 49.18518519] ; [ 16.18518519 116.81481481],0
n3,1,0.706491,0.141807,[15  5] ; [27  7],[15.55555556  4.44444444] ; [26.44444444  7.55555556],0
p1,1,0.719855,0.128632,[ 3 52] ; [  9 122],[ 3.5483871 51.4516129] ; [  8.4516129 122.5483871],0
u3,1,0.740826,0.109402,[14 10] ; [25 15],[14.625  9.375] ; [24.375 15.625],0
n2,1,0.833821,0.044018,[13  8] ; [22 12],[13.36363636  7.63636364] ; [21.63636364 12.36363636],0
a2,1,0.83795,0.041827,[ 9 47] ; [ 23 110],[ 9.48148148 46.51851852] ; [ 22.51851852 110.48148148],0
b5,1,0.84822,0.03663,[32 24] ; [78 55],[32.59259259 23.40740741] ; [77.40740741 55.59259259],0
d2,1,0.875698,0.024469,[23 33] ; [53 80],[22.51851852 33.48148148] ; [53.48148148 79.51851852],0
a4,1,0.942318,0.005235,[22 34] ; [53 80],[22.22222222 33.77777778] ; [52.77777778 80.22222222],0
v3,1,0.995073,3.8e-05,[15 37] ; [36 89],[14.98305085 37.01694915] ; [36.01694915 88.98305085],0
