Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,23.319049,[ 6 51] ; [37 36],[18.85384615 38.14615385] ; [24.14615385 48.85384615],1
a6,1,0.347967,0.880859,[38 19] ; [44 31],[35.40909091 21.59090909] ; [46.59090909 28.40909091],0
p1,1,0.353363,0.861343,[11 46] ; [10 65],[ 9.06818182 47.93181818] ; [11.93181818 63.06818182],0
a2,1,0.413603,0.66842,[ 7 50] ; [ 6 69],[ 5.61363636 51.38636364] ; [ 7.38636364 67.61363636],0
p6,1,0.429112,0.625226,[15 40] ; [25 49],[17.05426357 37.94573643] ; [22.94573643 51.05426357],0
d1,1,0.443492,0.587231,[ 4 53] ; [ 3 72],[ 3.02272727 53.97727273] ; [ 3.97727273 71.02272727],0
n2,1,0.49169,0.472827,[11  5] ; [15  4],[11.88571429  4.11428571] ; [14.11428571  4.88571429],0
p3,1,0.523586,0.406824,[23 33] ; [35 40],[24.79389313 31.20610687] ; [33.20610687 41.79389313],0
v1,1,0.540184,0.375199,[25 32] ; [35 36],[26.71875 30.28125] ; [33.28125 37.71875],0
n5,1,0.556973,0.344973,[49  8] ; [67  8],[50.09090909  6.90909091] ; [65.90909091  9.09090909],0
n3,1,0.561496,0.33712,[9 5] ; [14  5],[9.75757576 4.24242424] ; [13.24242424  5.75757576],0
n1,1,0.600472,0.274284,[9 7] ; [ 9 10],[8.22857143 7.77142857] ; [9.77142857 9.22857143],0
v2,1,0.608151,0.262877,[21 33] ; [30 39],[22.3902439 31.6097561] ; [28.6097561 40.3902439],0
a7,1,0.62285,0.241882,[31 26] ; [44 31],[32.38636364 24.61363636] ; [42.61363636 32.38636364],0
d3,1,0.626516,0.236815,[16 41] ; [24 51],[17.27272727 39.72727273] ; [22.72727273 52.27272727],0
b1,1,0.68975,0.159356,[24 33] ; [29 46],[22.88636364 34.11363636] ; [30.11363636 44.88636364],0
a5,1,0.735397,0.114214,[31 26] ; [43 32],[31.95454545 25.04545455] ; [42.04545455 32.95454545],0
a3,1,0.760113,0.093228,[28 28] ; [39 35],[28.86153846 27.13846154] ; [38.13846154 35.86153846],0
d2,1,0.760858,0.092632,[15 42] ; [18 57],[14.25 42.75] ; [18.75 56.25],0
p12,1,0.815723,0.054312,[ 4 53] ; [ 6 68],[ 4.35114504 52.64885496] ; [ 5.64885496 68.35114504],0
v3,1,0.835295,0.043229,[20 36] ; [27 45],[20.5625 35.4375] ; [26.4375 45.5625],0
b5,1,0.909462,0.012931,[34 23] ; [44 31],[33.68181818 23.31818182] ; [44.31818182 30.68181818],0
p8,1,0.922646,0.009429,[25 30] ; [33 41],[24.72868217 30.27131783] ; [33.27131783 40.72868217],0
