Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.002216,9.361207,[42 63] ; [ 55 177],[30.22255193 74.77744807] ; [ 66.77744807 165.22255193],0
n2,1,0.002991,8.812995,[26  4] ; [48 37],[19.30434783 10.69565217] ; [54.69565217 30.30434783],0
p10,1,0.002998,8.808851,[88 21] ; [152  82],[76.26822157 32.73177843] ; [163.73177843  70.26822157],0
s8,1,0.003211,8.683448,[48 62] ; [ 65 170],[36.02898551 73.97101449] ; [ 76.97101449 158.02898551],0
s6,1,0.003222,8.67751,[74 34] ; [119 112],[61.48672566 46.51327434] ; [131.51327434  99.48672566],0
r1,1,0.004863,7.929569,[85 24] ; [148  88],[73.61449275 35.38550725] ; [159.38550725  76.61449275],0
p9,1,0.007484,7.153051,[92 18] ; [162  69],[81.93548387 28.06451613] ; [172.06451613  58.93548387],0
r2,1,0.009377,6.749527,[105   6] ; [196  35],[97.69298246 13.30701754] ; [203.30701754  27.69298246],0
a5,1,0.014499,5.976351,[80 31] ; [138  98],[69.73487032 41.26512968] ; [148.26512968  87.73487032],0
r4,1,0.018356,5.561832,[96 15] ; [178  58],[87.64841499 23.35158501] ; [186.35158501  49.64841499],0
a3,1,0.020059,5.406713,[78 32] ; [136  99],[68.23188406 41.76811594] ; [145.76811594  89.23188406],0
b2,1,0.021135,5.315595,[34 43] ; [36 91],[26.42156863 50.57843137] ; [43.57843137 83.42156863],0
b3,1,0.021135,5.315595,[34 43] ; [36 91],[26.42156863 50.57843137] ; [43.57843137 83.42156863],0
p7,1,0.026851,4.900387,[70 40] ; [117 113],[60.5 49.5] ; [126.5 103.5],0
n1,1,0.030203,4.697712,[17 13] ; [29 56],[12. 18.] ; [34. 51.],0
v4,1,0.039012,4.260323,[103   7] ; [203  33],[97.28323699 12.71676301] ; [208.71676301  27.28323699],0
s2,1,0.040549,4.19476,[54 56] ; [ 88 147],[45.27536232 64.72463768] ; [ 96.72463768 138.27536232],0
n5,1,0.042915,4.098744,[85 26] ; [154  80],[76.89565217 34.10434783] ; [162.10434783  71.89565217],0
p4,1,0.058335,3.584091,[65 46] ; [112 123],[56.78323699 54.21676301] ; [120.21676301 114.78323699],0
p8,1,0.082839,3.008305,[58 52] ; [100 134],[50.52325581 59.47674419] ; [107.47674419 126.52325581],0
p2,1,0.090256,2.8698,[93 18] ; [178  57],[86.93930636 24.06069364] ; [184.06069364  50.93930636],0
n4,1,0.103056,2.657602,[81 29] ; [153  83],[74.39306358 35.60693642] ; [159.60693642  76.39306358],0
r3,1,0.126013,2.34095,[99 11] ; [197  38],[94.37681159 15.62318841] ; [201.62318841  33.37681159],0
a8,1,0.129041,2.304003,[17 85] ; [ 24 201],[12.78899083 89.21100917] ; [ 28.21100917 196.78899083],0
s3,1,0.141373,2.162949,[62 48] ; [112 122],[55.63953488 54.36046512] ; [118.36046512 115.63953488],0
s1,1,0.201928,1.628372,[  3 106] ; [ 14 221],[  5.38662791 103.61337209] ; [ 11.61337209 223.38662791],0
p12,1,0.209065,1.577888,[  7 103] ; [  8 227],[  4.7826087 105.2173913] ; [ 10.2173913 224.7826087],0
p11,1,0.283623,1.149648,[82 29] ; [161  75],[77.73198847 33.26801153] ; [165.26801153  70.73198847],0
a2,1,0.291723,1.111653,[23 88] ; [ 38 198],[19.5129683 91.4870317] ; [ 41.4870317 194.5129683],0
p3,1,0.342903,0.899546,[47 64] ; [ 87 148],[42.98843931 68.01156069] ; [ 91.01156069 143.98843931],0
a6,1,0.364536,0.822207,[63 48] ; [146  90],[66.85590778 44.14409222] ; [142.14409222  93.85590778],0
n3,1,0.366573,0.815249,[20  9] ; [50 34],[17.96460177 11.03539823] ; [52.03539823 31.96460177],0
s4,1,0.36849,0.808749,[27 83] ; [ 47 185],[23.80116959 86.19883041] ; [ 50.19883041 181.80116959],0
u3,1,0.39286,0.730073,[19 14] ; [48 50],[16.8778626 16.1221374] ; [50.1221374 47.8778626],0
s7,1,0.414794,0.665017,[43 62] ; [ 82 144],[39.65256798 65.34743202] ; [ 85.34743202 140.65256798],0
u1,1,0.419632,0.651345,[14 97] ; [ 23 213],[11.83573487 99.16426513] ; [ 25.16426513 210.83573487],0
d5,1,0.481829,0.49472,[82 29] ; [165  70],[79.23988439 31.76011561] ; [167.76011561  67.23988439],0
a7,1,0.545682,0.365109,[75 36] ; [151  84],[72.50289017 38.49710983] ; [153.49710983  81.50289017],0
u2,1,0.546494,0.363636,[15 18] ; [51 48],[16.5 16.5] ; [49.5 49.5],0
a4,1,0.590933,0.288889,[46 63] ; [ 92 143],[43.72674419 65.27325581] ; [ 94.27325581 140.72674419],0
d1,1,0.621462,0.243819,[50 61] ; [113 123],[52.14121037 58.85878963] ; [110.85878963 125.14121037],0
a1,1,0.628426,0.234201,[  6 105] ; [ 10 226],[  5.11815562 105.88184438] ; [ 10.88184438 225.11815562],0
p5,1,0.650042,0.205847,[ 10 100] ; [ 18 217],[  8.92753623 101.07246377] ; [ 19.07246377 215.92753623],0
d3,1,0.650801,0.204891,[65 46] ; [143  91],[66.92173913 44.07826087] ; [141.07826087  92.92173913],0
d4,1,0.709368,0.138909,[83 28] ; [172  64],[81.57060519 29.42939481] ; [173.42939481  62.57060519],0
p6,1,0.715146,0.133191,[36 74] ; [ 72 162],[34.53488372 75.46511628] ; [ 73.46511628 160.53488372],0
n6,1,0.743861,0.106762,[86 24] ; [180  55],[84.8115942 25.1884058] ; [181.1884058  53.8115942],0
d2,1,0.755848,0.096682,[45 66] ; [ 99 135],[46.33043478 64.66956522] ; [ 97.66956522 136.33043478],0
b1,1,0.768911,0.086318,[47 64] ; [ 96 140],[45.74351585 65.25648415] ; [ 97.25648415 138.74351585],0
b5,1,0.86198,0.030225,[66 45] ; [138  98],[65.25648415 45.74351585] ; [138.74351585  97.25648415],0
b4,1,0.885186,0.020851,[63 48] ; [132 104],[62.37752161 48.62247839] ; [132.62247839 103.37752161],0
p1,1,0.886869,0.02024,[ 10 101] ; [ 20 214],[  9.65217391 101.34782609] ; [ 20.34782609 213.65217391],0
