Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-06,24.615302,[51 58] ; [39  4],[64.53947368 44.46052632] ; [25.46052632 17.53947368],1
s4,1,1.9e-05,18.275691,[11 97] ; [17 25],[20.16 87.84] ; [ 7.84 34.16],1
p12,1,4.3e-05,16.74877,[  2 107] ; [ 9 34],[  7.88815789 101.11184211] ; [ 3.11184211 39.88815789],1
s8,1,0.000612,11.740479,[32 77] ; [25 17],[41.14569536 67.85430464] ; [15.85430464 26.14569536],1
a5,1,0.002523,9.124102,[63 46] ; [36  7],[70.99342105 38.00657895] ; [28.00657895 14.99342105],0
p5,1,0.002951,8.837269,[  3 103] ; [ 7 36],[ 7.11409396 98.88590604] ; [ 2.88590604 40.11409396],0
s2,1,0.00428,8.160871,[43 66] ; [28 15],[50.91447368 58.08552632] ; [20.08552632 22.91447368],0
p6,1,0.004363,8.126008,[17 90] ; [16 27],[23.54 83.46] ; [ 9.46 33.54],0
p1,1,0.006883,7.303177,[  4 105] ; [ 7 36],[  7.88815789 101.11184211] ; [ 3.11184211 39.88815789],0
s7,1,0.007794,7.080103,[35 67] ; [24 17],[42.08391608 59.91608392] ; [16.91608392 24.08391608],0
u2,1,0.045856,3.986862,[25 15] ; [4 9],[21.88679245 18.11320755] ; [7.11320755 5.88679245],0
r2,1,0.047017,3.944795,[93 14] ; [42  1],[96.3 10.7] ; [38.7  4.3],0
v1,1,0.056196,3.646224,[36 69] ; [22 21],[41.14864865 63.85135135] ; [16.85135135 26.14864865],0
s3,1,0.067976,3.331223,[48 61] ; [26 17],[53.06578947 55.93421053] ; [20.93421053 22.06578947],0
n6,1,0.069977,3.283557,[78 31] ; [36  6],[82.29139073 26.70860927] ; [31.70860927 10.29139073],0
p10,1,0.092444,2.831289,[61 47] ; [30 12],[65.52 42.48] ; [25.48 16.52],0
r4,1,0.09894,2.722543,[90 19] ; [40  3],[93.22368421 15.77631579] ; [36.77631579  6.22368421],0
p3,1,0.122823,2.380952,[32 76] ; [18 24],[36. 72.] ; [14. 28.],0
p4,1,0.125157,2.351567,[33 75] ; [18 23],[36.96644295 71.03355705] ; [14.03355705 26.96644295],0
v2,1,0.129451,2.299082,[53 51] ; [26 14],[57.05555556 46.94444444] ; [21.94444444 18.05555556],0
p9,1,0.186198,1.747446,[64 43] ; [30 12],[67.5033557 39.4966443] ; [26.4966443 15.5033557],0
v4,1,0.195928,1.672468,[93 16] ; [40  3],[95.375 13.625] ; [37.625  5.375],0
a4,1,0.226473,1.462875,[44 65] ; [22 21],[47.32894737 61.67105263] ; [18.67105263 24.32894737],0
d4,1,0.228644,1.449275,[80 28] ; [35  7],[82.8 25.2] ; [32.2  9.8],0
d5,1,0.256045,1.290014,[72 36] ; [32 10],[74.88 33.12] ; [29.12 12.88],0
p8,1,0.287835,1.129719,[24 85] ; [13 30],[26.53289474 82.46710526] ; [10.46710526 32.53289474],0
b2,1,0.319717,0.990104,[22 45] ; [13 17],[24.17525773 42.82474227] ; [10.82474227 19.17525773],0
b3,1,0.319717,0.990104,[22 45] ; [13 17],[24.17525773 42.82474227] ; [10.82474227 19.17525773],0
d2,1,0.322496,0.978798,[52 56] ; [24 18],[54.72 53.28] ; [21.28 20.72],0
r1,1,0.331148,0.944405,[75 34] ; [33 10],[77.44736842 31.55263158] ; [30.55263158 12.44736842],0
d3,1,0.363597,0.825431,[58 50] ; [26 16],[60.48 47.52] ; [23.52 18.48],0
b5,1,0.39348,0.728162,[69 40] ; [24 19],[66.69078947 42.30921053] ; [26.30921053 16.69078947],0
a1,1,0.394965,0.723603,[  6 103] ; [ 4 39],[  7.17105263 101.82894737] ; [ 2.82894737 40.17105263],0
v3,1,0.401514,0.703787,[36 67] ; [17 23],[38.17482517 64.82517483] ; [14.82517483 25.17482517],0
n3,1,0.409667,0.679767,[25 11] ; [8 6],[23.76 12.24] ; [9.24 4.76],0
p7,1,0.449097,0.572929,[37 68] ; [18 25],[39.02027027 65.97972973] ; [15.97972973 27.02027027],0
d1,1,0.485877,0.485643,[54 55] ; [24 19],[55.93421053 53.06578947] ; [22.06578947 20.93421053],0
b1,1,0.489548,0.47752,[49 60] ; [22 21],[50.91447368 58.08552632] ; [20.08552632 22.91447368],0
p11,1,0.516608,0.42066,[72 37] ; [26 17],[70.27631579 38.72368421] ; [27.72368421 15.27631579],0
u4,1,0.518958,0.415964,[  5 104] ; [ 1 42],[  4.30263158 104.69736842] ; [ 1.69736842 41.30263158],0
s1,1,0.547214,0.362332,[  7 101] ; [ 4 39],[  7.86754967 100.13245033] ; [ 3.13245033 39.86754967],0
