Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,37.305963,[100  39] ; [105 158],[70.88308458 68.11691542] ; [134.11691542 128.88308458],1
v1,1,0.000595,11.792409,[80 58] ; [106 159],[63.69230769 74.30769231] ; [122.30769231 142.69230769],1
n4,1,0.002773,8.951137,[115  27] ; [181  89],[102.01941748  39.98058252] ; [193.98058252  76.01941748],0
u1,1,0.00346,8.547555,[ 37 105] ; [ 39 233],[ 26.06763285 115.93236715] ; [ 49.93236715 222.06763285],0
n5,1,0.0046,8.030401,[110  32] ; [171  97],[97.32195122 44.67804878] ; [183.67804878  84.32195122],0
s8,1,0.007029,7.265478,[63 79] ; [ 84 187],[50.54237288 91.45762712] ; [ 96.45762712 174.54237288],0
s7,1,0.013472,6.106044,[68 66] ; [ 99 163],[56.51010101 77.48989899] ; [110.48989899 151.51010101],0
p3,1,0.014756,5.945412,[60 81] ; [ 83 189],[48.82082324 92.17917676] ; [ 94.17917676 177.82082324],0
n6,1,0.019186,5.484474,[121  21] ; [204  67],[111.7433414  30.2566586] ; [213.2566586  57.7433414],0
d2,1,0.021644,5.274171,[80 60] ; [122 148],[68.97560976 71.02439024] ; [133.02439024 136.97560976],0
p12,1,0.024799,5.037871,[ 12 130] ; [  9 261],[  7.23786408 134.76213592] ; [ 13.76213592 256.23786408],0
d5,1,0.036717,4.363502,[120  22] ; [205  66],[111.7433414  30.2566586] ; [213.2566586  57.7433414],0
a3,1,0.050206,3.834552,[109  33] ; [183  88],[100.39709443  41.60290557] ; [191.60290557  79.39709443],0
r1,1,0.05426,3.704695,[117  25] ; [199  70],[109.17761557  32.82238443] ; [206.82238443  62.17761557],0
a1,1,0.063149,3.45269,[ 12 130] ; [ 11 261],[  7.88888889 134.11111111] ; [ 15.11111111 256.88888889],0
s6,1,0.154017,2.032009,[93 48] ; [158 111],[86.3195122 54.6804878] ; [164.6804878 104.3195122],0
b4,1,0.163192,1.944398,[92 50] ; [157 115],[85.4057971 56.5942029] ; [163.5942029 108.4057971],0
s4,1,0.165322,1.924856,[ 20 121] ; [ 53 216],[ 25.10487805 115.89512195] ; [ 47.89512195 221.10487805],0
p10,1,0.167612,1.904171,[106  35] ; [184  84],[99.97555012 41.02444988] ; [190.02444988  77.97555012],0
a5,1,0.187128,1.740085,[102  40] ; [178  94],[96.03864734 45.96135266] ; [183.96135266  88.03864734],0
d1,1,0.19663,1.667233,[81 61] ; [137 135],[74.77294686 67.22705314] ; [143.22705314 128.77294686],0
d4,1,0.22762,1.45567,[115  26] ; [207  64],[110.19902913  30.80097087] ; [211.80097087  59.19902913],0
a2,1,0.228273,1.451587,[ 40 102] ; [ 62 210],[ 34.98550725 107.01449275] ; [ 67.01449275 204.98550725],0
u2,1,0.247303,1.338478,[20 12] ; [44 43],[17.21008403 14.78991597] ; [46.78991597 40.21008403],0
s2,1,0.258823,1.275043,[72 68] ; [123 147],[66.58536585 73.41463415] ; [128.41463415 141.58536585],0
p11,1,0.272273,1.205261,[101  41] ; [179  93],[96.03864734 45.96135266] ; [183.96135266  88.03864734],0
a6,1,0.305953,1.048066,[102  40] ; [182  90],[97.41062802 44.58937198] ; [186.58937198  85.41062802],0
d3,1,0.349107,0.876699,[96 46] ; [170 100],[91.67961165 50.32038835] ; [174.32038835  95.67961165],0
a7,1,0.353008,0.862615,[101  40] ; [182  89],[96.85194175 44.14805825] ; [186.14805825  84.85194175],0
s5,1,0.361861,0.831423,[ 35 102] ; [ 78 183],[38.89698492 98.10301508] ; [ 74.10301508 186.89698492],0
r3,1,0.370006,0.803645,[133   8] ; [250  22],[130.75786925  10.24213075] ; [252.24213075  19.75786925],0
v4,1,0.418786,0.65372,[134   8] ; [249  21],[132.00485437   9.99514563] ; [250.99514563  19.00485437],0
a8,1,0.43915,0.598504,[ 16 109] ; [ 26 230],[ 13.77952756 111.22047244] ; [ 28.22047244 227.77952756],0
b1,1,0.488779,0.479214,[54 88] ; [113 159],[57.28019324 84.71980676] ; [109.71980676 162.28019324],0
n3,1,0.527879,0.398473,[28  8] ; [68 26],[26.58461538  9.41538462] ; [69.41538462 24.58461538],0
p6,1,0.547144,0.362458,[ 30 110] ; [ 65 205],[ 32.43902439 107.56097561] ; [ 62.56097561 207.43902439],0
b5,1,0.550552,0.35633,[94 48] ; [172 100],[91.23671498 50.76328502] ; [174.76328502  97.23671498],0
s3,1,0.568053,0.325952,[72 66] ; [150 122],[74.72195122 63.27804878] ; [147.27804878 124.72195122],0
p2,1,0.602326,0.271502,[98 43] ; [195  76],[100.27427184  40.72572816] ; [192.72572816  78.27427184],0
p7,1,0.607658,0.263599,[60 78] ; [109 158],[57.58518519 80.41481481] ; [111.41481481 155.58518519],0
s1,1,0.611476,0.258031,[  6 132] ; [  9 260],[  5.08599509 132.91400491] ; [  9.91400491 259.08599509],0
