Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,7.9e-05,15.573234,[29 36] ; [14 75],[18.14935065 46.85064935] ; [24.85064935 64.14935065],1
p6,1,0.000569,11.874433,[25 41] ; [12 75],[15.96078431 50.03921569] ; [21.03921569 65.96078431],1
p2,1,0.000724,11.427381,[51 16] ; [44 45],[40.80128205 26.19871795] ; [54.19871795 34.80128205],1
p3,1,0.003808,8.373177,[29 38] ; [19 69],[20.7483871 46.2516129] ; [27.2516129 60.7483871],0
s3,1,0.007813,7.075939,[35 32] ; [27 60],[26.97402597 40.02597403] ; [35.02597403 51.97402597],0
v4,1,0.007834,7.071044,[59  7] ; [64 25],[52.37419355 13.62580645] ; [70.62580645 18.37419355],0
a4,1,0.010346,6.57432,[18 49] ; [41 46],[25.66883117 41.33116883] ; [33.33116883 53.66883117],0
r4,1,0.011864,6.331041,[52 15] ; [52 37],[44.66666667 22.33333333] ; [59.33333333 29.66666667],0
d1,1,0.030722,4.668444,[23 44] ; [46 43],[29.63461538 37.36538462] ; [39.36538462 49.63461538],0
a3,1,0.044818,4.025486,[31 35] ; [55 32],[37.09803922 28.90196078] ; [48.90196078 38.09803922],0
a2,1,0.05347,3.729178,[ 6 61] ; [18 71],[10.30769231 56.69230769] ; [13.69230769 75.30769231],0
r3,1,0.05742,3.610369,[58  9] ; [66 23],[53.25641026 13.74358974] ; [70.74358974 18.25641026],0
b3,1,0.075607,3.156888,[ 9 27] ; [27 36],[13.09090909 22.90909091] ; [22.90909091 40.09090909],0
b2,1,0.075607,3.156888,[ 9 27] ; [27 36],[13.09090909 22.90909091] ; [22.90909091 40.09090909],0
p11,1,0.082893,3.007245,[38 29] ; [38 51],[32.64102564 34.35897436] ; [43.35897436 45.64102564],0
n3,1,0.134144,2.243881,[15  6] ; [25 23],[12.17391304  8.82608696] ; [27.82608696 20.17391304],0
d5,1,0.147891,2.09387,[40 27] ; [63 26],[44.23717949 22.76282051] ; [58.76282051 30.23717949],0
r2,1,0.197879,1.657961,[57 10] ; [66 20],[53.8627451 13.1372549] ; [69.1372549 16.8627451],0
