Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,33.684696,[2 6] ; [268  28],[7.10526316 0.89473684] ; [262.89473684  33.10526316],1
p9,1,0.000775,11.299421,[3 5] ; [243  48],[6.5819398 1.4180602] ; [239.4180602  51.5819398],1
p11,1,0.001789,9.754306,[3 5] ; [242  54],[6.44736842 1.55263158] ; [238.55263158  57.44736842],0
p10,1,0.001949,9.597147,[3 5] ; [239  54],[6.43189369 1.56810631] ; [235.56810631  57.43189369],0
p2,1,0.003133,8.72814,[3 5] ; [238  58],[6.34210526 1.65789474] ; [234.65789474  61.34210526],0
s1,1,0.005343,7.75941,[1 7] ; [  3 288],[0.10702341 7.89297659] ; [  3.89297659 287.10702341],0
r1,1,0.005542,7.693614,[4 4] ; [252  42],[6.78145695 1.21854305] ; [249.21854305  44.78145695],0
r2,1,0.008298,6.967978,[5 2] ; [276  15],[6.60067114 0.39932886] ; [274.39932886  16.60067114],0
p7,1,0.026324,4.934602,[1 6] ; [165 127],[3.88628763 3.11371237] ; [162.11371237 129.88628763],0
v1,1,0.066052,3.378514,[2 6] ; [166 122],[4.54054054 3.45945946] ; [163.45945946 124.54054054],0
a5,1,0.066283,3.372762,[4 4] ; [230  66],[6.15789474 1.84210526] ; [227.84210526  68.15789474],0
b1,1,0.070889,3.262321,[5 3] ; [ 95 201],[2.63157895 5.36842105] ; [ 97.36842105 198.63157895],0
b5,1,0.079536,3.074361,[7 1] ; [167 129],[4.57894737 3.42105263] ; [169.42105263 126.57894737],0
s3,1,0.118605,2.435643,[2 6] ; [153 136],[4.17508418 3.82491582] ; [150.82491582 138.17508418],0
d3,1,0.200349,1.63983,[4 4] ; [210  86],[5.63157895 2.36842105] ; [208.36842105  87.63157895],0
s2,1,0.223264,1.483267,[2 6] ; [137 156],[3.69435216 4.30564784] ; [135.30564784 157.69435216],0
a1,1,0.243984,1.357424,[1 7] ; [ 12 284],[0.34210526 7.65789474] ; [ 12.65789474 283.34210526],0
s5,1,0.247394,1.337961,[1 7] ; [ 91 196],[2.49491525 5.50508475] ; [ 89.50508475 197.49491525],0
a6,1,0.25598,1.290367,[4 4] ; [204  92],[5.47368421 2.52631579] ; [202.52631579  93.47368421],0
b4,1,0.294996,1.09668,[6 2] ; [167 129],[4.55263158 3.44736842] ; [168.44736842 127.55263158],0
p3,1,0.294996,1.09668,[2 6] ; [129 167],[3.44736842 4.55263158] ; [127.55263158 168.44736842],0
p1,1,0.316676,1.002625,[1 7] ; [ 14 282],[0.39473684 7.60526316] ; [ 14.60526316 281.39473684],0
a2,1,0.337916,0.918321,[3 5] ; [ 68 228],[1.86842105 6.13157895] ; [ 69.13157895 226.86842105],0
a3,1,0.387828,0.745742,[7 1] ; [219  77],[5.94736842 2.05263158] ; [220.05263158  75.94736842],0
s8,1,0.388031,0.745104,[2 6] ; [118 176],[3.17880795 4.82119205] ; [116.82119205 177.17880795],0
p12,1,0.428444,0.627037,[1 7] ; [ 17 277],[0.47682119 7.52317881] ; [ 17.52317881 276.47682119],0
v4,1,0.430539,0.621369,[7 1] ; [276  17],[7.52159468 0.47840532] ; [275.47840532  17.52159468],0
s6,1,0.436818,0.604626,[4 4] ; [184 106],[5.04697987 2.95302013] ; [182.95302013 107.04697987],0
n4,1,0.459468,0.547191,[5 3] ; [218  76],[5.90728477 2.09271523] ; [217.09271523  76.90728477],0
a7,1,0.466599,0.530019,[5 3] ; [219  77],[5.89473684 2.10526316] ; [218.10526316  77.89473684],0
d2,1,0.473622,0.513514,[5 3] ; [147 149],[4. 4.] ; [148. 148.],0
p5,1,0.493599,0.468671,[1 7] ; [ 19 277],[0.52631579 7.47368421] ; [ 19.47368421 276.52631579],0
n1,1,0.501061,0.452688,[1 1] ; [18 46],[0.57575758 1.42424242] ; [18.42424242 45.57575758],0
u1,1,0.528134,0.39798,[2 6] ; [ 49 247],[1.34210526 6.65789474] ; [ 49.65789474 246.34210526],0
n6,1,0.554627,0.349094,[6 2] ; [244  50],[6.62251656 1.37748344] ; [243.37748344  50.62251656],0
p8,1,0.645701,0.211363,[3 5] ; [133 158],[3.63879599 4.36120401] ; [132.36120401 158.63879599],0
s7,1,0.685377,0.164136,[3 5] ; [127 157],[3.56164384 4.43835616] ; [126.43835616 157.56164384],0
a4,1,0.695443,0.153256,[4 4] ; [127 168],[3.45874587 4.54125413] ; [127.54125413 167.45874587],0
p4,1,0.695551,0.153142,[3 4] ; [148 146],[3.51162791 3.48837209] ; [147.48837209 146.51162791],0
n5,1,0.784957,0.074455,[6 2] ; [206  86],[5.65333333 2.34666667] ; [206.34666667  85.65333333],0
d5,1,0.795959,0.066864,[7 1] ; [249  47],[6.73684211 1.26315789] ; [249.26315789  46.73684211],0
v3,1,0.815557,0.054412,[4 4] ; [156 132],[4.32432432 3.67567568] ; [155.67567568 132.32432432],0
d4,1,0.872254,0.025855,[7 1] ; [253  43],[6.84210526 1.15789474] ; [253.15789474  42.84210526],0
s4,1,0.928237,0.008111,[1 7] ; [ 40 254],[1.08609272 6.91390728] ; [ 39.91390728 254.08609272],0
d1,1,0.984433,0.000381,[5 3] ; [186 110],[5.02631579 2.97368421] ; [185.97368421 110.02631579],0
b2,1,0.984771,0.000364,[2 4] ; [ 59 120],[1.97837838 4.02162162] ; [ 59.02162162 119.97837838],0
b3,1,0.984771,0.000364,[2 4] ; [ 59 120],[1.97837838 4.02162162] ; [ 59.02162162 119.97837838],0
