Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,71.940343,[44 69] ; [273  64],[79.60222222 33.39777778] ; [237.39777778  99.60222222],1
d3,1,0.0,38.47213,[57 56] ; [271  66],[82.36444444 30.63555556] ; [245.63555556  91.36444444],1
a2,1,2e-06,23.067825,[ 10 103] ; [107 230],[29.38 83.62] ; [ 87.62 249.38],1
u1,1,4e-06,21.25022,[  6 107] ; [ 86 251],[23.10222222 89.89777778] ; [ 68.89777778 268.10222222],1
b5,1,1.4e-05,18.9127,[45 68] ; [213 124],[64.78666667 48.21333333] ; [193.21333333 143.78666667],1
r4,1,1.5e-05,18.748895,[92 21] ; [319  18],[103.20666667   9.79333333] ; [307.79333333  29.20666667],1
v4,1,0.000594,11.794282,[103   9] ; [329   5],[108.48430493   3.51569507] ; [323.51569507  10.48430493],1
r1,1,0.001651,9.901513,[82 31] ; [286  48],[93.02908277 19.97091723] ; [274.97091723  59.02908277],0
d1,1,0.005728,7.633954,[62 51] ; [233 104],[74.07777778 38.92222222] ; [220.92222222 116.07777778],0
d4,1,0.011186,6.43546,[87 25] ; [295  42],[95.28730512 16.71269488] ; [286.71269488  50.28730512],0
r2,1,0.014567,5.968038,[98 12] ; [319  15],[103.31081081   6.68918919] ; [313.68918919  20.31081081],0
b1,1,0.01509,5.905953,[53 60] ; [115 222],[42.18666667 70.81333333] ; [125.81333333 211.18666667],0
p2,1,0.019968,5.414648,[95 16] ; [312  24],[101.06711409   9.93288591] ; [305.93288591  30.06711409],0
r3,1,0.020131,5.400537,[105   8] ; [327   8],[108.96428571   4.03571429] ; [323.03571429  11.96428571],0
u3,1,0.020208,5.393803,[12 17] ; [56 29],[17.29824561 11.70175439] ; [50.70175439 34.29824561],0
b4,1,0.030317,4.691242,[57 56] ; [209 128],[66.79555556 46.20444444] ; [199.20444444 137.79555556],0
v2,1,0.03242,4.576167,[55 53] ; [204 122],[64.4516129 43.5483871] ; [194.5483871 131.4516129],0
a5,1,0.040085,4.21427,[82 31] ; [275  62],[89.64666667 23.35333333] ; [267.35333333  69.64666667],0
s8,1,0.047117,3.941201,[66 47] ; [159 175],[56.87919463 56.12080537] ; [168.12080537 165.87919463],0
n5,1,0.13402,2.245305,[99 14] ; [273  62],[93.83035714 19.16964286] ; [278.16964286  56.83035714],0
s7,1,0.149349,2.078888,[67 43] ; [169 150],[60.51282051 49.48717949] ; [175.48717949 143.51282051],0
n6,1,0.159728,1.976799,[96 17] ; [300  34],[100.10738255  12.89261745] ; [295.89261745  38.10738255],0
p12,1,0.160768,1.966992,[  8 104] ; [ 40 297],[ 11.97327394 100.02672606] ; [ 36.02672606 300.97327394],0
s5,1,0.217271,1.522303,[45 61] ; [117 210],[39.65819861 66.34180139] ; [122.34180139 204.65819861],0
p10,1,0.302416,1.063512,[99 13] ; [307  28],[101.72706935  10.27293065] ; [304.27293065  30.72706935],0
b2,1,0.334581,0.931087,[36 44] ; [ 85 134],[32.37458194 47.62541806] ; [ 88.62541806 130.37458194],0
b3,1,0.334581,0.931087,[36 44] ; [ 85 134],[32.37458194 47.62541806] ; [ 88.62541806 130.37458194],0
d5,1,0.355348,0.854266,[92 20] ; [289  48],[95.03786192 16.96213808] ; [285.96213808  51.03786192],0
p5,1,0.365897,0.817552,[23 89] ; [ 56 278],[19.83856502 92.16143498] ; [ 59.16143498 274.83856502],0
u4,1,0.386284,0.750606,[  4 109] ; [  7 329],[  2.76837416 110.23162584] ; [  8.23162584 327.76837416],0
n1,1,0.440956,0.593794,[11 13] ; [19 33],[ 9.47368421 14.52631579] ; [20.52631579 31.47368421],0
n3,1,0.445018,0.583309,[17  7] ; [41 11],[18.31578947  5.68421053] ; [39.68421053 12.31578947],0
u2,1,0.447442,0.577124,[16 12] ; [56 30],[17.68421053 10.31578947] ; [54.31578947 31.68421053],0
a1,1,0.476271,0.50739,[  5 108] ; [ 21 316],[  6.52888889 106.47111111] ; [ 19.47111111 317.52888889],0
s4,1,0.484545,0.488616,[21 92] ; [ 52 278],[18.62076749 94.37923251] ; [ 54.37923251 275.62076749],0
p1,1,0.533221,0.388249,[ 10 102] ; [ 37 299],[ 11.75 100.25] ; [ 35.25 300.75],0
a8,1,0.565615,0.330074,[13 94] ; [ 43 256],[14.75862069 92.24137931] ; [ 41.24137931 257.75862069],0
v1,1,0.570772,0.321392,[64 45] ; [202 125],[66.5 42.5] ; [199.5 127.5],0
p8,1,0.583238,0.30103,[74 38] ; [230 104],[76.34080717 35.65919283] ; [227.65919283 106.34080717],0
s2,1,0.627388,0.235619,[59 54] ; [181 149],[61.21896163 51.78103837] ; [178.78103837 151.21896163],0
