Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.010722,6.510769,[17 22] ; [32 13],[22.75 16.25] ; [26.25 18.75],0
n5,1,0.011017,6.462587,[19 20] ; [34 11],[24.60714286 14.39285714] ; [28.39285714 16.60714286],0
s8,1,0.037149,4.34359,[12 27] ; [24 21],[16.71428571 22.28571429] ; [19.28571429 25.71428571],0
a2,1,0.0439,4.060389,[ 2 37] ; [ 9 36],[ 5.10714286 33.89285714] ; [ 5.89285714 39.10714286],0
a4,1,0.063399,3.446154,[ 9 30] ; [19 26],[13. 26.] ; [15. 30.],0
a7,1,0.082268,3.019522,[31  7] ; [29 16],[27.46987952 10.53012048] ; [32.53012048 12.46987952],0
p4,1,0.097662,2.74332,[ 9 30] ; [18 27],[12.53571429 26.46428571] ; [14.46428571 30.53571429],0
u1,1,0.123319,2.374655,[ 2 37] ; [ 7 38],[ 4.17857143 34.82142857] ; [ 4.82142857 40.17857143],0
d2,1,0.123987,2.366216,[11 28] ; [20 25],[14.39285714 24.60714286] ; [16.60714286 28.39285714],0
s7,1,0.130547,2.285993,[16 21] ; [27 18],[19.40243902 17.59756098] ; [23.59756098 21.40243902],0
s5,1,0.131551,2.274103,[14 23] ; [22 18],[17.2987013 19.7012987] ; [18.7012987 21.2987013],0
n6,1,0.135224,2.231481,[28 10] ; [39  6],[30.6746988  7.3253012] ; [36.3253012  8.6746988],0
p11,1,0.160804,1.966648,[22 17] ; [32 13],[25.07142857 13.92857143] ; [28.92857143 16.07142857],0
d4,1,0.188786,1.727068,[31  8] ; [30 15],[28.32142857 10.67857143] ; [32.67857143 12.32142857],0
p1,1,0.221756,1.49297,[ 1 38] ; [ 4 41],[ 2.32142857 36.67857143] ; [ 2.67857143 42.32142857],0
a3,1,0.230182,1.439737,[21 18] ; [30 15],[23.67857143 15.32142857] ; [27.32142857 17.67857143],0
b1,1,0.270544,1.213986,[ 8 31] ; [14 31],[10.21428571 28.78571429] ; [11.78571429 33.21428571],0
n3,1,0.273082,1.201198,[11  5] ; [12  2],[12.26666667  3.73333333] ; [10.73333333  3.26666667],0
d3,1,0.300944,1.070006,[30  8] ; [31 14],[27.92771084 10.07228916] ; [33.07228916 11.92771084],0
v1,1,0.317946,0.997378,[12 26] ; [19 26],[14.19277108 23.80722892] ; [16.80722892 28.19277108],0
r4,1,0.381297,0.766516,[30  9] ; [38  7],[31.57142857  7.42857143] ; [36.42857143  8.57142857],0
u3,1,0.435078,0.609231,[12  6] ; [8 7],[10.90909091  7.09090909] ; [9.09090909 5.90909091],0
s6,1,0.436912,0.604378,[28 10] ; [34  8],[29.45  8.55] ; [32.55  9.45],0
v3,1,0.439189,0.5984,[ 7 31] ; [11 32],[ 8.44444444 29.55555556] ; [ 9.55555556 33.44444444],0
r2,1,0.468536,0.525427,[37  2] ; [39  4],[36.14634146  2.85365854] ; [39.85365854  3.14634146],0
d1,1,0.470221,0.521457,[16 23] ; [22 23],[17.64285714 21.35714286] ; [20.35714286 24.64285714],0
b5,1,0.500444,0.453996,[27 12] ; [28 17],[25.53571429 13.46428571] ; [29.46428571 15.53571429],0
r3,1,0.500788,0.453267,[34  4] ; [38  7],[32.96385542  5.03614458] ; [39.03614458  5.96385542],0
s2,1,0.516306,0.421265,[28 11] ; [28 15],[26.63414634 12.36585366] ; [29.36585366 13.63414634],0
n1,1,0.54393,0.368304,[ 5 11] ; [ 3 11],[ 4.26666667 11.73333333] ; [ 3.73333333 10.26666667],0
n2,1,0.54393,0.368304,[11  5] ; [11  3],[11.73333333  4.26666667] ; [10.26666667  3.73333333],0
p10,1,0.547483,0.361845,[30  7] ; [34 11],[28.87804878  8.12195122] ; [35.12195122  9.87804878],0
v4,1,0.547593,0.361646,[36  3] ; [42  2],[36.65060241  2.34939759] ; [41.34939759  2.65060241],0
b4,1,0.550819,0.355853,[20 19] ; [26 19],[21.35714286 17.64285714] ; [24.64285714 20.35714286],0
b2,1,0.579534,0.306989,[ 4 11] ; [ 5 21],[ 3.29268293 11.70731707] ; [ 5.70731707 20.29268293],0
b3,1,0.579534,0.306989,[ 4 11] ; [ 5 21],[ 3.29268293 11.70731707] ; [ 5.70731707 20.29268293],0
r1,1,0.642579,0.215385,[25 14] ; [31 14],[26. 13.] ; [30. 15.],0
v2,1,0.689785,0.159319,[18 19] ; [19 24],[17.1125 19.8875] ; [19.8875 23.1125],0
p9,1,0.701155,0.147273,[30  6] ; [36  9],[29.33333333  6.66666667] ; [36.66666667  8.33333333],0
a6,1,0.73927,0.110769,[22 17] ; [27 18],[22.75 16.25] ; [26.25 18.75],0
p8,1,0.785525,0.074053,[11 26] ; [14 29],[11.5625 25.4375] ; [13.4375 29.5625],0
d5,1,0.817086,0.053497,[27 11] ; [33 12],[27.46987952 10.53012048] ; [32.53012048 12.46987952],0
p7,1,0.817422,0.053297,[15 20] ; [20 24],[15.50632911 19.49367089] ; [19.49367089 24.50632911],0
u2,1,0.848698,0.036397,[9 9] ; [8 7],[9.27272727 8.72727273] ; [7.72727273 7.27272727],0
p2,1,0.85089,0.035338,[27 12] ; [32 13],[27.39285714 11.60714286] ; [31.60714286 13.39285714],0
s3,1,0.863214,0.029682,[25 14] ; [29 15],[25.37349398 13.62650602] ; [28.62650602 15.37349398],0
p6,1,0.918428,0.010489,[ 9 29] ; [10 34],[ 8.80487805 29.19512195] ; [10.19512195 33.80487805],0
