Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.005626,7.666385,[38 44] ; [31 83],[28.86734694 53.13265306] ; [40.13265306 73.86734694],0
r3,1,0.007051,7.259937,[68 14] ; [108   6],[73.63265306  8.36734694] ; [102.36734694  11.63265306],0
u3,1,0.007495,7.150428,[23  9] ; [18 26],[17.26315789 14.73684211] ; [23.73684211 20.26315789],0
p1,1,0.007691,7.104004,[ 7 74] ; [  1 111],[ 3.35751295 77.64248705] ; [  4.64248705 107.35751295],0
a8,1,0.012549,6.231605,[ 1 76] ; [11 92],[ 5.13333333 71.86666667] ; [ 6.86666667 96.13333333],0
u2,1,0.016395,5.759975,[22 10] ; [18 26],[16.84210526 15.15789474] ; [23.15789474 20.84210526],0
v4,1,0.029406,4.743702,[66 15] ; [103   9],[70.92746114 10.07253886] ; [98.07253886 13.92746114],0
p9,1,0.033384,4.526,[47 34] ; [80 30],[53.85863874 27.14136126] ; [73.14136126 36.85863874],0
s5,1,0.039556,4.236808,[12 66] ; [31 79],[17.84042553 60.15957447] ; [25.15957447 84.84042553],0
p11,1,0.048499,3.892603,[44 38] ; [77 37],[50.62244898 31.37755102] ; [70.37755102 43.62244898],0
s1,1,0.052192,3.769608,[ 6 76] ; [  2 112],[ 3.34693878 78.65306122] ; [  4.65306122 109.34693878],0
p10,1,0.100062,2.70456,[43 38] ; [72 39],[48.515625 32.484375] ; [66.484375 44.515625],0
s6,1,0.109279,2.564624,[35 46] ; [62 51],[40.5 40.5] ; [56.5 56.5],0
p7,1,0.122718,2.382286,[29 52] ; [53 60],[34.2371134 46.7628866] ; [47.7628866 65.2371134],0
v2,1,0.123206,2.376091,[31 45] ; [57 52],[36.15135135 39.84864865] ; [51.84864865 57.15135135],0
s4,1,0.140793,2.169269,[10 72] ; [23 91],[13.80612245 68.19387755] ; [19.19387755 94.80612245],0
a7,1,0.142846,2.147026,[54 28] ; [86 28],[58.57142857 23.42857143] ; [81.42857143 32.57142857],0
r2,1,0.195673,1.674377,[68 13] ; [101  11],[70.92746114 10.07253886] ; [98.07253886 13.92746114],0
p2,1,0.199397,1.646784,[53 29] ; [82 30],[57.06185567 24.93814433] ; [77.93814433 34.06185567],0
r4,1,0.199497,1.646053,[59 23] ; [91 23],[62.75510204 19.24489796] ; [87.24489796 26.75510204],0
