Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,27.63411,[120  73] ; [40 85],[97.10691824 95.89308176] ; [62.89308176 62.10691824],1
p2,1,0.403332,0.698369,[172  27] ; [108  22],[169.36170213  29.63829787] ; [110.63829787  19.36170213],0
p7,1,0.409736,0.679567,[138  55] ; [86 42],[134.67912773  58.32087227] ; [89.32087227 38.67912773],0
u1,1,0.46955,0.523035,[ 50 150] ; [ 28 102],[ 47.27272727 152.72727273] ; [30.72727273 99.27272727],0
p1,1,0.4937,0.468453,[ 23 175] ; [ 12 118],[ 21.12804878 176.87195122] ; [ 13.87195122 116.12804878],0
d4,1,0.50927,0.435567,[171  27] ; [108  21],[168.93577982  29.06422018] ; [110.06422018  18.93577982],0
r4,1,0.575135,0.314166,[185  15] ; [118  12],[183.63636364  16.36363636] ; [119.36363636  10.63636364],0
b3,1,0.57836,0.308894,[71 80] ; [39 51],[68.92116183 82.07883817] ; [41.07883817 48.92116183],0
b2,1,0.57836,0.308894,[71 80] ; [39 51],[68.92116183 82.07883817] ; [41.07883817 48.92116183],0
d2,1,0.585948,0.296716,[111  88] ; [68 61],[108.60060976  90.39939024] ; [70.39939024 58.60060976],0
u3,1,0.587353,0.294497,[28 11] ; [15  8],[27.0483871 11.9516129] ; [15.9516129  7.0483871],0
d1,1,0.616739,0.250477,[127  73] ; [79 51],[124.84848485  75.15151515] ; [81.15151515 48.84848485],0
r2,1,0.62033,0.245404,[190   7] ; [123   6],[189.14417178   7.85582822] ; [123.85582822   5.14417178],0
n3,1,0.643902,0.213675,[24 15] ; [24 12],[24.96 14.04] ; [23.04 12.96],0
p10,1,0.671891,0.179399,[170  27] ; [110  20],[168.68501529  28.31498471] ; [111.31498471  18.68501529],0
v4,1,0.678483,0.171839,[192   6] ; [124   5],[191.33944954   6.66055046] ; [124.66055046   4.33944954],0
p11,1,0.694694,0.154051,[159  41] ; [101  29],[157.57575758  42.42424242] ; [102.42424242  27.57575758],0
a7,1,0.694997,0.153729,[144  56] ; [91 39],[142.42424242  57.57575758] ; [92.57575758 37.42424242],0
u2,1,0.704786,0.143541,[26 12] ; [14  8],[25.33333333 12.66666667] ; [14.66666667  7.33333333],0
a1,1,0.737131,0.112664,[ 12 188] ; [  9 121],[ 12.72727273 187.27272727] ; [  8.27272727 121.72727273],0
a4,1,0.750926,0.100755,[100  99] ; [63 67],[ 98.59270517 100.40729483] ; [64.40729483 65.59270517],0
r1,1,0.80277,0.062382,[171  27] ; [111  19],[170.23170732  27.76829268] ; [111.76829268  18.23170732],0
a3,1,0.81973,0.051935,[161  37] ; [107  23],[161.7804878  36.2195122] ; [106.2195122  23.7804878],0
s1,1,0.842142,0.039662,[ 10 186] ; [  6 124],[  9.6196319 186.3803681] ; [  6.3803681 123.6196319],0
n4,1,0.884383,0.021146,[171  27] ; [113  17],[171.43902439  26.56097561] ; [112.56097561  17.43902439],0
d5,1,0.884696,0.02103,[163  35] ; [107  22],[163.48623853  34.51376147] ; [106.51376147  22.48623853],0
s3,1,0.903235,0.014781,[141  55] ; [92 37],[140.51692308  55.48307692] ; [92.48307692 36.51692308],0
n6,1,0.904186,0.01449,[173  22] ; [115  14],[173.33333333  21.66666667] ; [114.66666667  14.33333333],0
n1,1,0.940614,0.00555,[22 17] ; [20 16],[21.84 17.16] ; [20.16 15.84],0
r3,1,0.955039,0.003179,[192   8] ; [124   5],[192.09726444   7.90273556] ; [123.90273556   5.09726444],0
