Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.006941,7.288287,[ 59 108] ; [6 1],[ 62.38505747 104.61494253] ; [2.61494253 4.38505747],0
p8,1,0.007256,7.208418,[ 59 107] ; [6 1],[ 62.3699422 103.6300578] ; [2.6300578 4.3699422],0
p6,1,0.00808,7.015585,[ 28 135] ; [4 3],[ 30.68235294 132.31764706] ; [1.31764706 5.68235294],0
b2,1,0.012587,6.226184,[16 61] ; [3 1],[18.0617284 58.9382716] ; [0.9382716 3.0617284],0
b3,1,0.012587,6.226184,[16 61] ; [3 1],[18.0617284 58.9382716] ; [0.9382716 3.0617284],0
s5,1,0.016191,5.781999,[ 32 133] ; [4 3],[ 34.53488372 130.46511628] ; [1.46511628 5.53488372],0
r2,1,0.041425,4.158552,[143  24] ; [4 3],[141.0862069  25.9137931] ; [5.9137931 1.0862069],0
p3,1,0.074111,3.189539,[ 44 123] ; [4 3],[ 46.06896552 120.93103448] ; [1.93103448 5.06896552],0
a1,1,0.156376,2.008929,[  6 162] ; [1 6],[  6.72 161.28] ; [0.28 6.72],0
v3,1,0.191079,1.709277,[ 35 126] ; [3 4],[ 36.41666667 124.58333333] ; [1.58333333 5.41666667],0
d4,1,0.202216,1.6263,[130  37] ; [4 3],[128.6091954  38.3908046] ; [5.3908046 1.6091954],0
n6,1,0.218017,1.517378,[105  62] ; [6 1],[106.53448276  60.46551724] ; [4.46551724 2.53448276],0
r3,1,0.220872,1.498695,[146  21] ; [5 2],[144.92528736  22.07471264] ; [6.07471264 0.92528736],0
r1,1,0.225127,1.471389,[109  58] ; [3 4],[107.49425287  59.50574713] ; [4.50574713 2.49425287],0
d3,1,0.230138,1.440007,[108  58] ; [3 4],[106.50867052  59.49132948] ; [4.49132948 2.50867052],0
b1,1,0.234274,1.414724,[ 59 109] ; [4 3],[ 60.48 107.52] ; [2.52 4.48],0
v1,1,0.240514,1.377578,[ 58 106] ; [4 3],[ 59.4619883 104.5380117] ; [2.5380117 4.4619883],0
a5,1,0.279891,1.16762,[85 83] ; [5 2],[86.4 81.6] ; [3.6 3.4],0
r4,1,0.350406,0.871986,[123  45] ; [4 3],[121.92  46.08] ; [5.08 1.92],0
b5,1,0.362133,0.830484,[101  67] ; [3 4],[99.84 68.16] ; [4.16 2.84],0
u1,1,0.373429,0.792221,[ 10 158] ; [1 6],[ 10.56 157.44] ; [0.44 6.56],0
a4,1,0.377313,0.779438,[ 50 118] ; [1 6],[ 48.96 119.04] ; [2.04 4.96],0
s2,1,0.399367,0.710232,[ 47 120] ; [3 4],[ 47.98850575 119.01149425] ; [2.01149425 4.98850575],0
u3,1,0.414707,0.665266,[39 33] ; [3 1],[39.78947368 32.21052632] ; [2.21052632 1.78947368],0
a6,1,0.471681,0.518035,[97 71] ; [5 2],[97.92 70.08] ; [4.08 2.92],0
a3,1,0.483386,0.491215,[94 73] ; [3 4],[93.09770115 73.90229885] ; [3.90229885 3.09770115],0
d5,1,0.490101,0.476305,[116  51] ; [4 3],[115.17241379  51.82758621] ; [4.82758621 2.17241379],0
v2,1,0.518002,0.417869,[72 89] ; [4 3],[72.83333333 88.16666667] ; [3.16666667 3.83333333],0
n5,1,0.521,0.411912,[ 52 114] ; [3 4],[ 52.77456647 113.22543353] ; [2.22543353 4.77456647],0
n1,1,0.607499,0.263832,[14 53] ; [1 2],[14.35714286 52.64285714] ; [0.64285714 2.35714286],0
s4,1,0.626595,0.236706,[ 37 131] ; [1 6],[ 36.48 131.52] ; [1.52 5.48],0
p7,1,0.664717,0.187844,[80 84] ; [4 3],[80.56140351 83.43859649] ; [3.43859649 3.56140351],0
s3,1,0.682317,0.167529,[ 60 106] ; [2 5],[ 59.49132948 106.50867052] ; [2.50867052 4.49132948],0
a2,1,0.722162,0.12643,[ 17 151] ; [1 6],[ 17.28 150.72] ; [0.72 6.28],0
a7,1,0.809602,0.058052,[112  55] ; [5 2],[112.29310345  54.70689655] ; [4.70689655 2.29310345],0
p2,1,0.834584,0.043608,[113  54] ; [5 2],[113.25287356  53.74712644] ; [4.74712644 2.25287356],0
d2,1,0.842677,0.039391,[ 54 114] ; [2 5],[ 53.76 114.24] ; [2.24 4.76],0
s7,1,0.895453,0.017268,[ 26 135] ; [1 6],[ 25.875 135.125] ; [1.125 5.875],0
n3,1,0.914952,0.011405,[42 24] ; [2 1],[42.08695652 23.91304348] ; [1.91304348 1.08695652],0
s6,1,0.939507,0.005759,[74 93] ; [3 4],[73.90229885 93.09770115] ; [3.09770115 3.90229885],0
d1,1,0.975082,0.000976,[71 97] ; [3 4],[71.04 96.96] ; [2.96 4.04],0
b4,1,1.0,0.0,[96 72] ; [4 3],[96. 72.] ; [4. 3.],0
