Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,39.984886,[24 33] ; [115  18],[41.7 15.3] ; [97.3 35.7],1
n6,1,7e-05,15.80144,[36 20] ; [119  15],[45.68421053 10.31578947] ; [109.31578947  24.68421053],1
r4,1,0.00089,11.043213,[40 17] ; [120  14],[47.7486911  9.2513089] ; [112.2513089  21.7486911],1
p9,1,0.000911,10.999732,[42 15] ; [122  11],[49.2  7.8] ; [114.8  18.2],1
v4,1,0.001194,10.50006,[47  9] ; [129   4],[52.14814815  3.85185185] ; [123.85185185   9.14814815],0
r2,1,0.004547,8.051334,[45 12] ; [122   9],[50.63297872  6.36702128] ; [116.36702128  14.63297872],0
p10,1,0.008274,6.973122,[41 15] ; [117  15],[47.06382979  8.93617021] ; [110.93617021  21.06382979],0
a3,1,0.010311,6.58036,[21 36] ; [76 57],[29.1 27.9] ; [67.9 65.1],0
s7,1,0.012491,6.239773,[19 37] ; [68 58],[26.76923077 29.23076923] ; [60.23076923 65.76923077],0
v1,1,0.012674,6.214117,[19 37] ; [71 61],[26.80851064 29.19148936] ; [63.19148936 68.80851064],0
d3,1,0.018044,5.591864,[30 27] ; [46 88],[22.68062827 34.31937173] ; [53.31937173 80.68062827],0
r3,1,0.020396,5.377719,[49  8] ; [128   6],[52.82198953  4.17801047] ; [124.17801047   9.82198953],0
p3,1,0.025461,4.992288,[24 33] ; [80 54],[31.03664921 25.96335079] ; [72.96335079 61.03664921],0
p11,1,0.028274,4.81128,[43 14] ; [118  16],[48.04712042  8.95287958] ; [112.95287958  21.04712042],0
p2,1,0.029241,4.753376,[44 12] ; [121  13],[48.63157895  7.36842105] ; [116.36842105  17.63157895],0
v3,1,0.034101,4.489615,[13 42] ; [53 80],[19.30851064 35.69148936] ; [46.69148936 86.30851064],0
a4,1,0.063763,3.436693,[ 8 49] ; [35 98],[12.9 44.1] ; [ 30.1 102.9],0
r1,1,0.066224,3.37423,[35 22] ; [100  34],[40.28795812 16.71204188] ; [94.71204188 39.28795812],0
p5,1,0.074839,3.173562,[ 5 51] ; [ 26 108],[ 9.13684211 46.86315789] ; [ 21.86315789 112.13684211],0
a8,1,0.076931,3.128576,[ 3 47] ; [ 20 105],[ 6.57142857 43.42857143] ; [ 16.42857143 108.57142857],0
s5,1,0.088855,2.894993,[13 43] ; [46 82],[17.95652174 38.04347826] ; [41.04347826 86.95652174],0
v2,1,0.110348,2.549232,[23 32] ; [70 58],[27.95081967 27.04918033] ; [65.04918033 62.95081967],0
s4,1,0.112916,2.512922,[13 44] ; [ 18 115],[ 9.3 47.7] ; [ 21.7 111.3],0
p6,1,0.129382,2.299901,[19 37] ; [61 72],[23.7037037 32.2962963] ; [56.2962963 76.7037037],0
a5,1,0.155443,2.018004,[29 28] ; [83 51],[33.42408377 23.57591623] ; [78.57591623 55.42408377],0
p1,1,0.210944,1.564937,[ 4 52] ; [ 18 115],[ 6.51851852 49.48148148] ; [ 15.48148148 117.51851852],0
p4,1,0.220876,1.498671,[33 24] ; [90 44],[36.70680628 20.29319372] ; [86.29319372 47.70680628],0
s3,1,0.278998,1.171965,[26 31] ; [71 60],[29.40957447 27.59042553] ; [67.59042553 63.40957447],0
s6,1,0.296133,1.091525,[35 21] ; [90 38],[38.04347826 17.95652174] ; [86.95652174 41.04347826],0
s8,1,0.296793,1.088551,[18 39] ; [53 81],[21.18848168 35.81151832] ; [49.81151832 84.18848168],0
p12,1,0.304827,1.052956,[ 3 54] ; [ 13 120],[ 4.8 52.2] ; [ 11.2 121.8],0
p7,1,0.305751,1.04894,[41 14] ; [108  25],[43.59042553 11.40957447] ; [105.40957447  27.59042553],0
b1,1,0.336866,0.922322,[20 37] ; [57 77],[22.97905759 34.02094241] ; [54.02094241 79.97905759],0
n3,1,0.367123,0.813378,[9 6] ; [17  6],[10.26315789  4.73684211] ; [15.73684211  7.26315789],0
a7,1,0.380004,0.770689,[41 16] ; [87 46],[38.4 18.6] ; [89.6 43.4],0
d2,1,0.438085,0.601294,[ 5 52] ; [ 17 117],[ 6.56544503 50.43455497] ; [ 15.43455497 118.56544503],0
d5,1,0.439271,0.598185,[28 29] ; [74 60],[30.43979058 26.56020942] ; [71.56020942 62.43979058],0
s2,1,0.483122,0.491807,[23 34] ; [61 72],[25.2 31.8] ; [58.8 74.2],0
a2,1,0.484685,0.488305,[ 2 55] ; [  8 126],[ 2.98429319 54.01570681] ; [  7.01570681 126.98429319],0
n2,1,0.493009,0.469952,[11  4] ; [19  4],[11.84210526  3.15789474] ; [18.15789474  4.84210526],0
u2,1,0.600177,0.274729,[20 16] ; [29 29],[18.76595745 17.23404255] ; [30.23404255 27.76595745],0
b2,1,0.612888,0.255991,[ 6 16] ; [27 55],[ 6.98076923 15.01923077] ; [26.01923077 55.98076923],0
b3,1,0.612888,0.255991,[ 6 16] ; [27 55],[ 6.98076923 15.01923077] ; [26.01923077 55.98076923],0
n1,1,0.635318,0.224918,[6 9] ; [11 12],[6.71052632 8.28947368] ; [10.28947368 12.71052632],0
u3,1,0.750675,0.100965,[16 19] ; [28 29],[16.73913043 18.26086957] ; [27.26086957 29.73913043],0
s1,1,0.75973,0.093535,[ 2 55] ; [  6 128],[ 2.38743455 54.61256545] ; [  5.61256545 128.38743455],0
a6,1,0.816193,0.05403,[33 24] ; [80 54],[33.72251309 23.27748691] ; [79.27748691 54.72251309],0
b4,1,0.83262,0.044666,[32 25] ; [73 61],[31.33507853 25.66492147] ; [73.66492147 60.33507853],0
u1,1,0.849422,0.036045,[ 2 55] ; [  4 130],[ 1.79057592 55.20942408] ; [  4.20942408 129.79057592],0
a1,1,0.849422,0.036045,[ 2 55] ; [  4 130],[ 1.79057592 55.20942408] ; [  4.20942408 129.79057592],0
d4,1,0.853287,0.034197,[34 23] ; [78 56],[33.42408377 23.57591623] ; [78.57591623 55.42408377],0
b5,1,0.9827,0.00047,[32 25] ; [75 59],[31.93193717 25.06806283] ; [75.06806283 58.93193717],0
