Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,173.959136,[ 73 275] ; [234  93],[158.27555556 189.72444444] ; [148.72444444 178.27555556],1
s2,1,0.0,123.21569,[104 238] ; [241  88],[175.84202683 166.15797317] ; [169.15797317 159.84202683],1
s3,1,0.0,99.42429,[130 211] ; [249  77],[193.76161919 147.23838081] ; [185.23838081 140.76161919],1
s6,1,0.0,83.097428,[174 165] ; [276  51],[229.05405405 109.94594595] ; [220.94594595 106.05405405],1
a3,1,0.0,39.272502,[212 136] ; [272  57],[248.79172821  99.20827179] ; [235.20827179  93.79172821],1
s5,1,0.0,33.64134,[ 78 258] ; [142 176],[113.02752294 222.97247706] ; [106.97247706 211.02752294],1
p3,1,0.0,25.296035,[145 201] ; [201 127],[177.62017804 168.37982196] ; [168.37982196 159.62017804],1
p7,1,1e-06,23.222539,[198 141] ; [242  76],[227.03196347 111.96803653] ; [212.96803653 105.03196347],1
p6,1,2e-06,22.576138,[100 241] ; [153 171],[129.73383459 211.26616541] ; [123.26616541 200.73383459],1
p5,1,4e-06,21.1849,[ 22 325] ; [ 58 267],[ 41.30952381 305.69047619] ; [ 38.69047619 286.30952381],1
n4,1,5e-06,20.91828,[250  97] ; [285  45],[274.21713442  72.78286558] ; [260.78286558  69.21713442],1
p4,1,6e-06,20.397082,[184 160] ; [231  97],[212.44047619 131.55952381] ; [202.55952381 125.44047619],1
v3,1,9e-06,19.609631,[107 227] ; [156 162],[134.72699387 199.27300613] ; [128.27300613 189.72699387],1
n5,1,1.1e-05,19.324386,[240 103] ; [278  52],[264.00297177  78.99702823] ; [253.99702823  76.00297177],1
u1,1,2.1e-05,18.128579,[ 40 308] ; [ 79 251],[ 61.07964602 286.92035398] ; [ 57.92035398 272.07964602],1
a5,1,5.6e-05,16.246666,[233 115] ; [266  64],[256.12389381  91.87610619] ; [242.87610619  87.12389381],1
d2,1,0.000131,14.625028,[138 207] ; [180 149],[162.77448071 182.22551929] ; [155.22551929 173.77448071],1
a2,1,0.000479,12.19752,[ 60 288] ; [ 94 236],[ 79.04424779 268.95575221] ; [ 74.95575221 255.04424779],1
p10,1,0.000775,11.299898,[281  62] ; [298  30],[295.97168405  47.02831595] ; [283.02831595  44.97168405],1
d1,1,0.003259,8.65665,[187 161] ; [214 116],[205.82300885 142.17699115] ; [195.17699115 134.82300885],0
s4,1,0.003512,8.520449,[ 42 298] ; [ 68 260],[ 55.98802395 284.01197605] ; [ 54.01197605 273.98802395],0
n6,1,0.004839,7.938547,[288  58] ; [298  31],[300.37925926  45.62074074] ; [285.62074074  43.37925926],0
p8,1,0.007566,7.133398,[176 166] ; [200 124],[193.08108108 148.91891892] ; [182.91891892 141.08108108],0
p9,1,0.007642,7.115441,[293  51] ; [301  27],[304.07142857  39.92857143] ; [289.92857143  38.07142857],0
a4,1,0.0086,6.904126,[135 212] ; [161 168],[151.9408284 195.0591716] ; [144.0591716 184.9408284],0
u4,1,0.014097,6.025919,[  3 345] ; [ 12 318],[  7.69911504 340.30088496] ; [  7.30088496 322.69911504],0
u3,1,0.019426,5.462729,[76 59] ; [43 15],[83.23834197 51.76165803] ; [35.76165803 22.23834197],0
d4,1,0.021496,5.286158,[275  72] ; [282  46],[286.33925926  60.66074074] ; [270.66074074  57.33925926],0
p12,1,0.025461,4.992288,[ 23 322] ; [ 38 289],[ 31.31696429 313.68303571] ; [ 29.68303571 297.31696429],0
b4,1,0.032457,4.574197,[219 129] ; [181 149],[205.30973451 142.69026549] ; [194.69026549 135.30973451],0
