Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,33.522318,[141  25] ; [15 22],[127.56650246  38.43349754] ; [28.43349754  8.56650246],1
p7,1,0.116013,2.470334,[108  54] ; [19 17],[103.90909091  58.09090909] ; [23.09090909 12.90909091],0
s1,1,0.137793,2.202436,[  5 161] ; [ 3 33],[  6.57425743 159.42574257] ; [ 1.42574257 34.57425743],0
p5,1,0.167265,1.907285,[ 23 142] ; [ 2 34],[ 20.52238806 144.47761194] ; [ 4.47761194 31.52238806],0
s2,1,0.180244,1.795607,[87 78] ; [15 22],[83.31683168 81.68316832] ; [18.68316832 18.31683168],0
n1,1,0.242514,1.365922,[19 26] ; [10  7],[21.0483871 23.9516129] ; [7.9516129 9.0483871],0
b4,1,0.311991,1.022229,[88 78] ; [23 14],[90.76847291 75.23152709] ; [20.23152709 16.76847291],0
p8,1,0.313666,1.015176,[78 84] ; [14 22],[75.27272727 86.72727273] ; [16.72727273 19.27272727],0
d4,1,0.31736,0.999796,[145  21] ; [30  7],[143.10344828  22.89655172] ; [31.89655172  5.10344828],0
b3,1,0.352394,0.864818,[49 59] ; [ 8 15],[46.99236641 61.00763359] ; [10.00763359 12.99236641],0
b2,1,0.352394,0.864818,[49 59] ; [ 8 15],[46.99236641 61.00763359] ; [10.00763359 12.99236641],0
u3,1,0.355061,0.855285,[14 19] ; [8 6],[15.44680851 17.55319149] ; [6.55319149 7.44680851],0
p4,1,0.38499,0.754706,[95 69] ; [18 18],[92.66 71.34] ; [20.34 15.66],0
d1,1,0.419776,0.650941,[106  60] ; [21 16],[103.85221675  62.14778325] ; [23.14778325 13.85221675],0
d3,1,0.436679,0.604993,[88 78] ; [17 20],[85.86206897 80.13793103] ; [19.13793103 17.86206897],0
n3,1,0.474996,0.510329,[31 13] ; [11  7],[29.80645161 14.19354839] ; [12.19354839  5.80645161],0
p1,1,0.537145,0.380856,[  9 156] ; [ 3 34],[  9.8019802 155.1980198] ; [ 2.1980198 34.8019802],0
v1,1,0.553699,0.350732,[87 74] ; [18 19],[85.37878788 75.62121212] ; [19.62121212 17.37878788],0
n2,1,0.590204,0.290026,[32 13] ; [14  4],[32.85714286 12.14285714] ; [13.14285714  4.85714286],0
s3,1,0.744607,0.106118,[92 73] ; [19 17],[91.11940299 73.88059701] ; [19.88059701 16.11940299],0
d2,1,0.759888,0.093409,[93 71] ; [22 15],[93.83084577 70.16915423] ; [21.16915423 15.83084577],0
a6,1,0.769718,0.085699,[ 63 103] ; [15 22],[ 63.78325123 102.21674877] ; [14.21674877 22.78325123],0
a2,1,0.772562,0.083535,[ 16 150] ; [ 3 34],[ 15.53694581 150.46305419] ; [ 3.46305419 33.53694581],0
a1,1,0.783815,0.075268,[ 11 155] ; [ 2 35],[ 10.63054187 155.36945813] ; [ 2.36945813 34.63054187],0
b5,1,0.80299,0.06224,[77 89] ; [18 19],[77.68472906 88.31527094] ; [17.31527094 19.68472906],0
p6,1,0.883703,0.021397,[ 62 101] ; [13 20],[ 62.37244898 100.62755102] ; [12.62755102 20.37244898],0
v2,1,0.894076,0.017728,[87 77] ; [19 16],[87.35678392 76.64321608] ; [18.64321608 16.35678392],0
u4,1,0.919971,0.010094,[  5 161] ; [ 1 36],[  4.90640394 161.09359606] ; [ 1.09359606 35.90640394],0
p12,1,0.963961,0.002042,[  9 154] ; [ 2 33],[  9.05555556 153.94444444] ; [ 1.94444444 33.05555556],0
