Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,39.303909,[ 14 102] ; [65 67],[36.9516129 79.0483871] ; [42.0483871 89.9516129],1
v1,1,4e-06,21.03951,[43 73] ; [88 45],[61.02811245 54.97188755] ; [69.97188755 63.02811245],1
p10,1,0.003788,8.382521,[78 38] ; [112  23],[87.80876494 28.19123506] ; [102.19123506  32.80876494],0
p9,1,0.004311,8.147966,[81 34] ; [116  20],[90.25896414 24.74103586] ; [106.74103586  29.25896414],0
d3,1,0.004571,8.041931,[64 51] ; [99 37],[74.6812749 40.3187251] ; [88.3187251 47.6812749],0
p11,1,0.005465,7.718646,[83 34] ; [116  20],[92.02766798 24.97233202] ; [106.97233202  29.02766798],0
r1,1,0.005501,7.706743,[78 38] ; [112  24],[87.46031746 28.53968254] ; [102.53968254  33.46031746],0
p3,1,0.012424,6.24929,[50 67] ; [79 56],[59.89285714 57.10714286] ; [69.10714286 65.89285714],0
v4,1,0.017886,5.607301,[105  12] ; [131   4],[109.57142857   7.42857143] ; [126.42857143   8.57142857],0
r4,1,0.026953,4.893826,[98 19] ; [126  10],[103.58893281  13.41106719] ; [120.41106719  15.58893281],0
r3,1,0.030046,4.70667,[106  11] ; [132   4],[110.06324111   6.93675889] ; [127.93675889   8.06324111],0
d1,1,0.03447,4.471232,[55 62] ; [82 54],[63.35573123 53.64426877] ; [73.64426877 62.35573123],0
u2,1,0.058731,3.572876,[26 23] ; [14 28],[21.53846154 27.46153846] ; [18.46153846 23.53846154],0
a4,1,0.065242,3.398857,[38 78] ; [60 76],[45.11111111 70.88888889] ; [52.88888889 83.11111111],0
d5,1,0.082084,3.023157,[85 31] ; [112  24],[90.68253968 25.31746032] ; [106.31746032  29.68253968],0
d4,1,0.088911,2.893972,[87 30] ; [113  23],[92.49011858 24.50988142] ; [107.50988142  28.49011858],0
a2,1,0.094608,2.794166,[ 17 100] ; [ 31 105],[22.19762846 94.80237154] ; [ 25.80237154 110.19762846],0
a3,1,0.104935,2.628892,[67 49] ; [92 44],[73.19047619 42.80952381] ; [85.80952381 50.19047619],0
