Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.042551,4.113139,[ 82 205] ; [4 2],[ 84.23890785 202.76109215] ; [1.76109215 4.23890785],0
p8,1,0.04384,4.062695,[ 86 213] ; [4 2],[ 88.2295082 210.7704918] ; [1.7704918 4.2295082],0
s8,1,0.137693,2.203557,[ 72 231] ; [3 3],[ 73.54368932 229.45631068] ; [1.45631068 4.54368932],0
r4,1,0.144507,2.1293,[230  73] ; [3 3],[228.47572816  74.52427184] ; [4.52427184 1.47572816],0
r3,1,0.14769,2.095952,[261  39] ; [4 2],[259.80392157  40.19607843] ; [5.19607843 0.80392157],0
v2,1,0.162728,1.948687,[130 157] ; [1 5],[128.31740614 158.68259386] ; [2.68259386 3.31740614],0
b4,1,0.187612,1.736273,[171 132] ; [5 1],[172.58252427 130.41747573] ; [3.41747573 2.58252427],0
b5,1,0.299775,1.075196,[190 113] ; [5 1],[191.21359223 111.78640777] ; [3.78640777 2.21359223],0
p7,1,0.314838,1.01027,[125 170] ; [1 4],[123.9 171.1] ; [2.1 2.9],0
p11,1,0.373786,0.79104,[200 103] ; [5 1],[201.01941748 101.98058252] ; [3.98058252 2.01941748],0
p2,1,0.42417,0.638733,[199 104] ; [3 3],[198.0776699 104.9223301] ; [3.9223301 2.0776699],0
a4,1,0.453656,0.561502,[106 195] ; [3 3],[106.86970684 194.13029316] ; [2.13029316 3.86970684],0
a3,1,0.51005,0.433965,[190 111] ; [3 3],[189.22801303 111.77198697] ; [3.77198697 2.22801303],0
u2,1,0.537901,0.379443,[57 54] ; [1 2],[56.47368421 54.52631579] ; [1.52631579 1.47368421],0
d4,1,0.542336,0.371228,[217  84] ; [5 1],[217.66123779  83.33876221] ; [4.33876221 1.66123779],0
b1,1,0.570938,0.321116,[117 186] ; [3 3],[117.66990291 185.33009709] ; [2.33009709 3.66990291],0
u3,1,0.663344,0.189487,[52 61] ; [1 2],[51.62931034 61.37068966] ; [1.37068966 1.62931034],0
s3,1,0.698252,0.150296,[124 177] ; [2 4],[123.53745928 177.46254072] ; [2.46254072 3.53745928],0
s6,1,0.713943,0.134371,[128 173] ; [3 3],[128.43973941 172.56026059] ; [2.56026059 3.43973941],0
d3,1,0.729139,0.119904,[179 121] ; [4 2],[179.41176471 120.58823529] ; [3.58823529 2.41176471],0
r2,1,0.73109,0.118113,[263  36] ; [5 1],[262.72786885  36.27213115] ; [5.27213115 0.72786885],0
n3,1,0.738332,0.111598,[61 38] ; [1 1],[60.77227723 38.22772277] ; [1.22772277 0.77227723],0
d1,1,0.790476,0.070593,[135 168] ; [3 3],[135.32038835 167.67961165] ; [2.67961165 3.32038835],0
n6,1,0.798403,0.065237,[215  86] ; [4 2],[214.71986971  86.28013029] ; [4.28013029 1.71986971],0
p6,1,0.843588,0.03893,[ 41 255] ; [1 5],[ 41.16556291 254.83443709] ; [0.83443709 5.16556291],0
d5,1,0.855774,0.033035,[211  90] ; [4 2],[210.7980456  90.2019544] ; [4.2019544 1.7980456],0
d2,1,0.858552,0.031761,[111 190] ; [2 4],[110.79153094 190.20846906] ; [2.20846906 3.79153094],0
p3,1,0.875663,0.024483,[ 58 244] ; [1 5],[ 57.85064935 244.14935065] ; [1.14935065 4.85064935],0
n5,1,0.884432,0.021128,[192 109] ; [4 2],[192.16938111 108.83061889] ; [3.83061889 2.16938111],0
a6,1,0.902171,0.015109,[194 108] ; [4 2],[194.14285714 107.85714286] ; [3.85714286 2.14285714],0
r1,1,0.902652,0.01496,[207  93] ; [4 2],[206.8627451  93.1372549] ; [4.1372549 1.8627451],0
v1,1,0.928939,0.007953,[113 184] ; [2 3],[113.09602649 183.90397351] ; [1.90397351 3.09602649],0
v3,1,0.962402,0.002222,[ 95 198] ; [2 4],[ 95.05351171 197.94648829] ; [1.94648829 4.05351171],0
a2,1,0.974588,0.001015,[ 52 251] ; [1 5],[ 51.97087379 251.02912621] ; [1.02912621 4.97087379],0
n4,1,0.981934,0.000513,[200 102] ; [4 2],[200.02597403 101.97402597] ; [3.97402597 2.02597403],0
a7,1,0.99545,3.3e-05,[201 100] ; [4 2],[200.99348534 100.00651466] ; [4.00651466 1.99348534],0
