Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,97.824027,[202  46] ; [131 194],[144.12565445 103.87434555] ; [188.87434555 136.12565445],1
v1,1,0.0,33.513144,[178  70] ; [155 170],[144.12565445 103.87434555] ; [188.87434555 136.12565445],1
s8,1,3.8e-05,16.984264,[141 106] ; [133 201],[116.48537005 130.51462995] ; [157.51462995 176.48537005],1
p3,1,5.6e-05,16.245288,[163  88] ; [161 173],[139.01538462 111.98461538] ; [184.98461538 149.01538462],1
d1,1,0.000849,11.131394,[172  79] ; [184 151],[152.48464164  98.51535836] ; [203.51535836 131.48464164],1
s7,1,0.004392,8.11427,[146  90] ; [158 160],[129.50180505 106.49819495] ; [174.49819495 143.50180505],0
p12,1,0.004557,8.047413,[ 32 218] ; [ 20 312],[ 22.33676976 227.66323024] ; [ 29.66323024 302.33676976],0
p7,1,0.007462,7.158199,[186  60] ; [216 115],[171.38994801  74.61005199] ; [230.61005199 100.38994801],0
p8,1,0.007695,7.103039,[161  84] ; [181 150],[145.46875  99.53125] ; [196.53125 134.46875],0
a1,1,0.010393,6.566237,[ 18 233] ; [  9 326],[ 11.56484642 239.43515358] ; [ 15.43515358 319.56484642],0
p5,1,0.012678,6.213449,[ 45 206] ; [ 36 299],[ 34.69453925 216.30546075] ; [ 46.30546075 288.69453925],0
n5,1,0.015146,5.899375,[226  24] ; [277  55],[216.0652921  33.9347079] ; [286.9347079  45.0652921],0
r4,1,0.015995,5.803447,[238  13] ; [299  36],[230.01194539  20.98805461] ; [306.98805461  28.01194539],0
s2,1,0.016753,5.722034,[144 102] ; [162 172],[129.7862069 116.2137931] ; [176.2137931 157.7862069],0
p4,1,0.01729,5.666677,[182  68] ; [212 122],[168.66438356  81.33561644] ; [225.33561644 108.66438356],0
a3,1,0.024376,5.067705,[198  51] ; [239  96],[186.32363014  62.67636986] ; [250.67636986  84.32363014],0
n6,1,0.027755,4.843208,[233  17] ; [292  41],[225.12864494  24.87135506] ; [299.87135506  33.12864494],0
u4,1,0.032758,4.55839,[  7 244] ; [  2 333],[  3.85494881 247.14505119] ; [  5.14505119 329.85494881],0
p1,1,0.03461,4.464326,[ 32 219] ; [ 25 308],[ 24.49828767 226.50171233] ; [ 32.50171233 300.49828767],0
r3,1,0.035546,4.418776,[245   4] ; [316  16],[240.42857143   8.57142857] ; [320.57142857  11.42857143],0
d2,1,0.040473,4.197964,[141 108] ; [161 174],[128.76369863 120.23630137] ; [173.23630137 161.76369863],0
s4,1,0.05103,3.807289,[ 28 221] ; [ 56 273],[ 36.18685121 212.81314879] ; [ 47.81314879 281.18685121],0
