Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.010718,6.511544,[12  4] ; [2 7],[8.96 7.04] ; [5.04 3.96],0
v1,1,0.021368,5.296517,[ 2 14] ; [5 4],[ 4.48 11.52] ; [2.52 6.48],0
d5,1,0.053005,3.743768,[10  6] ; [2 7],[7.68 8.32] ; [4.32 4.68],0
v3,1,0.089686,2.88,[ 1 14] ; [3 6],[ 2.5 12.5] ; [1.5 7.5],0
d1,1,0.093102,2.819904,[7 9] ; [1 8],[ 5.12 10.88] ; [2.88 6.12],0
v2,1,0.158379,1.989638,[ 6 10] ; [1 8],[ 4.48 11.52] ; [2.52 6.48],0
a7,1,0.161178,1.963141,[10  6] ; [3 6],[8.32 7.68] ; [4.68 4.32],0
n5,1,0.16962,1.886299,[ 3 13] ; [4 5],[ 4.48 11.52] ; [2.52 6.48],0
s6,1,0.173568,1.851852,[8 8] ; [2 7],[6.4 9.6] ; [3.6 5.4],0
s3,1,0.173568,1.851852,[8 8] ; [2 7],[6.4 9.6] ; [3.6 5.4],0
r1,1,0.173568,1.851852,[8 8] ; [2 7],[6.4 9.6] ; [3.6 5.4],0
a3,1,0.173568,1.851852,[8 8] ; [7 2],[9.6 6.4] ; [5.4 3.6],0
p7,1,0.233762,1.417824,[ 5 11] ; [5 4],[6.4 9.6] ; [3.6 5.4],0
p1,1,0.238149,1.391519,[ 1 15] ; [2 7],[ 1.92 14.08] ; [1.08 7.92],0
s1,1,0.238149,1.391519,[ 1 15] ; [2 7],[ 1.92 14.08] ; [1.08 7.92],0
s2,1,0.257757,1.280763,[ 5 11] ; [1 8],[ 3.84 12.16] ; [2.16 6.84],0
p8,1,0.310557,1.028307,[7 8] ; [2 6],[5.86956522 9.13043478] ; [3.13043478 4.86956522],0
s5,1,0.404657,0.694444,[ 4 12] ; [1 8],[ 3.2 12.8] ; [1.8 7.2],0
p9,1,0.420345,0.649351,[8 8] ; [3 6],[7.04 8.96] ; [3.96 5.04],0
b2,1,0.474549,0.511364,[3 6] ; [1 5],[2.4 6.6] ; [1.6 4.4],0
b3,1,0.474549,0.511364,[3 6] ; [1 5],[2.4 6.6] ; [1.6 4.4],0
p4,1,0.509432,0.435233,[ 5 11] ; [4 5],[ 5.76 10.24] ; [3.24 5.76],0
a4,1,0.509432,0.435233,[ 5 11] ; [4 5],[ 5.76 10.24] ; [3.24 5.76],0
b4,1,0.509432,0.435233,[11  5] ; [5 4],[10.24  5.76] ; [5.76 3.24],0
b1,1,0.570632,0.321626,[7 9] ; [5 4],[7.68 8.32] ; [4.32 4.68],0
p11,1,0.570632,0.321626,[9 7] ; [4 5],[8.32 7.68] ; [4.68 4.32],0
d3,1,0.570632,0.321626,[7 9] ; [5 4],[7.68 8.32] ; [4.32 4.68],0
d2,1,0.609834,0.260417,[7 9] ; [3 6],[6.4 9.6] ; [3.6 5.4],0
p3,1,0.629412,0.232859,[ 5 11] ; [2 7],[ 4.48 11.52] ; [2.52 6.48],0
d4,1,0.656005,0.198413,[12  4] ; [6 3],[11.52  4.48] ; [6.48 2.52],0
a2,1,0.667167,0.184934,[ 1 15] ; [1 8],[ 1.28 14.72] ; [0.72 8.28],0
s7,1,0.679109,0.171131,[ 5 10] ; [2 6],[ 4.56521739 10.43478261] ; [2.43478261 5.56521739],0
a6,1,0.733701,0.115741,[ 6 10] ; [4 5],[6.4 9.6] ; [3.6 5.4],0
a5,1,0.789561,0.071225,[8 8] ; [5 4],[8.32 7.68] ; [4.68 4.32],0
b5,1,0.789561,0.071225,[8 8] ; [5 4],[8.32 7.68] ; [4.68 4.32],0
n6,1,0.834969,0.043403,[ 6 10] ; [3 6],[ 5.76 10.24] ; [3.24 5.76],0
p10,1,0.834969,0.043403,[ 6 10] ; [3 6],[ 5.76 10.24] ; [3.24 5.76],0
n3,1,0.850436,0.035556,[3 2] ; [2 1],[3.125 1.875] ; [1.875 1.125],0
s4,1,0.875956,0.024366,[ 4 12] ; [2 7],[ 3.84 12.16] ; [2.16 6.84],0
p2,1,0.973215,0.001127,[7 9] ; [4 5],[7.04 8.96] ; [3.96 5.04],0
n2,1,1.0,0.0,[2 4] ; [1 2],[2. 4.] ; [1. 2.],0
n1,1,1.0,0.0,[2 4] ; [1 2],[2. 4.] ; [1. 2.],0
