Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,56.247027,[38 99] ; [185  92],[73.79468599 63.20531401] ; [149.20531401 127.79468599],1
p6,1,0.0,47.334471,[ 27 109] ; [154 123],[59.60290557 76.39709443] ; [121.39709443 155.60290557],1
p2,1,1e-06,23.970811,[98 39] ; [250  27],[115.15942029  21.84057971] ; [232.84057971  44.15942029],1
p4,1,3.8e-05,16.962443,[73 64] ; [203  73],[91.55447942 45.44552058] ; [184.44552058  91.55447942],1
p11,1,4.9e-05,16.4878,[90 47] ; [231  46],[106.22463768  30.77536232] ; [214.77536232  62.22463768],1
p3,1,5e-05,16.44622,[55 81] ; [170 106],[74.27184466 61.72815534] ; [150.72815534 125.27184466],1
n6,1,0.000302,13.055398,[109  28] ; [251  22],[120.29268293  16.70731707] ; [239.70731707  33.29268293],1
n5,1,0.000658,11.603834,[94 43] ; [229  46],[107.40533981  29.59466019] ; [215.59466019  59.40533981],1
b5,1,0.005485,7.712157,[97 40] ; [157 120],[84.0531401 52.9468599] ; [169.9468599 107.0531401],0
p10,1,0.005849,7.596117,[108  27] ; [248  28],[116.93430657  18.06569343] ; [239.06569343  36.93430657],0
a1,1,0.005949,7.56579,[  2 135] ; [ 23 254],[  8.27294686 128.72705314] ; [ 16.72705314 260.27294686],0
d3,1,0.010752,6.505887,[87 50] ; [207  67],[98. 39.] ; [196.  78.],0
p5,1,0.013269,6.132924,[ 10 124] ; [ 45 230],[ 18.0195599 115.9804401] ; [ 36.9804401 238.0195599],0
a3,1,0.020942,5.331625,[94 43] ; [218  58],[103.49636804  33.50363196] ; [208.50363196  67.49636804],0
s5,1,0.022516,5.205499,[51 75] ; [142 127],[61.56455696 64.43544304] ; [131.43544304 137.56455696],0
s7,1,0.023553,5.127244,[81 48] ; [198  70],[90.65743073 38.34256927] ; [188.34256927  79.65743073],0
a8,1,0.048388,3.896458,[ 14 108] ; [ 51 209],[ 20.7591623 101.2408377] ; [ 44.2408377 215.7591623],0
v2,1,0.072763,3.21956,[67 62] ; [164 103],[75.25 53.75] ; [155.75 111.25],0
n4,1,0.077824,3.109776,[103  34] ; [227  48],[109.73300971  27.26699029] ; [220.26699029  54.73300971],0
a2,1,0.085813,2.951214,[ 31 106] ; [ 85 192],[38.38647343 98.61352657] ; [ 77.61352657 199.38647343],0
r1,1,0.091828,2.842025,[112  24] ; [244  32],[117.51456311  18.48543689] ; [238.48543689  37.51456311],0
a6,1,0.093184,2.818499,[81 56] ; [185  89],[88.66666667 48.33333333] ; [177.33333333  96.66666667],0
d2,1,0.097933,2.738879,[81 55] ; [140 135],[73.12895377 62.87104623] ; [147.87104623 127.12895377],0
p9,1,0.109956,2.554859,[114  19] ; [251  25],[118.69193154  14.30806846] ; [246.30806846  29.69193154],0
n1,1,0.140041,2.177504,[21 18] ; [17 28],[17.64285714 21.35714286] ; [20.35714286 24.64285714],0
r3,1,0.149296,2.079425,[132   5] ; [272   4],[134.01452785   2.98547215] ; [269.98547215   6.01452785],0
b4,1,0.162329,1.952396,[87 50] ; [156 121],[80.41304348 56.58695652] ; [162.58695652 114.41304348],0
u3,1,0.170584,1.8778,[32 11] ; [35 22],[28.81 14.19] ; [38.19 18.81],0
s8,1,0.180787,1.791143,[80 56] ; [181  95],[86.15533981 49.84466019] ; [174.84466019 101.15533981],0
v4,1,0.19827,1.655073,[134   3] ; [275   2],[135.34541063   1.65458937] ; [273.65458937   3.34541063],0
