Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,70.735175,[335  33] ; [19 24],[316.96350365  51.03649635] ; [37.03649635  5.96350365],1
a3,1,0.001559,10.007865,[305  63] ; [27 16],[297.26520681  70.73479319] ; [34.73479319  8.26520681],0
s8,1,0.002874,8.88604,[268  99] ; [22 21],[259.58536585 107.41463415] ; [30.41463415 12.58536585],0
r4,1,0.003521,8.515851,[347  23] ; [35  8],[342.22760291  27.77239709] ; [39.77239709  3.22760291],0
p11,1,0.00438,8.119214,[301  69] ; [27 16],[293.84987893  76.15012107] ; [34.15012107  8.84987893],0
a5,1,0.006091,7.523127,[299  71] ; [27 16],[292.05811138  77.94188862] ; [33.94188862  9.05811138],0
s6,1,0.006744,7.339943,[313  52] ; [30 13],[306.8504902  58.1495098] ; [36.1495098  6.8504902],0
p3,1,0.006751,7.338172,[221 148] ; [16 26],[212.7810219 156.2189781] ; [24.2189781 17.7810219],0
b1,1,0.007278,7.202962,[137 233] ; [25 18],[145.13317191 224.86682809] ; [16.86682809 26.13317191],0
n5,1,0.012041,6.304772,[306  62] ; [29 14],[299.9513382  68.0486618] ; [35.0486618  7.9513382],0
p2,1,0.021913,5.252663,[322  47] ; [32 11],[317.05339806  51.94660194] ; [36.94660194  6.05339806],0
d1,1,0.029533,4.736255,[243 127] ; [21 22],[236.51331719 133.48668281] ; [27.48668281 15.51331719],0
p7,1,0.04812,3.905805,[258 101] ; [24 18],[252.4638404 106.5361596] ; [29.5361596 12.4638404],0
p6,1,0.062278,3.475661,[177 188] ; [14 28],[171.28992629 193.71007371] ; [19.71007371 22.28992629],0
s2,1,0.091196,2.853141,[276  93] ; [27 16],[271.37621359  97.62378641] ; [31.62378641 11.37621359],0
s5,1,0.098892,2.723323,[165 188] ; [14 28],[159.96708861 193.03291139] ; [19.03291139 22.96708861],0
v1,1,0.107535,2.590074,[213 146] ; [20 23],[208.07711443 150.92288557] ; [24.92288557 18.07711443],0
n6,1,0.120272,2.413772,[328  39] ; [35  8],[324.92926829  42.07073171] ; [38.07073171  4.92926829],0
p4,1,0.127376,2.324196,[256 112] ; [25 18],[251.60097324 116.39902676] ; [29.39902676 13.60097324],0
v2,1,0.127918,2.317586,[218 140] ; [21 22],[213.37157107 144.62842893] ; [25.62842893 17.37157107],0
n4,1,0.157606,1.997044,[313  55] ; [33 10],[309.80048662  58.19951338] ; [36.19951338  6.80048662],0
a4,1,0.166651,1.912817,[187 182] ; [17 26],[182.70873786 186.29126214] ; [21.29126214 21.70873786],0
p5,1,0.170689,1.876878,[ 64 301] ; [ 4 39],[ 60.83333333 304.16666667] ; [ 7.16666667 35.83333333],0
b4,1,0.199983,1.642496,[203 167] ; [28 15],[206.94915254 163.05084746] ; [24.05084746 18.94915254],0
b2,1,0.217424,1.521293,[110 143] ; [11 23],[106.66550523 146.33449477] ; [14.33449477 19.66550523],0
b3,1,0.217424,1.521293,[110 143] ; [11 23],[106.66550523 146.33449477] ; [14.33449477 19.66550523],0
d2,1,0.224294,1.476683,[207 161] ; [20 23],[203.25060827 164.74939173] ; [23.74939173 19.25060827],0
d4,1,0.238509,1.389386,[315  52] ; [34  9],[312.39756098  54.60243902] ; [36.60243902  6.39756098],0
p8,1,0.25496,1.295917,[212 154] ; [21 22],[208.50366748 157.49633252] ; [24.49633252 18.50366748],0
r3,1,0.265333,1.240717,[357  13] ; [40  3],[355.66585956  14.33414044] ; [41.33414044  1.66585956],0
a1,1,0.301213,1.068815,[ 20 350] ; [ 4 39],[ 21.50121065 348.49878935] ; [ 2.49878935 40.50121065],0
r1,1,0.301961,1.065514,[314  55] ; [34  9],[311.67961165  57.32038835] ; [36.32038835  6.67961165],0
n3,1,0.341064,0.906429,[56 24] ; [8 6],[54.46808511 25.53191489] ; [9.53191489 4.46808511],0
n1,1,0.347748,0.881657,[38 42] ; [8 5],[39.56989247 40.43010753] ; [6.43010753 6.56989247],0
s3,1,0.390637,0.736957,[278  89] ; [30 13],[275.69756098  91.30243902] ; [32.30243902 10.69756098],0
a2,1,0.395226,0.722803,[109 261] ; [10 33],[106.61016949 263.38983051] ; [12.38983051 30.61016949],0
d3,1,0.40876,0.682405,[270  98] ; [29 14],[267.71776156 100.28223844] ; [31.28223844 11.71776156],0
p1,1,0.429997,0.622832,[ 40 328] ; [ 3 40],[ 38.50121655 329.49878345] ; [ 4.49878345 38.50121655],0
u3,1,0.441518,0.592333,[47 18] ; [10  6],[45.74074074 19.25925926] ; [11.25925926  4.74074074],0
d5,1,0.447414,0.577195,[307  60] ; [34  9],[305.23658537  61.76341463] ; [35.76341463  7.23658537],0
r2,1,0.480589,0.497526,[356  10] ; [41  2],[355.26161369  10.73838631] ; [41.73838631  1.26161369],0
s1,1,0.502377,0.449911,[ 17 349] ; [ 3 40],[ 17.89731051 348.10268949] ; [ 2.10268949 40.89731051],0
