Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,101.967321,[91 25] ; [ 54 187],[47.11484594 68.88515406] ; [ 97.88515406 143.11484594],1
s6,1,0.0,44.9337,[103  18] ; [120 126],[73.52316076 47.47683924] ; [149.47683924  96.52316076],1
s2,1,0.0,43.810189,[82 39] ; [ 79 172],[52.36827957 68.63172043] ; [108.63172043 142.36827957],1
s3,1,0.0,28.474754,[87 34] ; [105 143],[62.95934959 58.04065041] ; [129.04065041 118.95934959],1
a3,1,0.00027,13.26464,[86 36] ; [127 124],[69.66756032 52.33243968] ; [143.33243968 107.66756032],1
p6,1,0.000454,12.2943,[51 70] ; [ 60 187],[36.49728261 84.50271739] ; [ 74.50271739 172.49728261],1
v1,1,0.00056,11.903298,[73 46] ; [104 143],[57.54918033 61.45081967] ; [119.45081967 127.54918033],1
p7,1,0.000988,10.850458,[84 36] ; [126 117],[69.4214876 50.5785124] ; [140.5785124 102.4214876],1
r4,1,0.00101,10.809491,[118   4] ; [217  37],[108.69680851  13.30319149] ; [226.30319149  27.69680851],0
s5,1,0.001045,10.746179,[45 72] ; [ 54 191],[31.99723757 85.00276243] ; [ 67.00276243 177.99723757],0
v2,1,0.001632,9.923049,[68 46] ; [102 142],[54.13407821 59.86592179] ; [115.86592179 128.13407821],0
a8,1,0.001989,9.559668,[24 90] ; [ 22 217],[14.85552408 99.14447592] ; [ 31.14447592 207.85552408],0
r1,1,0.003138,8.725576,[100  20] ; [175  79],[88.23529412 31.76470588] ; [186.76470588  67.23529412],0
u1,1,0.003777,8.388006,[  8 114] ; [  3 251],[  3.56914894 118.43085106] ; [  7.43085106 246.56914894],0
p10,1,0.003838,8.358911,[101  20] ; [170  75],[89.59289617 31.40710383] ; [181.40710383  63.59289617],0
p9,1,0.006352,7.447515,[105  17] ; [180  65],[94.74114441 27.25885559] ; [190.25885559  54.74114441],0
p5,1,0.012601,6.224266,[ 18 103] ; [ 17 233],[ 11.41509434 109.58490566] ; [ 23.58490566 226.41509434],0
n6,1,0.014419,5.98608,[105  17] ; [189  63],[95.90374332 26.09625668] ; [198.09625668  53.90374332],0
p4,1,0.016918,5.704857,[69 53] ; [108 141],[58.20485175 63.79514825] ; [118.79514825 130.20485175],0
b2,1,0.02814,4.819457,[34 45] ; [37 94],[26.70952381 52.29047619] ; [44.29047619 86.70952381],0
b3,1,0.02814,4.819457,[34 45] ; [37 94],[26.70952381 52.29047619] ; [44.29047619 86.70952381],0
a2,1,0.030671,4.671305,[ 13 109] ; [ 12 242],[  8.11170213 113.88829787] ; [ 16.88829787 237.11170213],0
a5,1,0.046633,3.958596,[76 46] ; [130 123],[67.01866667 54.98133333] ; [138.98133333 114.01866667],0
d2,1,0.047471,3.928606,[25 97] ; [ 32 221],[ 18.544 103.456] ; [ 38.456 214.544],0
p3,1,0.049582,3.855556,[60 62] ; [ 97 155],[51.21390374 70.78609626] ; [105.78609626 146.21390374],0
n5,1,0.050675,3.818994,[94 28] ; [168  82],[85.92473118 36.07526882] ; [176.07526882  73.92473118],0
p12,1,0.058555,3.577848,[ 10 111] ; [  9 239],[  6.2303523 114.7696477] ; [ 12.7696477 235.2303523],0
v3,1,0.059217,3.559181,[49 70] ; [ 77 170],[40.96721311 78.03278689] ; [ 85.03278689 161.96721311],0
v4,1,0.065084,3.402845,[119   3] ; [234  18],[115.14973262   6.85026738] ; [237.85026738  14.14973262],0
u3,1,0.10048,2.697903,[24 12] ; [64 61],[19.67701863 16.32298137] ; [68.32298137 56.67701863],0
r3,1,0.102005,2.673919,[116   6] ; [228  25],[111.91466667  10.08533333] ; [232.08533333  20.91466667],0
d3,1,0.111952,2.52645,[42 80] ; [108 143],[49.0616622 72.9383378] ; [100.9383378 150.0616622],0
p8,1,0.123853,2.367905,[62 59] ; [106 142],[55.08943089 65.91056911] ; [112.91056911 135.08943089],0
p11,1,0.125709,2.344715,[96 26] ; [181  73],[89.87765957 32.12234043] ; [187.12234043  66.87765957],0
a4,1,0.130312,2.288781,[36 86] ; [ 56 195],[30.09115282 91.90884718] ; [ 61.90884718 189.09115282],0
p2,1,0.15163,2.055774,[100  21] ; [191  60],[94.65322581 26.34677419] ; [196.34677419  54.65322581],0
n4,1,0.157824,1.994954,[90 31] ; [170  83],[84.11764706 36.88235294] ; [175.88235294  77.11764706],0
d5,1,0.207216,1.590768,[74 48] ; [136 117],[68.32 53.68] ; [141.68 111.32],0
p1,1,0.207898,1.586003,[ 14 107] ; [ 19 231],[ 10.76280323 110.23719677] ; [ 22.23719677 227.76280323],0
a7,1,0.262241,1.256889,[73 48] ; [167  85],[77.85522788 43.14477212] ; [162.14477212  89.85522788],0
u2,1,0.298372,1.081455,[20 15] ; [59 66],[17.28125 17.71875] ; [61.71875 63.28125],0
b4,1,0.400216,0.707676,[65 57] ; [147 107],[68.78723404 53.21276596] ; [143.21276596 110.78723404],0
b1,1,0.412262,0.672268,[51 71] ; [ 95 159],[47.37234043 74.62765957] ; [ 98.62765957 155.37234043],0
n3,1,0.476098,0.507789,[20  5] ; [48 18],[18.68131868  6.31868132] ; [49.31868132 16.68131868],0
b5,1,0.591077,0.288665,[68 54] ; [149 105],[70.40957447 51.59042553] ; [146.59042553 107.40957447],0
n1,1,0.593999,0.284142,[11 14] ; [25 41],[ 9.89010989 15.10989011] ; [26.10989011 39.89010989],0
a1,1,0.625553,0.238139,[  4 118] ; [ 11 243],[  4.86702128 117.13297872] ; [ 10.13297872 243.86702128],0
s4,1,0.636173,0.223783,[ 19 103] ; [ 44 207],[ 20.60589812 101.39410188] ; [ 42.39410188 208.60589812],0
s1,1,0.893187,0.018029,[  5 116] ; [ 11 237],[  5.24661247 115.75338753] ; [ 10.75338753 237.24661247],0
d4,1,0.9328,0.00711,[70 52] ; [144 109],[69.62133333 52.37866667] ; [144.37866667 108.62133333],0
a6,1,0.977528,0.000793,[73 49] ; [151 102],[72.87466667 49.12533333] ; [151.12533333 101.87466667],0
n2,1,0.984948,0.000356,[21  5] ; [54 13],[20.96774194  5.03225806] ; [54.03225806 12.96774194],0
