Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,62.491517,[356 103] ; [42 66],[322.19047619 136.80952381] ; [75.80952381 32.19047619],1
n4,1,0.0,29.401011,[348 111] ; [54 55],[324.8556338 134.1443662] ; [77.1443662 31.8556338],1
p10,1,3.3e-05,17.243744,[368  88] ; [67 41],[351.70212766 104.29787234] ; [83.29787234 24.70212766],1
p11,1,0.000165,14.196798,[363  98] ; [67 42],[347.77192982 113.22807018] ; [82.22807018 26.77192982],1
u3,1,0.000855,11.116866,[74 72] ; [30  7],[82.9726776 63.0273224] ; [21.0273224 15.9726776],1
p9,1,0.001171,10.535896,[372  79] ; [74 34],[359.83184258  91.16815742] ; [86.16815742 21.83184258],0
r4,1,0.002357,9.248048,[419  42] ; [88 21],[410.04736842  50.95263158] ; [96.95263158 12.04736842],0
u2,1,0.004051,8.260721,[71 73] ; [28  9],[78.76243094 65.23756906] ; [20.23756906 16.76243094],0
b1,1,0.008931,6.83649,[158 303] ; [52 57],[169.84210526 291.15789474] ; [40.15789474 68.84210526],0
s5,1,0.009407,6.743821,[133 315] ; [18 87],[122.32911392 325.67088608] ; [28.67088608 76.32911392],0
s6,1,0.01725,5.670781,[291 162] ; [56 52],[280.19786096 172.80213904] ; [66.80213904 41.19786096],0
u1,1,0.017455,5.650053,[ 75 386] ; [  8 101],[ 67.12807018 393.87192982] ; [15.87192982 93.12807018],0
p2,1,0.017595,5.636061,[368  91] ; [76 33],[358.79577465 100.20422535] ; [85.20422535 23.79577465],0
r3,1,0.018885,5.512098,[437  23] ; [97 12],[431.70474517  28.29525483] ; [102.29525483   6.70474517],0
s4,1,0.021918,5.252307,[ 78 379] ; [  9 100],[ 70.24558304 386.75441696] ; [16.75441696 92.24558304],0
d1,1,0.022164,5.232871,[259 202] ; [48 61],[248.29298246 212.70701754] ; [58.70701754 50.29298246],0
b2,1,0.038773,4.270764,[ 91 176] ; [13 50],[ 84.14545455 182.85454545] ; [19.85454545 43.14545455],0
b3,1,0.038773,4.270764,[ 91 176] ; [13 50],[ 84.14545455 182.85454545] ; [19.85454545 43.14545455],0
