Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,46.141752,[10 36] ; [43  4],[26.21505376 19.78494624] ; [26.78494624 20.21505376],1
n6,1,0.002369,9.239119,[20 26] ; [35 12],[27.20430108 18.79569892] ; [27.79569892 19.20430108],0
a7,1,0.003075,8.762193,[32 13] ; [19 28],[24.94565217 20.05434783] ; [26.05434783 20.94565217],0
u3,1,0.010711,6.512605,[19  9] ; [12 22],[14. 14.] ; [17. 17.],0
p3,1,0.016727,5.724823,[ 9 37] ; [20 27],[14.34408602 31.65591398] ; [14.65591398 32.34408602],0
p4,1,0.016796,5.717514,[11 35] ; [22 24],[16.5 29.5] ; [16.5 29.5],0
v4,1,0.026962,4.893225,[40  5] ; [33 14],[35.70652174  9.29347826] ; [37.29347826  9.70652174],0
u2,1,0.040249,4.207368,[17 10] ; [12 21],[13.05 13.95] ; [15.95 17.05],0
p8,1,0.04744,3.929722,[ 8 37] ; [17 30],[12.22826087 32.77173913] ; [12.77173913 34.22826087],0
n1,1,0.051772,3.783126,[ 4 19] ; [7 8],[ 6.65789474 16.34210526] ; [ 4.34210526 10.65789474],0
d4,1,0.109756,2.55773,[33 12] ; [27 20],[29.34782609 15.65217391] ; [30.65217391 16.34782609],0
s6,1,0.170474,1.878773,[18 27] ; [25 21],[21.26373626 23.73626374] ; [21.73626374 24.26373626],0
a1,1,0.175548,1.834914,[ 1 45] ; [ 4 43],[ 2.47311828 43.52688172] ; [ 2.52688172 44.47311828],0
a6,1,0.176395,1.827736,[22 24] ; [16 31],[18.79569892 27.20430108] ; [19.20430108 27.79569892],0
p1,1,0.192566,1.697877,[ 3 43] ; [ 7 40],[ 4.94623656 41.05376344] ; [ 5.05376344 41.94623656],0
v1,1,0.197116,1.663618,[13 31] ; [20 27],[15.95604396 28.04395604] ; [17.04395604 29.95604396],0
p6,1,0.216532,1.527207,[ 7 38] ; [12 34],[ 9.3956044 35.6043956] ; [ 9.6043956 36.3956044],0
p7,1,0.222743,1.486611,[14 31] ; [20 26],[16.81318681 28.18681319] ; [17.18681319 28.81318681],0
s1,1,0.226076,1.465378,[ 5 40] ; [ 2 44],[ 3.46153846 41.53846154] ; [ 3.53846154 42.46153846],0
s4,1,0.271014,1.21161,[11 35] ; [ 7 40],[ 8.90322581 37.09677419] ; [ 9.09677419 37.90322581],0
