Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1.1e-05,19.285504,[28  3] ; [88 96],[16.7255814 14.2744186] ; [99.2744186 84.7255814],1
a6,1,0.215892,1.531467,[16 15] ; [ 74 112],[12.85714286 18.14285714] ; [ 77.14285714 108.85714286],0
r2,1,0.226612,1.461999,[25  6] ; [161  21],[27.07042254  3.92957746] ; [158.92957746  23.07042254],0
n2,1,0.258323,1.277721,[3 3] ; [44 17],[4.20895522 1.79104478] ; [42.79104478 18.20895522],0
b1,1,0.29224,1.109275,[18 13] ; [89 97],[15.28571429 15.71428571] ; [91.71428571 94.28571429],0
s7,1,0.322677,0.978064,[19 12] ; [92 86],[16.46411483 14.53588517] ; [94.53588517 83.46411483],0
b3,1,0.335322,0.928234,[12 11] ; [50 71],[ 9.90277778 13.09722222] ; [52.09722222 68.90277778],0
b2,1,0.335322,0.928234,[12 11] ; [50 71],[ 9.90277778 13.09722222] ; [52.09722222 68.90277778],0
d3,1,0.337282,0.920733,[15 16] ; [ 73 113],[12.57142857 18.42857143] ; [ 75.42857143 110.57142857],0
s8,1,0.345189,0.891063,[17 14] ; [ 85 101],[14.57142857 16.42857143] ; [87.42857143 98.57142857],0
p11,1,0.353428,0.861111,[26  5] ; [142  44],[24.  7.] ; [144.  42.],0
r1,1,0.375611,0.785018,[23  8] ; [123  63],[20.85714286 10.14285714] ; [125.14285714  60.85714286],0
u1,1,0.429726,0.623563,[ 1 30] ; [ 13 173],[ 2. 29.] ; [ 12. 174.],0
d5,1,0.449392,0.572186,[24  7] ; [131  54],[22.24537037  8.75462963] ; [132.75462963  52.24537037],0
s4,1,0.458725,0.549005,[ 4 27] ; [ 34 151],[ 5.4537037 25.5462963] ; [ 32.5462963 152.4537037],0
n6,1,0.463776,0.536765,[28  3] ; [158  27],[26.69444444  4.30555556] ; [159.30555556  25.69444444],0
n3,1,0.466457,0.530357,[3 3] ; [39 21],[3.81818182 2.18181818] ; [38.18181818 21.81818182],0
s1,1,0.50048,0.453918,[ 2 29] ; [  7 176],[ 1.30373832 29.69626168] ; [  7.69626168 175.30373832],0
s2,1,0.538195,0.378895,[16 15] ; [ 84 100],[14.41860465 16.58139535] ; [85.58139535 98.41860465],0
a2,1,0.623959,0.240342,[ 2 29] ; [ 17 169],[ 2.71428571 28.28571429] ; [ 16.28571429 169.71428571],0
d4,1,0.64389,0.213691,[23  8] ; [129  55],[21.91627907  9.08372093] ; [130.08372093  53.91627907],0
p10,1,0.693764,0.155041,[25  6] ; [141  41],[24.15962441  6.84037559] ; [141.84037559  40.15962441],0
b5,1,0.738041,0.111856,[13 18] ; [ 84 102],[13.85714286 17.14285714] ; [ 83.14285714 102.85714286],0
a8,1,0.755938,0.096609,[ 4 26] ; [ 20 156],[ 3.49514563 26.50485437] ; [ 20.50485437 155.49514563],0
u2,1,0.848841,0.036327,[4 5] ; [23 33],[3.73846154 5.26153846] ; [23.26153846 32.73846154],0
a3,1,0.856584,0.032661,[22  9] ; [129  57],[21.57142857  9.42857143] ; [129.42857143  56.57142857],0
v4,1,0.881114,0.022367,[27  4] ; [162  22],[27.25116279  3.74883721] ; [161.74883721  22.25116279],0
v2,1,0.904348,0.014441,[14 17] ; [82 95],[14.30769231 16.69230769] ; [81.69230769 95.30769231],0
a5,1,0.906293,0.013857,[21 10] ; [124  62],[20.71428571 10.28571429] ; [124.28571429  61.71428571],0
a4,1,0.947377,0.004356,[13 18] ; [ 76 108],[12.83255814 18.16744186] ; [ 76.16744186 107.83255814],0
