Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,38.006455,[28 41] ; [197  53],[48.6677116 20.3322884] ; [176.3322884  73.6677116],1
p10,1,0.0,31.286094,[33 37] ; [200  48],[51.28930818 18.71069182] ; [181.71069182  66.28930818],1
p9,1,1e-06,24.431112,[40 30] ; [209  38],[54.98422713 15.01577287] ; [194.01577287  52.98422713],1
v4,1,7.3e-05,15.72252,[54 15] ; [235  15],[62.51097179  6.48902821] ; [226.48902821  23.51097179],1
s6,1,0.000201,13.81886,[31 39] ; [170  78],[44.24528302 25.75471698] ; [156.75471698  91.24528302],1
r4,1,0.000394,12.559755,[49 21] ; [220  31],[58.66043614 11.33956386] ; [210.33956386  40.66043614],1
r3,1,0.000558,11.910562,[57 13] ; [236  14],[64.09375  5.90625] ; [228.90625  21.09375],1
p11,1,0.001088,10.672236,[37 33] ; [184  67],[48.19314642 21.80685358] ; [172.80685358  78.19314642],0
u1,1,0.00133,10.29989,[ 7 63] ; [ 72 179],[17.22741433 52.77258567] ; [ 61.77258567 189.22741433],0
n4,1,0.001531,10.041469,[45 25] ; [205  45],[54.6875 15.3125] ; [195.3125  54.6875],0
b1,1,0.004114,8.232631,[39 31] ; [ 92 159],[28.56697819 41.43302181] ; [102.43302181 148.56697819],0
p2,1,0.004945,7.899591,[39 30] ; [185  65],[48.45141066 20.54858934] ; [175.54858934  74.45141066],0
s8,1,0.009365,6.751944,[19 51] ; [111 139],[28.4375 41.5625] ; [101.5625 148.4375],0
s5,1,0.017466,5.648901,[12 53] ; [ 82 161],[19.83766234 45.16233766] ; [ 74.16233766 168.83766234],0
p6,1,0.02337,5.140801,[ 9 59] ; [ 66 184],[16.03773585 51.96226415] ; [ 58.96226415 191.03773585],0
r2,1,0.024931,5.028704,[60  8] ; [236  11],[63.8984127  4.1015873] ; [232.1015873  14.8984127],0
s7,1,0.027768,4.84242,[23 40] ; [126 116],[30.77704918 32.22295082] ; [118.22295082 123.77704918],0
